COMPLEX:P51965_P62987	TRIM55
COMPLEX:P61086_P62979	TRIM55
COMPLEX:P60604_P62979	TRIM55
COMPLEX:P62987_Q9Y2X8	TRIM55
COMPLEX:BIRC6_UBE2I	TRIM55
COMPLEX:UBE2D2_UBE2I	TRIM55
COMPLEX:UBE2I_UBE2R2	TRIM55
COMPLEX:P62979_Q9NPD8	TRIM55
COMPLEX:P0CG47_P61088	TRIM55
COMPLEX:UBE2H_UBE2I	TRIM55
COMPLEX:P62979_Q9Y385	TRIM55
COMPLEX:P62979_Q8N2K1	TRIM55
COMPLEX:P62987_Q8WVN8	TRIM55
COMPLEX:UBE2I_UBE2L6	TRIM55
COMPLEX:P0CG47_P61086	TRIM55
COMPLEX:P60604_P62987	TRIM55
COMPLEX:P62979_Q5JXB2	TRIM55
COMPLEX:UBE2I_UBE2J1	TRIM55
COMPLEX:P62979_Q8WVN8	TRIM55
COMPLEX:P62979_Q96B02	TRIM55
COMPLEX:P51965_P62979	TRIM55
COMPLEX:P0CG47_Q7Z7E8	TRIM55
COMPLEX:P0CG47_Q16763	TRIM55
COMPLEX:P62979_Q712K3	TRIM55
COMPLEX:UBE2D1_UBE2I	TRIM55
COMPLEX:P62253_P62987	TRIM55
COMPLEX:P62256_P62979	TRIM55
COMPLEX:P62979_P63146	TRIM55
COMPLEX:O14933_P0CG47	TRIM55
COMPLEX:UBE2I_UBE2V2	TRIM55
COMPLEX:P0CG47_P61077	TRIM55
COMPLEX:P0CG47_Q13404	TRIM55
COMPLEX:P62987_Q96B02	TRIM55
COMPLEX:P0CG47_P63146	TRIM55
COMPLEX:P62987_Q13404	TRIM55
COMPLEX:P0CG47_Q9H832	TRIM55
COMPLEX:P0CG47_P51965	TRIM55
COMPLEX:O00762_P62987	TRIM55
COMPLEX:P62979_Q9NR09	TRIM55
COMPLEX:P0CG47_P49459	TRIM55
COMPLEX:UBE2I_UBE2NL	TRIM55
COMPLEX:O00762_P0CG47	TRIM55
COMPLEX:UBE2E3_UBE2I	TRIM55
COMPLEX:P62253_P62979	TRIM55
COMPLEX:P62979_P63279	TRIM55
COMPLEX:P62987_P63279	TRIM55
COMPLEX:UBE2G2_UBE2I	TRIM55
COMPLEX:P51668_P62987	TRIM55
COMPLEX:UBE2A_UBE2I	TRIM55
COMPLEX:P62979_Q9Y2X8	TRIM55
COMPLEX:P0CG47_P62256	TRIM55
COMPLEX:CREBBP_EP300	SMAD3
L3MBTL2	RNF168
COMPLEX:P29466_Q13075_Q9NPP4_Q9ULZ3	COMPLEX:CASP1
SERPINA1	P00748
MAPK1	Q8IZP0
CDK1	SUN1
OPRL1	GNAZ
P49841	MYOCD
AKT1	Q3V6T2
CDK2	TP63
BCS1L	LETM1
EZH2	AR
PKN1	AR
PCSK6	INSR
Q14565	Q8IZU3
Q8N0X7	ITCH
ITCH	Q8N0X7
F2R	GNAI1
GNB1	PIK3CA
MAPK3	RPTOR
PRKCB	LMNB1
PRKDC	Q9H4A6
MAPK11	RPTOR
COMPLEX:A0AVT1_P0CG47	UBE2R2
COMPLEX:A0AVT1_P62979	UBE2R2
COMPLEX:A0AVT1_P63279	UBE2R2
COMPLEX:A0AVT1_P62987	UBE2R2
MCF2L	CDC42
AKT1	BMI1
ACVR1	COMPLEX:LIN7C_PALS1_PATJ
P68400	Q8N163
ATR	Q8N163
ITGB4	PIK3CD
P80370	FN1
FGD1	CDC42
PTPRB	MAPK3
ROCK1	ARHGAP24
COMPLEX:UBE2G1_UBE2I	RNF224
COMPLEX:UBE2I_UBE2W	RNF224
COMPLEX:P62979_Q13404	RNF224
COMPLEX:UBE2E2_UBE2I	RNF224
COMPLEX:P61081_P62987	RNF224
COMPLEX:UBE2I_UBE2Q2	RNF224
COMPLEX:O14933_P62987	RNF224
COMPLEX:UBE2I_UBE2J2	RNF224
COMPLEX:P61088_P62987	RNF224
COMPLEX:P0CG47_P51668	RNF224
COMPLEX:P62987_Q9H832	RNF224
COMPLEX:P62979_Q969T4	RNF224
COMPLEX:UBE2I_UBE2Z	RNF224
COMPLEX:UBE2I_UBE2L3	RNF224
COMPLEX:P62987_P63146	RNF224
COMPLEX:P62987_Q7Z7E8	RNF224
COMPLEX:UBE2I_UBE2T	RNF224
COMPLEX:P62987_Q9NR09	RNF224
COMPLEX:P62979_Q15819	RNF224
COMPLEX:P62979_P68036	RNF224
COMPLEX:P61077_P62987	RNF224
COMPLEX:P0CG47_P61081	RNF224
COMPLEX:P62987_Q15819	RNF224
COMPLEX:P0CG47_Q15819	RNF224
COMPLEX:O14933_P62979	RNF224
COMPLEX:P0CG47_P62253	RNF224
COMPLEX:P62987_Q96LR5	RNF224
COMPLEX:P62987_Q5VVX9	RNF224
COMPLEX:P62979_Q7Z7E8	RNF224
COMPLEX:P62987_P68036	RNF224
COMPLEX:P0CG47_Q712K3	RNF224
COMPLEX:UBE2D3_UBE2I	RNF224
COMPLEX:P62837_P62979	RNF224
COMPLEX:UBE2B_UBE2I	RNF224
COMPLEX:P62979_Q5VVX9	RNF224
COMPLEX:P49459_P62987	RNF224
COMPLEX:P62987_Q9Y385	RNF224
COMPLEX:P62987_Q8N2K1	RNF224
COMPLEX:P0CG47_Q8N2K1	RNF224
COMPLEX:UBE2I	RNF224
COMPLEX:P62987_Q969T4	RNF224
COMPLEX:P0CG47_Q5JXB2	RNF224
COMPLEX:P61077_P62979	RNF224
COMPLEX:P62979_Q16763	RNF224
COMPLEX:P0CG47_Q9Y385	RNF224
COMPLEX:P62256_P62987	RNF224
COMPLEX:UBE2I_UBE2M	RNF224
COMPLEX:UBE2I_UBE2U	RNF224
COMPLEX:UBE2I_UBE2S	RNF224
COMPLEX:UBE2D4_UBE2I	RNF224
COMPLEX:P0CG47_P68036	RNF224
COMPLEX:P0CG47_Q96B02	RNF224
COMPLEX:P0CG47_Q5VVX9	RNF224
COMPLEX:P62987_Q16763	RNF224
COMPLEX:P0CG47_Q969T4	RNF224
COMPLEX:P49459_P62979	RNF224
COMPLEX:P0CG47_Q96LR5	RNF224
COMPLEX:P62987_Q712K3	RNF224
COMPLEX:P0CG47_Q9Y2X8	RNF224
COMPLEX:P51668_P62979	RNF224
COMPLEX:P0CG47_Q8WVN8	RNF224
COMPLEX:A0A1B0GUS4_P62987	RNF224
COMPLEX:UBE2E1_UBE2I	RNF224
COMPLEX:P61086_P62987	RNF224
COMPLEX:P62837_P62987	RNF224
COMPLEX:P0CG47_P62837	RNF224
COMPLEX:UBE2I_UBE2L5	RNF224
COMPLEX:A0A1B0GUS4_P62979	RNF224
COMPLEX:P0CG47_P63279	RNF224
COMPLEX:P61081_P62979	RNF224
COMPLEX:UBE2I_UBE2Q1	RNF224
COMPLEX:UBE2I_UBE2N	RNF224
COMPLEX:O00762_P62979	RNF224
COMPLEX:UBE2I_UBE2K	RNF224
COMPLEX:P0CG47_Q9NPD8	RNF224
COMPLEX:P62987_Q5JXB2	RNF224
COMPLEX:P62979_Q9H832	RNF224
COMPLEX:UBE2C_UBE2I	RNF224
COMPLEX:P0CG47_P60604	RNF224
COMPLEX:P62979_Q96LR5	RNF224
COMPLEX:A0A1B0GUS4_P0CG47	RNF224
COMPLEX:P62987_Q9NPD8	RNF224
COMPLEX:P61088_P62979	RNF224
COMPLEX:UBE2I_UBE2V1	RNF224
COMPLEX:P0CG47_Q9NR09	RNF224
COMPLEX:P51965_P62987	RNF224
COMPLEX:P61086_P62979	RNF224
COMPLEX:P60604_P62979	RNF224
COMPLEX:P62987_Q9Y2X8	RNF224
COMPLEX:BIRC6_UBE2I	RNF224
COMPLEX:UBE2D2_UBE2I	RNF224
COMPLEX:UBE2I_UBE2R2	RNF224
COMPLEX:P62979_Q9NPD8	RNF224
COMPLEX:P0CG47_P61088	RNF224
COMPLEX:UBE2H_UBE2I	RNF224
COMPLEX:P62979_Q9Y385	RNF224
COMPLEX:P62979_Q8N2K1	RNF224
COMPLEX:P62987_Q8WVN8	RNF224
COMPLEX:UBE2I_UBE2L6	RNF224
COMPLEX:P0CG47_P61086	RNF224
COMPLEX:P60604_P62987	RNF224
COMPLEX:P62979_Q5JXB2	RNF224
COMPLEX:UBE2I_UBE2J1	RNF224
COMPLEX:P62979_Q8WVN8	RNF224
COMPLEX:P62979_Q96B02	RNF224
COMPLEX:P51965_P62979	RNF224
COMPLEX:P0CG47_Q7Z7E8	RNF224
COMPLEX:P0CG47_Q16763	RNF224
COMPLEX:P62979_Q712K3	RNF224
COMPLEX:UBE2D1_UBE2I	RNF224
COMPLEX:P62253_P62987	RNF224
COMPLEX:P62256_P62979	RNF224
COMPLEX:P62979_P63146	RNF224
COMPLEX:O14933_P0CG47	RNF224
COMPLEX:UBE2I_UBE2V2	RNF224
COMPLEX:P0CG47_P61077	RNF224
COMPLEX:P0CG47_Q13404	RNF224
COMPLEX:P62987_Q96B02	RNF224
COMPLEX:P0CG47_P63146	RNF224
COMPLEX:P62987_Q13404	RNF224
COMPLEX:P0CG47_Q9H832	RNF224
COMPLEX:P0CG47_P51965	RNF224
COMPLEX:O00762_P62987	RNF224
COMPLEX:P62979_Q9NR09	RNF224
COMPLEX:P0CG47_P49459	RNF224
COMPLEX:UBE2I_UBE2NL	RNF224
COMPLEX:O00762_P0CG47	RNF224
COMPLEX:UBE2E3_UBE2I	RNF224
COMPLEX:P62253_P62979	RNF224
COMPLEX:P62979_P63279	RNF224
COMPLEX:P62987_P63279	RNF224
COMPLEX:UBE2G2_UBE2I	RNF224
COMPLEX:P51668_P62987	RNF224
COMPLEX:UBE2A_UBE2I	RNF224
COMPLEX:P62979_Q9Y2X8	RNF224
COMPLEX:P0CG47_P62256	RNF224
GRK2	NCS1
NCS1	GRK2
ARHGAP1	CDC42
CDK1	GOLGA2
HSP90AA1	PPP5C
ARHGAP31	CDC42
COMPLEX:COPS2_COPS3_COPS4_COPS5_COPS6_COPS7A_COPS8_GPS1	COMPLEX:ADRM1_PSMA1_PSMA2_PSMA3_PSMA4_PSMA5_PSMA6_PSMA7_PSMB1_PSMB2_PSMB3_PSMB4_PSMB5_PSMB6_PSMB7_PSMC1_PSMC2_PSMC3_PSMC4_PSMC5_PSMC6_PSMD1_PSMD11_PSMD12_PSMD13_PSMD14_PSMD2_PSMD3_PSMD4_PSMD6_PSMD7_PSMD8_SEM1
COMPLEX:UBE2G1_UBE2I	RNF24
COMPLEX:UBE2I_UBE2W	RNF24
COMPLEX:P62979_Q13404	RNF24
COMPLEX:UBE2E2_UBE2I	RNF24
COMPLEX:P61081_P62987	RNF24
COMPLEX:UBE2I_UBE2Q2	RNF24
COMPLEX:O14933_P62987	RNF24
COMPLEX:UBE2I_UBE2J2	RNF24
COMPLEX:P61088_P62987	RNF24
COMPLEX:P0CG47_P51668	RNF24
COMPLEX:P62987_Q9H832	RNF24
COMPLEX:P62979_Q969T4	RNF24
COMPLEX:UBE2I_UBE2Z	RNF24
COMPLEX:UBE2I_UBE2L3	RNF24
COMPLEX:P62987_P63146	RNF24
COMPLEX:P62987_Q7Z7E8	RNF24
COMPLEX:UBE2I_UBE2T	RNF24
COMPLEX:P62987_Q9NR09	RNF24
COMPLEX:P62979_Q15819	RNF24
COMPLEX:P62979_P68036	RNF24
COMPLEX:P61077_P62987	RNF24
COMPLEX:P0CG47_P61081	RNF24
COMPLEX:P62987_Q15819	RNF24
COMPLEX:P0CG47_Q15819	RNF24
COMPLEX:O14933_P62979	RNF24
COMPLEX:P0CG47_P62253	RNF24
COMPLEX:P62987_Q96LR5	RNF24
COMPLEX:P62987_Q5VVX9	RNF24
COMPLEX:P62979_Q7Z7E8	RNF24
COMPLEX:P62987_P68036	RNF24
COMPLEX:P0CG47_Q712K3	RNF24
COMPLEX:UBE2D3_UBE2I	RNF24
COMPLEX:P62837_P62979	RNF24
COMPLEX:UBE2B_UBE2I	RNF24
COMPLEX:P62979_Q5VVX9	RNF24
COMPLEX:P49459_P62987	RNF24
COMPLEX:P62987_Q9Y385	RNF24
COMPLEX:P62987_Q8N2K1	RNF24
COMPLEX:P0CG47_Q8N2K1	RNF24
COMPLEX:UBE2I	RNF24
COMPLEX:P62987_Q969T4	RNF24
COMPLEX:P0CG47_Q5JXB2	RNF24
COMPLEX:P61077_P62979	RNF24
COMPLEX:P62979_Q16763	RNF24
COMPLEX:P0CG47_Q9Y385	RNF24
COMPLEX:P62256_P62987	RNF24
COMPLEX:UBE2I_UBE2M	RNF24
COMPLEX:UBE2I_UBE2U	RNF24
COMPLEX:UBE2I_UBE2S	RNF24
COMPLEX:UBE2D4_UBE2I	RNF24
COMPLEX:P0CG47_P68036	RNF24
COMPLEX:P0CG47_Q96B02	RNF24
COMPLEX:P0CG47_Q5VVX9	RNF24
COMPLEX:P62987_Q16763	RNF24
COMPLEX:P0CG47_Q969T4	RNF24
COMPLEX:P49459_P62979	RNF24
COMPLEX:P0CG47_Q96LR5	RNF24
COMPLEX:P62987_Q712K3	RNF24
COMPLEX:P0CG47_Q9Y2X8	RNF24
COMPLEX:P51668_P62979	RNF24
COMPLEX:P0CG47_Q8WVN8	RNF24
COMPLEX:A0A1B0GUS4_P62987	RNF24
COMPLEX:UBE2E1_UBE2I	RNF24
COMPLEX:P61086_P62987	RNF24
COMPLEX:P62837_P62987	RNF24
COMPLEX:P0CG47_P62837	RNF24
COMPLEX:UBE2I_UBE2L5	RNF24
COMPLEX:A0A1B0GUS4_P62979	RNF24
COMPLEX:P0CG47_P63279	RNF24
COMPLEX:P61081_P62979	RNF24
COMPLEX:UBE2I_UBE2Q1	RNF24
COMPLEX:UBE2I_UBE2N	RNF24
COMPLEX:O00762_P62979	RNF24
COMPLEX:UBE2I_UBE2K	RNF24
COMPLEX:P0CG47_Q9NPD8	RNF24
COMPLEX:P62987_Q5JXB2	RNF24
COMPLEX:P62979_Q9H832	RNF24
COMPLEX:UBE2C_UBE2I	RNF24
COMPLEX:P0CG47_P60604	RNF24
COMPLEX:P62979_Q96LR5	RNF24
COMPLEX:A0A1B0GUS4_P0CG47	RNF24
COMPLEX:P62987_Q9NPD8	RNF24
COMPLEX:P61088_P62979	RNF24
COMPLEX:UBE2I_UBE2V1	RNF24
COMPLEX:P0CG47_Q9NR09	RNF24
COMPLEX:P51965_P62987	RNF24
COMPLEX:P61086_P62979	RNF24
COMPLEX:P60604_P62979	RNF24
COMPLEX:P62987_Q9Y2X8	RNF24
COMPLEX:BIRC6_UBE2I	RNF24
COMPLEX:UBE2D2_UBE2I	RNF24
COMPLEX:UBE2I_UBE2R2	RNF24
COMPLEX:P62979_Q9NPD8	RNF24
COMPLEX:P0CG47_P61088	RNF24
COMPLEX:UBE2H_UBE2I	RNF24
COMPLEX:P62979_Q9Y385	RNF24
COMPLEX:P62979_Q8N2K1	RNF24
COMPLEX:P62987_Q8WVN8	RNF24
COMPLEX:UBE2I_UBE2L6	RNF24
COMPLEX:P0CG47_P61086	RNF24
COMPLEX:P60604_P62987	RNF24
COMPLEX:P62979_Q5JXB2	RNF24
COMPLEX:UBE2I_UBE2J1	RNF24
COMPLEX:P62979_Q8WVN8	RNF24
COMPLEX:P62979_Q96B02	RNF24
COMPLEX:P51965_P62979	RNF24
COMPLEX:P0CG47_Q7Z7E8	RNF24
COMPLEX:P0CG47_Q16763	RNF24
COMPLEX:P62979_Q712K3	RNF24
COMPLEX:UBE2D1_UBE2I	RNF24
COMPLEX:P62253_P62987	RNF24
COMPLEX:P62256_P62979	RNF24
COMPLEX:P62979_P63146	RNF24
COMPLEX:O14933_P0CG47	RNF24
COMPLEX:UBE2I_UBE2V2	RNF24
COMPLEX:P0CG47_P61077	RNF24
COMPLEX:P0CG47_Q13404	RNF24
COMPLEX:P62987_Q96B02	RNF24
COMPLEX:P0CG47_P63146	RNF24
COMPLEX:P62987_Q13404	RNF24
COMPLEX:P0CG47_Q9H832	RNF24
COMPLEX:P0CG47_P51965	RNF24
COMPLEX:O00762_P62987	RNF24
COMPLEX:P62979_Q9NR09	RNF24
COMPLEX:P0CG47_P49459	RNF24
COMPLEX:UBE2I_UBE2NL	RNF24
COMPLEX:O00762_P0CG47	RNF24
COMPLEX:UBE2E3_UBE2I	RNF24
COMPLEX:P62253_P62979	RNF24
COMPLEX:P62979_P63279	RNF24
COMPLEX:P62987_P63279	RNF24
COMPLEX:UBE2G2_UBE2I	RNF24
COMPLEX:P51668_P62987	RNF24
COMPLEX:UBE2A_UBE2I	RNF24
COMPLEX:P62979_Q9Y2X8	RNF24
COMPLEX:P0CG47_P62256	RNF24
P46527	CDK6
CDK6	P46527
PTPN2	MET
COMPLEX:O43741_P54619_P54646_Q13131_Q9UGI9_Q9UGJ0_Q9Y478	ARMC10
PKN3	ARHGAP18
GRK2	OPRD1
FFAR1	GNAL
EDNRB	GNAL
Q9Y448	KIF2B
CDK5	NES
PREX2	CDC42
DVL2	LRP6
NTN1	ACTB
COMPLEX:CNOT1_CNOT10_CNOT11_CNOT2_CNOT3_CNOT4_CNOT6_CNOT6L_CNOT7_CNOT8_CNOT9_TNKS1BP1	RC3H2
P06748	CENPA
RET	AFAP1L2
SRC	AFAP1
AFAP1	SRC
AVPR1B	GNAI3
DLG4	TANC2
PTGER4	GNAL
Q15154	NIN
DCC	CACNA1A
PRKCD	P49840
NIN	JAK2
ARAP2	CDC42
Q14676	NBN
LRRK2	ARFGAP1
ARFGAP1	LRRK2
NEDD4L	SCN1A
PPP1CA	RIGI
FPR2	GNA14
CSNK1D	MAPT
Q03113	RHOA
PPP3CB	FLNA
TNKS2	AXIN1
PPP3CC	FLNA
COMPLEX:UBE2G1_UBE2I	HECTD4
COMPLEX:UBE2I_UBE2W	HECTD4
COMPLEX:P62979_Q13404	HECTD4
COMPLEX:UBE2E2_UBE2I	HECTD4
COMPLEX:P61081_P62987	HECTD4
COMPLEX:UBE2I_UBE2Q2	HECTD4
COMPLEX:O14933_P62987	HECTD4
COMPLEX:UBE2I_UBE2J2	HECTD4
COMPLEX:P61088_P62987	HECTD4
COMPLEX:P0CG47_P51668	HECTD4
COMPLEX:P62987_Q9H832	HECTD4
COMPLEX:P62979_Q969T4	HECTD4
COMPLEX:UBE2I_UBE2Z	HECTD4
COMPLEX:UBE2I_UBE2L3	HECTD4
COMPLEX:P62987_P63146	HECTD4
COMPLEX:P62987_Q7Z7E8	HECTD4
COMPLEX:UBE2I_UBE2T	HECTD4
COMPLEX:P62987_Q9NR09	HECTD4
COMPLEX:P62979_Q15819	HECTD4
COMPLEX:P62979_P68036	HECTD4
COMPLEX:P61077_P62987	HECTD4
COMPLEX:P0CG47_P61081	HECTD4
COMPLEX:P62987_Q15819	HECTD4
COMPLEX:P0CG47_Q15819	HECTD4
COMPLEX:O14933_P62979	HECTD4
COMPLEX:P0CG47_P62253	HECTD4
COMPLEX:P62987_Q96LR5	HECTD4
COMPLEX:P62987_Q5VVX9	HECTD4
COMPLEX:P62979_Q7Z7E8	HECTD4
COMPLEX:P62987_P68036	HECTD4
COMPLEX:P0CG47_Q712K3	HECTD4
COMPLEX:UBE2D3_UBE2I	HECTD4
COMPLEX:P62837_P62979	HECTD4
COMPLEX:UBE2B_UBE2I	HECTD4
COMPLEX:P62979_Q5VVX9	HECTD4
COMPLEX:P49459_P62987	HECTD4
COMPLEX:P62987_Q9Y385	HECTD4
COMPLEX:P62987_Q8N2K1	HECTD4
COMPLEX:P0CG47_Q8N2K1	HECTD4
COMPLEX:UBE2I	HECTD4
COMPLEX:P62987_Q969T4	HECTD4
COMPLEX:P0CG47_Q5JXB2	HECTD4
COMPLEX:P61077_P62979	HECTD4
COMPLEX:P62979_Q16763	HECTD4
COMPLEX:P0CG47_Q9Y385	HECTD4
COMPLEX:P62256_P62987	HECTD4
COMPLEX:UBE2I_UBE2M	HECTD4
COMPLEX:UBE2I_UBE2U	HECTD4
COMPLEX:UBE2I_UBE2S	HECTD4
COMPLEX:UBE2D4_UBE2I	HECTD4
COMPLEX:P0CG47_P68036	HECTD4
COMPLEX:P0CG47_Q96B02	HECTD4
COMPLEX:P0CG47_Q5VVX9	HECTD4
COMPLEX:P62987_Q16763	HECTD4
COMPLEX:P0CG47_Q969T4	HECTD4
COMPLEX:P49459_P62979	HECTD4
COMPLEX:P0CG47_Q96LR5	HECTD4
COMPLEX:P62987_Q712K3	HECTD4
COMPLEX:P0CG47_Q9Y2X8	HECTD4
COMPLEX:P51668_P62979	HECTD4
COMPLEX:P0CG47_Q8WVN8	HECTD4
COMPLEX:A0A1B0GUS4_P62987	HECTD4
COMPLEX:UBE2E1_UBE2I	HECTD4
COMPLEX:P61086_P62987	HECTD4
COMPLEX:P62837_P62987	HECTD4
COMPLEX:P0CG47_P62837	HECTD4
COMPLEX:UBE2I_UBE2L5	HECTD4
COMPLEX:A0A1B0GUS4_P62979	HECTD4
COMPLEX:P0CG47_P63279	HECTD4
COMPLEX:P61081_P62979	HECTD4
COMPLEX:UBE2I_UBE2Q1	HECTD4
COMPLEX:UBE2I_UBE2N	HECTD4
COMPLEX:O00762_P62979	HECTD4
COMPLEX:UBE2I_UBE2K	HECTD4
COMPLEX:P0CG47_Q9NPD8	HECTD4
COMPLEX:P62987_Q5JXB2	HECTD4
COMPLEX:P62979_Q9H832	HECTD4
COMPLEX:UBE2C_UBE2I	HECTD4
COMPLEX:P0CG47_P60604	HECTD4
COMPLEX:P62979_Q96LR5	HECTD4
COMPLEX:A0A1B0GUS4_P0CG47	HECTD4
COMPLEX:P62987_Q9NPD8	HECTD4
COMPLEX:P61088_P62979	HECTD4
COMPLEX:UBE2I_UBE2V1	HECTD4
COMPLEX:P0CG47_Q9NR09	HECTD4
COMPLEX:P51965_P62987	HECTD4
COMPLEX:P61086_P62979	HECTD4
COMPLEX:P60604_P62979	HECTD4
COMPLEX:P62987_Q9Y2X8	HECTD4
COMPLEX:BIRC6_UBE2I	HECTD4
COMPLEX:UBE2D2_UBE2I	HECTD4
COMPLEX:UBE2I_UBE2R2	HECTD4
COMPLEX:P62979_Q9NPD8	HECTD4
COMPLEX:P0CG47_P61088	HECTD4
COMPLEX:UBE2H_UBE2I	HECTD4
COMPLEX:P62979_Q9Y385	HECTD4
COMPLEX:P62979_Q8N2K1	HECTD4
COMPLEX:P62987_Q8WVN8	HECTD4
COMPLEX:UBE2I_UBE2L6	HECTD4
COMPLEX:P0CG47_P61086	HECTD4
COMPLEX:P60604_P62987	HECTD4
COMPLEX:P62979_Q5JXB2	HECTD4
COMPLEX:UBE2I_UBE2J1	HECTD4
COMPLEX:P62979_Q8WVN8	HECTD4
COMPLEX:P62979_Q96B02	HECTD4
COMPLEX:P51965_P62979	HECTD4
COMPLEX:P0CG47_Q7Z7E8	HECTD4
COMPLEX:P0CG47_Q16763	HECTD4
COMPLEX:P62979_Q712K3	HECTD4
COMPLEX:UBE2D1_UBE2I	HECTD4
COMPLEX:P62253_P62987	HECTD4
COMPLEX:P62256_P62979	HECTD4
COMPLEX:P62979_P63146	HECTD4
COMPLEX:O14933_P0CG47	HECTD4
COMPLEX:UBE2I_UBE2V2	HECTD4
COMPLEX:P0CG47_P61077	HECTD4
COMPLEX:P0CG47_Q13404	HECTD4
COMPLEX:P62987_Q96B02	HECTD4
COMPLEX:P0CG47_P63146	HECTD4
COMPLEX:P62987_Q13404	HECTD4
COMPLEX:P0CG47_Q9H832	HECTD4
COMPLEX:P0CG47_P51965	HECTD4
COMPLEX:O00762_P62987	HECTD4
COMPLEX:P62979_Q9NR09	HECTD4
COMPLEX:P0CG47_P49459	HECTD4
COMPLEX:UBE2I_UBE2NL	HECTD4
COMPLEX:O00762_P0CG47	HECTD4
COMPLEX:UBE2E3_UBE2I	HECTD4
COMPLEX:P62253_P62979	HECTD4
COMPLEX:P62979_P63279	HECTD4
COMPLEX:P62987_P63279	HECTD4
COMPLEX:UBE2G2_UBE2I	HECTD4
COMPLEX:P51668_P62987	HECTD4
COMPLEX:UBE2A_UBE2I	HECTD4
COMPLEX:P62979_Q9Y2X8	HECTD4
COMPLEX:P0CG47_P62256	HECTD4
O95988	AKT2
AKT2	O95988
ARHGEF4	CDC42
PPP2CA	Q8NEL9
AKT2	FOXO4
NFASC	ANK2
KLHL17	COMPLEX:P62877_P63208_Q13618
LPAR6	Q03113
COMPLEX:P49768_Q92542_Q96BI3_Q9NZ42	NOTCH2
AURKB	P04637
MET	PTPN1
PTPN1	MET
P49841	P38936
CAMK2A	ETS1
P68400	Q8NEL9
COMPLEX:UBE2G1_UBE2I	MKRN3
COMPLEX:UBE2I_UBE2W	MKRN3
COMPLEX:P62979_Q13404	MKRN3
COMPLEX:UBE2E2_UBE2I	MKRN3
COMPLEX:P61081_P62987	MKRN3
COMPLEX:UBE2I_UBE2Q2	MKRN3
COMPLEX:O14933_P62987	MKRN3
COMPLEX:UBE2I_UBE2J2	MKRN3
COMPLEX:P61088_P62987	MKRN3
COMPLEX:P0CG47_P51668	MKRN3
COMPLEX:P62987_Q9H832	MKRN3
COMPLEX:P62979_Q969T4	MKRN3
COMPLEX:UBE2I_UBE2Z	MKRN3
COMPLEX:UBE2I_UBE2L3	MKRN3
COMPLEX:P62987_P63146	MKRN3
COMPLEX:P62987_Q7Z7E8	MKRN3
COMPLEX:UBE2I_UBE2T	MKRN3
COMPLEX:P62987_Q9NR09	MKRN3
COMPLEX:P62979_Q15819	MKRN3
COMPLEX:P62979_P68036	MKRN3
COMPLEX:P61077_P62987	MKRN3
COMPLEX:P0CG47_P61081	MKRN3
COMPLEX:P62987_Q15819	MKRN3
COMPLEX:P0CG47_Q15819	MKRN3
COMPLEX:O14933_P62979	MKRN3
COMPLEX:P0CG47_P62253	MKRN3
COMPLEX:P62987_Q96LR5	MKRN3
COMPLEX:P62987_Q5VVX9	MKRN3
COMPLEX:P62979_Q7Z7E8	MKRN3
COMPLEX:P62987_P68036	MKRN3
COMPLEX:P0CG47_Q712K3	MKRN3
COMPLEX:UBE2D3_UBE2I	MKRN3
COMPLEX:P62837_P62979	MKRN3
COMPLEX:UBE2B_UBE2I	MKRN3
COMPLEX:P62979_Q5VVX9	MKRN3
COMPLEX:P49459_P62987	MKRN3
COMPLEX:P62987_Q9Y385	MKRN3
COMPLEX:P62987_Q8N2K1	MKRN3
COMPLEX:P0CG47_Q8N2K1	MKRN3
COMPLEX:UBE2I	MKRN3
COMPLEX:P62987_Q969T4	MKRN3
COMPLEX:P0CG47_Q5JXB2	MKRN3
COMPLEX:P61077_P62979	MKRN3
COMPLEX:P62979_Q16763	MKRN3
COMPLEX:P0CG47_Q9Y385	MKRN3
COMPLEX:P62256_P62987	MKRN3
COMPLEX:UBE2I_UBE2M	MKRN3
COMPLEX:UBE2I_UBE2U	MKRN3
COMPLEX:UBE2I_UBE2S	MKRN3
COMPLEX:UBE2D4_UBE2I	MKRN3
COMPLEX:P0CG47_P68036	MKRN3
COMPLEX:P0CG47_Q96B02	MKRN3
COMPLEX:P0CG47_Q5VVX9	MKRN3
COMPLEX:P62987_Q16763	MKRN3
COMPLEX:P0CG47_Q969T4	MKRN3
COMPLEX:P49459_P62979	MKRN3
COMPLEX:P0CG47_Q96LR5	MKRN3
COMPLEX:P62987_Q712K3	MKRN3
COMPLEX:P0CG47_Q9Y2X8	MKRN3
COMPLEX:P51668_P62979	MKRN3
COMPLEX:P0CG47_Q8WVN8	MKRN3
COMPLEX:A0A1B0GUS4_P62987	MKRN3
COMPLEX:UBE2E1_UBE2I	MKRN3
COMPLEX:P61086_P62987	MKRN3
COMPLEX:P62837_P62987	MKRN3
COMPLEX:P0CG47_P62837	MKRN3
COMPLEX:UBE2I_UBE2L5	MKRN3
COMPLEX:A0A1B0GUS4_P62979	MKRN3
COMPLEX:P0CG47_P63279	MKRN3
COMPLEX:P61081_P62979	MKRN3
COMPLEX:UBE2I_UBE2Q1	MKRN3
COMPLEX:UBE2I_UBE2N	MKRN3
