Gene1	Gene2	EdgeWeight
H1F0	DNMT1	0.0022721381
WDR35	ZEB1	0.0022721356
MALT1	STAT3	0.002272116
FEZ1	XRCC5	0.0022721114
PGM2	TRIP11	0.0022721114
SEMA5A	HEG1	0.0022720948
APOBEC3G	TEAD1	0.0022720834
PENK	UHRF1	0.0022720746
RPP40	FXR1	0.002272059
RUNX1	SFPQ	0.0022720548
TRIM22	FBN1	0.0022720546
NFYB	SIPA1L2	0.0022720469
TJP2	TEAD1	0.0022720422
DPYSL3	STAT2	0.002272008
FOXJ1	AGL	0.0022719803
MRPS30	KIAA1109	0.0022719481
TSPAN12	MME	0.0022719179
SOX17	ENC1	0.0022719114
PALLD	DNMT1	0.0022719107
SNRPB	ELMO1	0.0022719097
PLOD2	MAP3K2	0.0022718983
SPPL2A	CEP85L	0.0022718983
NFIB	DNMT1	0.0022718795
STK17B	KIAA1109	0.0022718753
EZH2	MCM5	0.0022718343
XRN1	ZEB1	0.0022718164
AIRE	AGPAT5	0.0022718038
SIPA1L2	LDB2	0.0022718029
ZNF512	GPC6	0.0022717996
MCM4	RHOBTB3	0.0022717994
SEMA6A	XRCC5	0.002271788
TLR4	COMMD10	0.0022717807
RIN2	NCAM1	0.0022717707
MXD4	PIP4K2A	0.0022717586
TIPIN	MAGI3	0.0022717454
PA2G4	PELI2	0.0022717218
SRSF1	KLF6	0.002271715
LECT1	TEAD1	0.0022716762
ATP11B	HEG1	0.002271664
ASNS	KIAA1109	0.002271662
ST8SIA4	ST8SIA1	0.0022716604
COL1A2	POU2F1	0.0022716506
AGL	AGPAT5	0.0022716485
SULF2	MCM5	0.0022716466
TRUB1	TRIP11	0.0022716343
DNMT1	HNRNPD	0.0022716327
PER3	MAP3K2	0.0022716278
PHC1	CEP85L	0.0022716224
WDR12	TRIM33	0.0022716094
CSDE1	ELMO1	0.0022716078
PIK3R5	ABLIM1	0.002271588
CD48	PDE3B	0.0022715863
SAP18	BMPR1A	0.0022715798
C4orf46	TEAD1	0.0022715447
SFPQ	PARP1	0.0022715414
GYPA	ILF3	0.0022715381
SSB	SEMA3A	0.002271523
RAI14	MAGI3	0.0022715188
TCF4	CAP2	0.0022715146
NKX3-1	FUBP1	0.0022714953
PLK2	TMEM131	0.0022714867
ERCC-00145	CEP85L	0.0022714734
PPAPDC1A	NCAM1	0.0022714534
SMARCD1	EPB41L3	0.002271449
ERCC-00009	CEP85L	0.0022714462
ABLIM1	LIMCH1	0.0022714448
AFF4	TTN	0.0022713935
ELK3	PDE3B	0.0022713835
ZFP42	EPB41L3	0.0022713689
ZFHX3	NT5DC3	0.0022713542
ISCA1	TRIM33	0.0022713495
ZNF83	CDCA7L	0.002271348
DNA2	PRKACB	0.0022713374
MRPS35	EPB41L3	0.0022713356
PHLDA1	SEMA6D	0.0022713293
ASXL1	KHDRBS2	0.002271321
UPF1	ST8SIA1	0.0022713128
ILF3	LDB2	0.0022712909
HOXB2	XRCC5	0.0022712813
TRUB1	VIM	0.0022712764
PFKFB2	FBXO34	0.0022712713
RORB	ALCAM	0.0022712706
KDELR3	TEAD1	0.0022712613
ARID3B	DNMT1	0.0022712492
ERCC-00009	ATP2B4	0.0022712285
HRSP12	ITM2A	0.00227121
MXD4	HPRT1	0.002271208
LIMD1	STT3B	0.002271206
SNX18	SCD5	0.002271196
RRN3	STAT2	0.0022711917
KIF23	NRP2	0.0022711742
ETV4	HIF1A	0.002271173
SSB	PREPL	0.0022711684
STT3B	STAT3	0.0022711577
THAP9	DNAJC2	0.0022711451
DNMT1	COL1A2	0.0022711025
CTBP1	LPIN1	0.002271096
HEG1	SEMA3A	0.0022710932
PA2G4	ST8SIA1	0.0022710788
RAI14	LEF1	0.002271071
ERCC-00096	AFF4	0.0022710671
SOX3	BTBD10	0.0022710555
CSDE1	GABRB2	0.0022710254
TGFB1I1	E2F3	0.0022709991
FXR1	TRIP11	0.0022709914
MAMLD1	LPIN1	0.0022709859
FLRT2	THY1	0.0022709807
STAT3	LDB2	0.0022709803
PER3	XRN1	0.0022709789
POLR1A	TRIP11	0.002270976
CEP85L	NFKBIA	0.0022709693
LRAT	CAP2	0.0022709537
LPGAT1	VPS13C	0.0022709463
ILF2	TRIP11	0.0022709258
NEDD4	PCDH7	0.0022709256
MAGI3	PCDH7	0.002270917
EGF	MCM7	0.0022709083
MRPL1	ILF3	0.0022708995
NR0B1	LPGAT1	0.0022708897
DYNC1I1	THY1	0.002270886
SHOX2	MLLT3	0.002270877
FBXO5	ITM2A	0.0022708732
SH3BGRL2	DNMT1	0.00227087
ECI2	ODC1	0.0022708385
FLI1	CEP290	0.002270819
ERCC-00165	TRIM33	0.002270809
FUBP1	COBLL1	0.002270805
ERCC-00074	NR3C1	0.0022707947
XRCC6	ST8SIA1	0.0022707928
APBB1	TEAD1	0.0022707812
SH3BGRL	RBMX	0.0022707768
ZNF398	MAN1A1	0.0022707745
KDM6A	TEAD1	0.0022707728
MEX3C	FUS	0.0022707651
HNRNPAB	SCD5	0.002270758
FAM117B	MCM4	0.0022707444
KIAA1109	NCAM1	0.0022707407
LGALSL	MPHOSPH9	0.0022707372
THAP9	KLF6	0.0022707372
NRIP1	KIAA1109	0.0022707342
RORB	ATP2B4	0.0022707146
ETV3	SOS2	0.0022707102
EPCAM	MCM7	0.0022707086
CUL1	MME	0.002270691
ITM2A	ENO1	0.0022706876
COL4A6	PLAGL2	0.002270646
ZNF471	NT5DC3	0.002270621
DNAAF2	ANGPT2	0.0022705982
FOXJ1	CEP290	0.0022705877
ZNF160	DCLK1	0.0022705724
HOXB4	BTBD10	0.0022705616
ERCC-00046	KHDRBS2	0.0022705537
MCCC1	SFPQ	0.0022705456
PBX1	MCM3	0.0022705398
SFRP1	POU5F1	0.0022705388
GYPE	DNMT1	0.0022705374
CLDN10	HELZ	0.0022705365
ZNF30	CAP2	0.0022704918
FXR1	ELMO1	0.0022704871
FLI1	LPIN1	0.0022704692
LIN28A	CNTRL	0.0022704473
TMOD1	GABRB3	0.0022704396
GATA6	CBFA2T2	0.0022704375
PPARA	CTNNB1	0.0022704278
GRPR	MLLT3	0.002270403
ZIC3	E2F3	0.0022703984
LRIG3	TTN	0.00227039
GYPA	EPB41L3	0.0022703838
RUNX1	SOS2	0.0022703805
ZNF24	LIMCH1	0.0022703796
MMP16	ODC1	0.0022703558
TRIP6	GABRB2	0.0022703554
WDFY1	LPIN1	0.0022703488
ARID3A	PLXNA2	0.002270335
DAB2	CEP290	0.0022703344
SLC39A11	DCLK1	0.0022703214
ARHGAP42	LPIN1	0.0022703065
FLRT2	TRIM33	0.002270296
OXTR	STAT2	0.0022702953
SNAPC3	ATP2B4	0.002270293
MYBL2	ANGPT2	0.0022702918
SEMA3E	STAT2	0.0022702762
PIP4K2A	COBLL1	0.0022702708
POLR2K	DTL	0.00227027
UNC5D	NLGN4X	0.0022702399
AR	NCAM1	0.002270226
ST8SIA1	NCAM1	0.0022702117
CD9	STAT2	0.0022702035
FOXP1	TRIP11	0.0022701956
DNMT3A	DCLK1	0.0022701852
QPCT	CEP290	0.0022701852
BAG3	CEP290	0.0022701654
TBC1D4	TRIM33	0.0022701477
SMARCD1	TRIM33	0.0022700941
GTF3C4	CEP290	0.0022700767
PROM1	TRIM33	0.0022700655
KLHL24	KLF6	0.0022700499
DAAM1	RHOBTB3	0.002270044
PDGFA	SEMA6D	0.0022700268
IFI16	ANGPT2	0.0022700178
ZIC3	GABRB2	0.0022700087
HOPX	KIAA1109	0.0022699912
CREB3L2	GABRB2	0.002269985
TCF7L1	MPHOSPH9	0.002269981
MYCT1	ANGPT2	0.002269979
BRWD1	SFPQ	0.002269974
LECT1	NCAM1	0.0022699719
ARL4A	ENO1	0.0022699668
PRIC285	TRIM33	0.0022699623
WDFY1	XRN1	0.002269954
KIAA0528	ITM2A	0.0022699279
CUX1	CAP2	0.002269908
ISCA1	PRKACB	0.0022699062
RHAG	KIAA1109	0.002269906
RFESD	EWSR1	0.0022699006
ZKSCAN1	LDB2	0.0022698743
TMSB15B	KHDRBS2	0.0022698706
BMPR1A	KIAA1109	0.0022698608
HLA-DQB1	MAGI3	0.0022698126
POLR2I	ELMO1	0.002269812
CCDC138	LDB2	0.0022697994
TFPI	FUS	0.0022697924
IRF1	RHOBTB3	0.0022697905
NR0B1	BCL11A	0.002269777
TGFBR3	GABRB2	0.0022697758
MRPL1	LPIN1	0.002269768
ELMOD2	MPHOSPH9	0.0022697514
KLF5	CEP290	0.002269742
ERBB4	SMARCC1	0.0022696957
COLEC12	CBFA2T2	0.0022696955
PCDH10	FBXO34	0.0022696871
DYNC1I1	HMGN2	0.0022696783
LIPG	SMARCC1	0.0022696757
GRPR	NT5DC3	0.002269668
MAML3	TRIP11	0.0022696522
LRIG3	CD9	0.0022696478
PENK	CPE	0.0022696373
DAXX	SEMA6D	0.002269624
FZD5	EPB41L3	0.002269601
ST8SIA4	MCM6	0.0022695814
ODC1	COL1A2	0.0022695707
RTKN2	MCM5	0.0022695677
MCM5	TRIP11	0.0022695675
ZFHX3	LEF1	0.0022695488
DDHD2	VPS13C	0.002269525
ACTC1	HEG1	0.0022695174
PLSCR4	XRN1	0.0022695076
ZNF585B	SLC39A11	0.0022695041
HPRT1	KDR	0.002269459
TRIP11	NUCB2	0.0022694462
FOXP1	KDR	0.0022694338
DKK4	STAT3	0.0022694166
DAB2	MCM3	0.0022694136
RTKN2	NLGN4X	0.0022693954
WNT5A	CEP290	0.0022693896
TTN	STAT2	0.002269383
MCM7	MIA3	0.0022693784
RAX2	FUBP1	0.002269373
CAMK2D	NFKBIA	0.002269351
ERCC-00171	TTN	0.002269342
ZRANB2	ELMO1	0.0022693346
INSIG2	MCM6	0.0022693344
ARL4D	XRCC5	0.0022693304
FN1	RAI14	0.0022692957
ASS1	ANGPT2	0.0022692916
SMAD6	FARSB	0.0022692834
CCNA2	PRKACB	0.0022692767
SSB	CEP85L	0.0022692643
HNRNPAB	DCLK1	0.0022692466
CYP1B1	DYNC1I1	0.0022692254
DAB2	SLC39A11	0.0022692122
ERCC-00076	THY1	0.0022692
FST	KIAA1109	0.0022691952
ISCA1	DCLK1	0.002269194
APEX1	FBN1	0.0022691893
HOXB4	VPS13C	0.0022691821
TCOF1	DNMT1	0.002269168
FBN1	REV3L	0.002269167
RPL17-C18ORF32	NFKBIA	0.0022691502
CALCOCO1	MAGI3	0.0022691453
GABRB2	REV3L	0.0022691437
TRAPPC8	HEG1	0.0022691432
NOC3L	KIAA1109	0.0022691397
ZNF239	FXR1	0.002269137
ITGA6	DYNC1I1	0.0022691248
CCND1	SERPINE2	0.0022691179
PRICKLE1	CPE	0.002269113
FOXD3	XRN1	0.0022691074
ERCC-00076	ENC1	0.0022691067
MCCC1	HELZ	0.0022691025
KIF15	MLLT3	0.0022690995
CUX1	RHOBTB3	0.002269049
KLF6	MIA3	0.0022690285
CALB1	SLCO2A1	0.0022690168
TMF1	NUCB2	0.0022690024
SFMBT1	PCDH7	0.00226898
TBX3	XRN1	0.002268979
TEAD4	PELI2	0.0022689726
DACH1	NLGN4X	0.0022689698
LGALSL	LPGAT1	0.0022689644
SLITRK2	WDHD1	0.0022689584
MYCN	STAT3	0.0022689519
FLRT2	TRIP11	0.0022689407
ISL1	BCL11A	0.0022689253
FOXD3	KIAA1109	0.0022689092
ZNF512	ATP2B4	0.0022688922
LRAT	MCM5	0.0022688897
WNT5A	MME	0.0022688753
SP100	FBN1	0.0022688694
MAFG	CEP290	0.0022688587
HMGA1	HNRNPD	0.0022688562
HOXB3	SOS2	0.002268817
ID3	ANGPT2	0.0022688142
PAM	CDCA7L	0.0022688075
FAM188A	DNMT1	0.0022688045
DNAJB14	SFPQ	0.0022687893
WDFY1	ZEB1	0.002268786
RRAS2	NRP2	0.0022687274
MTERF	CEP85L	0.0022687202
PHLDA1	PREPL	0.002268707
PRDM14	SF1	0.002268698
DPF2	CPE	0.0022686848
C3orf14	ENC1	0.0022686815
HLX	TTN	0.0022686785
HCFC1	CDCA7L	0.002268678
UPF1	NT5DC3	0.0022686727
BUB1B	DAAM1	0.0022686638
CYP26A1	UHRF1	0.0022686513
ZNF280B	PTGR1	0.0022686475
MKI67IP	CAP2	0.0022686427
HIF3A	SEMA6D	0.0022686408
PTGR1	RAI14	0.0022686326
INSIG2	DNMT3A	0.0022686315
MCM6	RBMX	0.0022686122
ZCCHC11	SFPQ	0.0022686059
SFRP1	SMARCC1	0.002268598
KIAA1467	LDB2	0.0022685886
TRIM33	MME	0.0022685667
ESRRG	COL1A2	0.002268559
ZIC2	ANKRD26	0.0022685286
TRIP6	CD9	0.0022685286
LIMCH1	SLC39A11	0.0022685104
RBPJ	MCM3	0.002268506
PRMT6	PTGR1	0.0022684918
CLDN11	CBFA2T2	0.002268481
NTS	RBBP8	0.0022684585
FOXN3	ENO1	0.002268458
HOPX	SUPT16H	0.0022684548
CEP85L	THY1	0.0022684494
MATN3	POU2F1	0.0022684361
KRCC1	SLC39A11	0.0022684268
GPC3	PRKACB	0.0022684082
AMN1	CEP290	0.0022684012
FLI1	CAP2	0.0022683924
TRIM28	FBN1	0.0022683903
AIP	LPGAT1	0.0022683789
LDB2	CPE	0.0022683684
ZNF202	XRN1	0.0022683258
ATP11B	KIAA1109	0.0022683172
SOX3	NT5DC3	0.0022683118
SAMD3	ZNF24	0.0022683109
ST3GAL6	CAP2	0.0022682892
RPP40	PREPL	0.0022682806
HIST1H1B	REV3L	0.002268272
GSC	REV3L	0.0022682515
AR	VPS13C	0.0022682506
PARN	TEAD1	0.002268232
TGFB1I1	SETBP1	0.0022682284
TLE2	HIF1A	0.00226818
EEF1A1	COL4A1	0.0022681751
ERCC-00113	NUCB2	0.0022681467
ERCC-00165	THY1	0.0022681362
ERCC-00053	NT5DC3	0.0022681274
ALYREF	SCD5	0.0022680797
TMEM38B	LPIN1	0.0022680645
PFKFB2	PCDH7	0.0022680643
SH3BGRL2	CAP2	0.002268048
SMARCD3	SORL1	0.002268047
TRAF6	KIAA1109	0.0022680461
UTP15	ALCAM	0.0022680163
BARX2	RFC3	0.0022680108
ESRP1	NCAM1	0.0022679893
GAD1	SFPQ	0.0022679865
TBX20	CDK6	0.002267961
TFE3	PTGR1	0.00226796
TFAP4	TFDP1	0.0022679556
FUBP1	ANGPT2	0.0022679532
CDCA8	CENPK	0.0022679372
LDB2	KLF6	0.002267936
CDH11	ALCAM	0.0022679241
SH3BGRL	CD9	0.0022679085
BMPER	CAP2	0.0022678967
EWSR1	HELZ	0.0022678908
C11orf82	REV3L	0.0022678878
MTERF	NFKBIA	0.0022678766
MRPS30	SCD5	0.002267875
TMEM131	THY1	0.002267873
PER3	MAGI3	0.002267866
MLL3	LIMCH1	0.0022678424
HSD17B11	KIAA1109	0.0022678282
MBIP	LPIN1	0.0022678173
TRERF1	LPIN1	0.0022678159
ERCC-00060	XRCC5	0.0022678112
PHC1	TRIP11	0.0022678087
NFATC1	FBN1	0.0022677863
DCAF6	HELZ	0.0022677842
SENP7	XRN1	0.00226777
BLM	MIA3	0.0022677607
ELAVL2	DTL	0.002267758
RAI1	XRN1	0.0022677253
ANKRD50	NCAM1	0.0022677253
DCLK1	AFF4	0.0022677188
PSIP1	TRIM33	0.0022676808
SSFA2	TRIM33	0.0022676708
ANXA3	CAP2	0.0022676694
ST3GAL6	THY1	0.0022676457
ALPK2	DNAJC2	0.0022676405
C12orf23	LPIN1	0.0022676387
GTF3C4	STAT3	0.002267633
APC	KHDRBS2	0.00226763
CD200	MME	0.0022676287
SEMA6D	ATP2B4	0.0022676191
KIF21A	ODC1	0.002267616
CDC20	PPARA	0.0022676024
BAG3	PELI2	0.0022675623
XRN1	FOXP1	0.0022675588
SLC36A4	TRIP11	0.0022675465
SIX6	NFIB	0.0022675209
KDM6A	GATAD2A	0.0022675185
ERCC-00044	ENC1	0.0022674971
PARN	ATP2B4	0.0022674932
TGFB1I1	TRIP11	0.0022674918
ZNF239	HPRT1	0.0022674913
H1F0	TRIP11	0.0022674836
DYNC1I1	VIM	0.0022674724
ZNF202	LPIN1	0.002267421
MITF	CAP2	0.0022674154
TNC	COL1A2	0.0022674138
NRIP1	SEMA6A	0.002267406
COL1A2	CSRP2	0.0022674035
DUSP10	ZEB1	0.0022673958
ERCC-00002	KHDRBS2	0.0022673924
SOX4	LTBP1	0.0022673912
EGR1	TRIM2	0.0022673907
AIP	STAT2	0.0022673649
ANKRD50	XRCC5	0.0022673632
MDM4	CPE	0.002267359
MYBBP1A	PREPL	0.0022673588
SRSF10	PRKACB	0.0022673311
ERCC-00025	DNMT1	0.0022673118
POLR2K	GATAD2A	0.0022672978
POLB	LPIN1	0.0022672932
INSIG2	NT5DC3	0.0022672669
KIAA1467	TTN	0.002267245
NRP1	TEAD1	0.0022672247
SFRP1	RAI14	0.0022672063
LHX1	STAT3	0.0022672005
MAP3K2	DCLK1	0.0022671921
SMARCD3	TRIM2	0.0022671872
C4orf46	TRIP11	0.0022671793
MAP4K3	TEAD1	0.0022671786
HDAC9	MDM4	0.002267161
FBXO28	ATP2B4	0.0022671518
KIAA0528	REV3L	0.0022671458
ERCC-00062	TRIM33	0.0022671407
NFAT5	ENC1	0.0022671297
DPF2	THY1	0.0022671097
BCAR3	FBXO34	0.0022671006
SP110	GATAD2A	0.002267078
RUVBL1	LIMCH1	0.0022670776
ASB4	SEMA6D	0.0022670606
LIMD1	ENO1	0.0022670543
CDCA2	POU5F1	0.002267049
FST	ARID4B	0.0022670266
ANKRD13C	NCAM1	0.002267026
MSANTD3-TMEFF1	FUBP1	0.0022670222
TCF7L1	MAP3K2	0.0022670035
XRCC6	CNBP	0.0022670028
CNTRL	MPHOSPH9	0.0022669618
SLC19A2	SEMA6A	0.002266961
BNIP3	NUCB2	0.0022669605
PHC1	E2F3	0.0022669355
THY1	PSIP1	0.002266933
KLHL6	STT3B	0.0022669316
FOXP1	XRN1	0.0022669146
DRAM2	TRIM33	0.0022669102
RAI1	TRIM2	0.0022668736
MAMLD1	AGPAT5	0.002266868
SHOX2	MAP3K2	0.0022668585
HAND1	SATB1	0.00226684
SNAPC4	MYBL2	0.0022668254
AGL	TRIP11	0.0022668142
NFIC	MCM5	0.0022668003
UPF1	CEP85L	0.0022667814
TIMP3	MYBL2	0.002266775
GINS2	FXR1	0.0022667716
ZIC2	NRP2	0.0022667586
SFRP2	FBN1	0.0022667437
CA2	DECR1	0.0022667348
NIPSNAP3A	ST8SIA1	0.0022667227
TTN	SMARCC1	0.002266707
WDR35	KDR	0.00226669
TAF1L	SATB1	0.0022666878
ISCA1	XRN1	0.0022666876
KLHL28	TRIM33	0.0022666587
WWTR1	STAT3	0.0022666485
SETBP1	BCL11A	0.0022666461
BRWD1	CDCA7L	0.0022666422
PLOD2	CDCA7L	0.0022666361
STAT3	DTL	0.002266599
E2F4	RHOBTB3	0.0022665663
DEPDC1B	STAT3	0.0022665537
GPR83	SOS2	0.0022665511
POLR3E	STAT2	0.002266547
AKAP2	REV3L	0.0022665318
NPM1	PELI2	0.0022665209
PFKFB2	TRIP11	0.0022665071
NFAT5	KIAA1109	0.0022665025
POLR2F	PREPL	0.0022664948
RORB	MPHOSPH9	0.0022664946
COL5A2	ENO1	0.0022664852
ERCC-00044	REV3L	0.0022664838
MAFG	MAP3K2	0.002266481
COL5A2	LDB2	0.002266478
ANXA3	NCAM1	0.0022664706
ERCC-00136	NUCB2	0.0022664648
DKK4	REV3L	0.0022664592
SLC19A2	THY1	0.0022664436
ID1	BCLAF1	0.0022664056
DCLK1	STAT3	0.002266402
AK4	FBXO34	0.0022663923
DNAAF2	VIM	0.0022663758
TRAPPC8	XRN1	0.002266375
H1F0	LPIN1	0.0022663332
SLC39A11	TRIP11	0.0022663104
ELOVL2	FUBP1	0.002266308
CA14	NLGN4X	0.002266278
NUAK1	XRCC5	0.0022662773
SKIL	GPC3	0.0022662717
DDAH1	KIAA1109	0.0022662352
CCPG1	TRIP11	0.0022661972
NR3C1	TRIP11	0.0022661868
TBC1D4	PRKACB	0.002266159
ZFHX3	XRN1	0.0022661448
LIFR	FOXP1	0.0022661374
TRIM28	PDE3B	0.0022660987
PIK3R5	HPRT1	0.0022660927
PRDM14	TTN	0.0022660913
GRHL2	TFDP1	0.0022660762
AIP	TRIM33	0.002266064
PRTG	MPHOSPH9	0.0022660124
SLCO2A1	NRP2	0.0022660077
POU2F2	WDHD1	0.0022659937
TRIM22	UHRF1	0.0022659702
KLHL6	CEP290	0.002265961
JMJD1C	VIM	0.0022659544
ADAMTS3	MPHOSPH9	0.0022659497
FAM46A	CEP85L	0.002265944
SOS2	HEG1	0.002265941
RRN3	SOX4	0.0022659367
ERBB4	TTN	0.002265918
TMEM64	STAT3	0.0022659064
ZNF398	BCL11A	0.002265895
HNRNPD	EPB41L3	0.0022658766
FAM117B	LIFR	0.0022658764
SLC35F1	HNRNPD	0.0022658736
ENC1	LDB2	0.002265866
PCDH10	PLXNA2	0.002265866
TRIM27	SEMA6A	0.0022658515
WWTR1	HEG1	0.0022658422
MRPL1	XRN1	0.002265836
KDM6A	PSIP1	0.0022658166
ABLIM1	HEG1	0.0022658026
CBX3	VPS13C	0.002265791
ZBTB10	ST8SIA1	0.0022657858
BARX2	LDB2	0.002265782
TRERF1	CAP2	0.002265766
CYP1B1	STAT2	0.0022657642
ALCAM	MYBL2	0.0022657574
BTBD10	LIMCH1	0.0022657407
ERCC-00004	KHDRBS2	0.0022657292
NFKBIB	SEMA6D	0.0022657018
SEMA6D	NUCB2	0.0022656976
SLA2	EPB41L3	0.0022656852
DAB2	CNBP	0.002265649
LMX1B	DNMT1	0.0022656089
CNKSR3	ATP2B4	0.0022656084
ATP2B4	MCM3	0.0022656082
ATP11B	E2F3	0.0022656063
KLF5	AGPAT5	0.0022655926
CYP26A1	ANKRD26	0.0022655844
SP110	TMEM131	0.0022655707
SP110	KIAA1109	0.0022655681
PLK2	PREPL	0.0022655546
SH3BGRL2	NCAM1	0.0022655413
LZTS1	TTN	0.002265516
LUM	HNRNPD	0.002265503
UPF1	PREPL	0.0022655006
CALCOCO1	ANGPT2	0.0022654892
THY1	PHF21A	0.0022654594
RBFOX2	FUS	0.0022654536
PPARGC1B	TTN	0.0022654487
FEZ1	DNMT1	0.0022654443
ERCC-00062	REV3L	0.0022654226
CHAF1A	RHOBTB3	0.0022654198
DYNC2LI1	KIAA1109	0.0022654096
NFATC1	SMG6	0.0022653746
TDRD7	WDHD1	0.0022653572
ERCC-00165	NT5DC3	0.0022653525
SRSF1	STAT2	0.0022653493
AFF4	CEP85L	0.0022653027
ITM2A	RHOBTB3	0.0022653004
SLCO2A1	TRIM2	0.002265282
TLE3	PRKACB	0.0022652743
DNAJC2	CNBP	0.002265273
AES	RHOBTB3	0.0022652687
RNF138	FUS	0.0022652515
APEX1	VPS13C	0.0022652461
RNF19A	KIAA1109	0.0022652387
TWIST1	PPARA	0.0022652247
OTX2	CBFA2T2	0.0022652214
AIP	STIM2	0.0022652212
FAM89A	STIM2	0.0022652026
UBTF	EPB41L3	0.0022651977
COBLL1	THY1	0.002265195
RSPO3	FBN1	0.0022651728
TFAP2A	MCM6	0.0022651718
CPE	KDR	0.002265169
FAM69A	NCAM1	0.0022651558
TDRD7	E2F3	0.0022651393
KLHL24	KIAA1109	0.002265138
MED16	STAT2	0.0022651327
SLC36A4	STAT3	0.0022651206
ANKRD6	SLCO2A1	0.0022651143
LGR4	RHOBTB3	0.0022650969
HIST1H1B	SEMA3A	0.002265092
ITM2A	MAP3K2	0.0022650883
TLE1	ITM2A	0.0022650852
DDAH1	TEAD1	0.0022650843
DDX54	TRIM33	0.002265077
SRSF2	SEMA6A	0.002265073
TPD52	ZNF24	0.0022650678
APLNR	SOX5	0.0022650578
UNC5C	MLLT3	0.0022650436
ZFP42	LPIN1	0.002265043
NOC3L	PREPL	0.0022650026
SNAI1	CAP2	0.0022649849
IRF1	PLXNA2	0.002264957
AFF4	PRKACB	0.0022649395
ABCA1	MCM7	0.002264931
TLR4	FBXO34	0.0022649202
ERCC-00025	NFKBIA	0.002264901
CBFA2T2	HEG1	0.002264896
KAL1	LDB2	0.0022648866
PHLDB2	STIM2	0.0022648764
BHLHE40	MAP3K2	0.0022648592
KLF5	CDCA7L	0.0022648524
ILF3	XRCC5	0.002264845
VPS54	E2F3	0.0022648226
ZFYVE16	BCL11A	0.0022648147
CHAF1A	HPRT1	0.0022648124
ERCC-00046	TEAD1	0.0022648019
SOX3	CUX1	0.0022648005
RBMX	KDR	0.0022647951
ERCC-00113	LPIN1	0.0022647912
SMG6	TTN	0.0022647846
MYCN	ATP2B4	0.0022647397
AK4	DCLK1	0.002264732
AFF1	NT5DC3	0.00226473
CBFA2T2	NT5DC3	0.0022647236
KIAA1467	KLF6	0.0022646724
HAND2	MAP3K2	0.002264667
EOMES	NT5DC3	0.0022646626
MCM4	MCM7	0.0022646482
ERCC-00002	NR3C1	0.0022646445
GDAP1	SUPT16H	0.0022646429
PSMD9	XRN1	0.0022646405
LMX1B	PELI2	0.002264629
WDHD1	AFF1	0.002264624
KIAA1324L	KHDRBS2	0.0022646235
CCPG1	NRP2	0.0022646193
KIAA1467	CUX1	0.0022645947
LUM	CBFA2T2	0.0022645935
TMF1	DCLK1	0.0022645823
RND3	RAI14	0.0022645616
RAVER2	PRKACB	0.0022645583
SUPT7L	ENC1	0.0022645546
NKX3-1	SLC39A11	0.0022645418
MAN1A1	CDCA7L	0.0022645378
GTF3C4	AGPAT5	0.0022645376
SERHL2	REV3L	0.0022645372
PBXIP1	ZNF24	0.0022645225
NAA15	KIAA1109	0.0022645057
ASH2L	CAP2	0.0022644978
WWP1	PSIP1	0.0022644743
ERCC-00025	NCAM1	0.0022644654
SLA2	BCLAF1	0.002264451
SIPA1L2	TRIM33	0.002264446
SFPQ	KIAA1109	0.0022644412
RNPS1	CEP290	0.002264439
MCM6	CD9	0.002264435
FAM188A	TRIM33	0.0022644298
ANKMY2	FUS	0.0022644196
TEX10	KDR	0.0022643907
FBXO28	ANGPT2	0.002264373
COL4A6	GATAD2A	0.0022643704
CPE	DCLK1	0.00226437
TRIM25	KIAA1109	0.0022643674
ITM2A	RBMX	0.0022643665
NFE2L3	SOS2	0.0022643427
CCNA2	CPE	0.0022643376
ELL2	PSIP1	0.0022643285
ERCC-00171	XRN1	0.0022643278
ALCAM	XRN1	0.0022643101
ERCC-00053	GPC6	0.0022643076
CXXC1	XRN1	0.0022642808
RNF19A	COL1A2	0.002264276
MXI1	CENPK	0.0022642724
RNF138	TTN	0.0022642624
WDR35	CEP85L	0.002264257
RUVBL1	TRIM33	0.0022642538
MBIP	STAT3	0.002264247
LECT1	TRIM33	0.0022642312
PRSS35	PELI2	0.002264227
CAP2	CEP85L	0.0022642259
NANOG	COL1A2	0.0022642107
LMO2	WDHD1	0.0022642063
CTBP1	EPB41L3	0.0022641993
CCNA2	HNRNPD	0.0022641984
FER	FOXP1	0.0022641944
TNC	NANOG	0.002264178
LPGAT1	COBLL1	0.002264174
ESRP1	CPE	0.0022641486
POLR2D	CNBP	0.0022641425
CCNB2	SCD5	0.0022641364
EPHA4	NCAM1	0.0022641348
KIAA0528	XRN1	0.0022641257
PENK	NRP2	0.0022641094
CCNA2	MCM7	0.002264105
NFATC1	EPB41L3	0.0022640997
ESPL1	TFDP1	0.0022640987
TTK	STAT2	0.0022640738
COL4A1	STAT3	0.002264072
ELMOD2	CPE	0.002264067
FAM46A	SOX4	0.0022640498
GPR83	MAGI3	0.00226404
CDH11	COBLL1	0.0022640387
ERCC-00004	TEAD1	0.0022640163
MIF	UHRF1	0.0022640105
WDR3	MCM3	0.0022640042
BNIP3	HELZ	0.0022639958
ANKRD13C	MME	0.0022639926
MRS2	CUX1	0.002263977
GDAP1	LPIN1	0.0022639679
