Gene1	Gene2	EdgeWeight
FOXJ2	MYBBP1A	0.0017293108
ZNF471	SMARCC1	0.0017293101
ASXL1	EHMT2	0.0017293069
LMX1B	TRPS1	0.0017292837
FLRT3	E2F7	0.001729283
HOMER1	MRPL1	0.0017292787
RIPPLY1	FBXO34	0.0017292642
UTP18	EWSR1	0.0017292559
GNG11	HDAC9	0.00172925
TGFB1	CDCA2	0.001729245
ST8SIA4	CAP2	0.001729244
TFAP2A	TADA1	0.0017292404
TNC	MRPL1	0.0017292366
DKK1	MXI1	0.0017292298
LGR4	SETBP1	0.0017292285
SLC6A15	SH3BGRL2	0.0017292252
RBBP4	MCM5	0.0017292245
CHEK2	AMN1	0.0017292186
BLM	MEF2D	0.0017292105
HLA-DQB1	SETBP1	0.0017292034
PHLDA1	EXO1	0.0017292006
RAI14	NFKBIB	0.0017292002
FOXJ2	APBB1	0.0017291893
CER1	GCA	0.0017291887
HPRT1	YBX1	0.0017291846
MAML3	CCDC82	0.0017291803
UTP18	MCM5	0.0017291737
RGS5	SPPL2A	0.0017291728
CHAF1A	TRIM27	0.0017291716
DAB2	SPPL2A	0.0017291651
SLC19A2	TRIP11	0.0017291639
PLSCR4	TRPS1	0.0017291633
FXR1	FAM117B	0.0017291629
PALLD	TADA1	0.0017291617
KAT6A	KIF15	0.0017291594
SMARCD3	GATAD2A	0.0017291468
KIF23	WDHD1	0.0017291463
ZNF83	NXT2	0.0017291403
POU2F2	IL6ST	0.0017291392
KRCC1	PPARGC1B	0.0017291369
AEBP1	AMN1	0.0017291324
RIN2	ATG4C	0.0017290909
TLR4	NEDD4	0.0017290877
RIPPLY1	TRPS1	0.001729087
AFF4	PA2G4	0.0017290832
HAND1	MCM6	0.0017290707
CTSK	APBB2	0.0017290654
NFKBIB	PRIM1	0.0017290469
MXD4	PCDH10	0.0017290453
CDCA2	VAMP7	0.001729038
ELL2	FAM117B	0.0017290326
REV3L	SETBP1	0.0017290274
PPM1H	ATG4C	0.0017290115
ERCC-00004	KIF15	0.0017290106
TFAP2A	TEAD1	0.001729001
ZFPM2	SETBP1	0.001728985
ADAMTS3	CCDC82	0.0017289806
PPARGC1B	PHC1	0.0017289763
NR0B1	ZNF8	0.0017289646
DPF2	NOL11	0.0017289536
TMF1	PALLD	0.001728947
HLA-DRB1	VAMP7	0.0017289435
SYNC	SETBP1	0.0017289422
EPCAM	WDR5	0.0017289349
BCL11B	STT3B	0.001728931
HIST1H1B	SRSF2	0.0017289309
NR0B1	NR2C1	0.001728929
MRS2	ERCC6L	0.0017289252
NT5DC3	SPPL2A	0.001728923
FXR1	SIRT1	0.0017289161
GDAP1	PALLD	0.0017289155
DRAM2	PALLD	0.001728908
HOXB2	ASXL1	0.0017288965
ASXL1	SUPT16H	0.0017288941
SYNE2	PGM2	0.0017288896
YPEL5	SIRT1	0.0017288799
APC	NFKBIB	0.0017288668
PCDH10	GABRB2	0.0017288665
LRAT	TFAP4	0.0017288602
POU2F2	ZNF512	0.0017288587
BLM	SNX16	0.0017288532
PARN	CCDC82	0.0017288493
C11orf82	ZNF83	0.0017288375
PGM2	TADA1	0.001728834
HEG1	RIOK1	0.001728827
POU5F1	UNC5D	0.0017288269
HRSP12	TTK	0.0017288241
AKAP2	MCM5	0.001728822
PPM1H	MDM4	0.0017288183
CCNE2	RNF138	0.0017288161
DNA2	WDR5	0.0017287921
C3orf14	WDR35	0.0017287894
BCAR3	HDAC9	0.0017287884
PTGR1	AMN1	0.0017287817
PRIM1	NOL11	0.0017287768
DAXX	ARID4B	0.0017287758
POLR1A	PAM	0.0017287651
STK3	PRKACB	0.0017287637
PRIC285	SPPL2A	0.001728761
DKK4	KLHL12	0.0017287601
GNG11	TRIM27	0.0017287544
LIMCH1	NFATC3	0.0017287504
ASS1	AGL	0.0017287502
NFIB	CBFA2T2	0.0017287434
REV3L	MXI1	0.0017287262
ID1	EHMT2	0.0017287177
PRTG	AGPAT5	0.0017287163
KHSRP	MDM4	0.0017287103
SEMA5A	MED14	0.0017287099
GRHL2	KLF7	0.0017287022
KLHL12	FUS	0.0017286972
PSMD9	TRIM25	0.0017286964
TMEM131	RAVER2	0.0017286782
C11orf46	RBBP4	0.0017286687
POU2F2	PHC1	0.0017286523
DPH2	MCM5	0.0017286506
CHL1	HDAC9	0.0017286495
CSDE1	XRCC6	0.0017286339
ZBTB10	TJP2	0.0017286289
SP110	ZNF30	0.0017286266
POU3F1	UNC5D	0.0017286007
LHX1	CCDC82	0.0017285935
TADA1	EWSR1	0.0017285899
PURA	DTL	0.001728589
LZTS1	DAB2	0.0017285809
ZNF518B	SETBP1	0.0017285647
SYNC	TEAD1	0.0017285637
FREM1	TFAP4	0.0017285557
NDUFC2-KCTD14	TRIP11	0.0017285509
DMBX1	DSCC1	0.001728536
SATB1	ZNF83	0.001728535
MSANTD3-TMEFF1	KLF7	0.0017285284
NFYB	TFAP4	0.001728528
NT5DC3	SRSF3	0.0017285239
MXI1	RFC3	0.0017285168
CALCOCO1	HNRNPK	0.0017285126
PHLDB2	MYBBP1A	0.0017284966
MECOM	PSIP1	0.0017284849
PRSS23	ZNF398	0.0017284781
ID1	CDC7	0.0017284773
MED14	NFKBIB	0.0017284689
EEF1A1	FUS	0.0017284666
HIF1A	YPEL5	0.0017284665
WDFY1	CASD1	0.0017284577
AMIGO2	RNF14	0.0017284509
FARSB	TRUB1	0.001728444
PGM2	KHSRP	0.0017284321
LRIG3	SPPL2A	0.0017284304
WDFY1	NXT2	0.0017284297
AMN1	TJP2	0.0017284277
TLE1	RAVER2	0.0017284263
ARHGAP29	APBB1	0.001728425
AMN1	XRCC6	0.0017284212
TRIM25	HIF1A	0.0017284034
B3GNT5	PPARGC1B	0.0017284018
TWIST1	SETBP1	0.0017283971
ZNF160	NUP35	0.0017283872
ALCAM	TDRD7	0.0017283822
CAP2	MAGI3	0.0017283775
PRMT6	HPRT1	0.0017283733
SORL1	IL6ST	0.0017283529
LRIG3	TTC27	0.0017283466
MRS2	SUPT16H	0.0017283385
XRCC6	PAM	0.0017283352
MBIP	ZNF512	0.0017283323
RND3	MRPL1	0.0017283291
ZNF518B	CDC7	0.0017283262
UNC5C	CALCOCO1	0.0017283219
SUPT16H	ZNF239	0.001728321
PRPS2	ESCO2	0.0017283205
LPIN1	NCAM1	0.0017283205
ZBTB10	FASTKD3	0.0017283137
PDCD11	RBPJ	0.0017283029
TRDN	MLLT3	0.0017282928
SHOX2	MYBBP1A	0.0017282905
PLXNA2	NUCB2	0.0017282867
ABLIM1	PA2G4	0.0017282735
E2F4	NUP35	0.0017282702
EPB41L3	RIN2	0.0017282617
SIPA1L2	PPP1R9A	0.0017282604
VPS13C	SIRT1	0.0017282482
LRIG3	RNPS1	0.0017282479
ID1	SH3BGRL	0.0017282466
CEP290	CASD1	0.0017282403
POLR2F	ESPL1	0.0017282354
MLLT6	TRIP11	0.0017282233
MXI1	CDC7	0.0017282175
C12orf23	MAGI3	0.0017282142
CEP290	SIRT1	0.0017282121
SRC	GATAD2A	0.0017282101
E2F3	KHSRP	0.0017281998
LPIN1	CTNNB1	0.0017281958
CUX1	ELMO1	0.0017281956
POLR2H	WDR35	0.0017281884
ROR2	PRKACB	0.0017281851
HIF1A	RBBP4	0.0017281818
BNIP3	ZNF764	0.0017281802
MIF	TCF19	0.0017281753
PDE3B	HOXB4	0.0017281689
ROR2	ITPR2	0.0017281608
OXTR	COMMD10	0.0017281525
PBXIP1	NUP54	0.0017281489
IFI16	POLR3E	0.0017281295
DNAJC2	STT3B	0.0017281164
ST8SIA4	NUAK1	0.0017281144
JUND	EXO1	0.0017281107
E2F7	EHMT2	0.0017281048
CCPG1	SH3BGRL2	0.0017280973
CD200	DAAM1	0.0017280965
CCDC141	PDCD11	0.001728096
CREB3L4	UNC5D	0.0017280937
CCPG1	WDR5	0.001728073
FOXF1	NUP35	0.0017280726
COMMD10	PALLD	0.0017280681
SOX13	ZNF518B	0.0017280611
WNT5A	RFC3	0.0017280589
AGPAT5	AGL	0.0017280584
SNRPD1	APBB1	0.0017280463
ERCC-00046	KIF15	0.001728044
MSANTD3-TMEFF1	EXO1	0.0017280439
SPPL2A	WDR5	0.0017280435
KLHL24	MRPL1	0.0017280324
AEBP1	ZFHX3	0.001728032
NRP1	DDAH1	0.0017280163
ASS1	HPRT1	0.0017280154
DUSP4	SPPL2A	0.0017280151
POU5F1	KLF7	0.0017280134
ALS2CR8	BUB1B	0.0017279992
HESX1	CDCA2	0.0017279893
ZIC3	ZNF202	0.0017279751
OXTR	ZNF30	0.0017279751
BMPER	TTK	0.0017279718
CSRP2	MLLT6	0.001727957
ATP11B	NCAM1	0.0017279397
GATA3	STT3B	0.0017279328
ELMO1	NUCB2	0.0017279206
ATP11B	SUPT16H	0.0017279182
RARG	SETBP1	0.001727918
ELMOD2	ZNF516	0.0017279121
HIST1H1B	TTK	0.0017279095
WDR5	TFDP1	0.0017279006
PRKACB	MXI1	0.0017278997
BMP4	ZNF512	0.0017278995
BMP2	CCNE2	0.0017278966
BRWD1	ELMO1	0.0017278893
NFKBIA	BUB1B	0.0017278785
POLB	ALG6	0.0017278767
CDCA7L	DAAM1	0.0017278701
FBN1	MCM5	0.0017278693
MXI1	IL6ST	0.0017278511
NUP35	SETBP1	0.0017278501
NFIB	APBB1	0.0017278463
CDCA2	ESCO2	0.0017278283
ZDHHC21	SPPL2A	0.0017278283
GTF2H2	HOXB4	0.0017278132
YPEL5	CHAF1A	0.0017278108
ERCC-00112	CCDC82	0.0017278024
CCKBR	NRIP1	0.0017278023
SLC19A2	SRSF10	0.0017277886
SMARCC1	ELMO1	0.0017277837
MEPE	NFATC3	0.001727777
ESRRG	ZFHX3	0.0017277767
TLR7	CCDC82	0.0017277732
GPR83	MEX3C	0.0017277683
UNC5D	VIM	0.0017277622
SKA3	STT3B	0.0017277611
NDC80	PSIP1	0.0017277449
PIP4K2A	MDM4	0.0017277441
PRKACB	SETBP1	0.0017277411
GATA6	TTK	0.001727735
PDCD4	RAVER2	0.0017277324
CBR1	KAT7	0.0017277214
PPT2	TFDP1	0.0017277075
GCM1	FUBP1	0.001727707
SOX7	CCDC82	0.0017276917
PAWR	MLLT3	0.0017276832
POLR1A	FXR1	0.0017276824
TMF1	ZNF512	0.0017276672
NFAT5	CEBPZ	0.0017276537
KDR	POLR2A	0.0017276527
ILF3	BCLAF1	0.0017276396
MCM2	SNX16	0.0017276326
RGPD2	ST8SIA1	0.0017276277
SETBP1	YPEL5	0.0017276142
RBBP4	ARFGAP3	0.0017276078
RBBP8	RBPJ	0.001727591
SEMA3E	CHAF1A	0.0017275821
XRCC6	NFKBIB	0.0017275809
FREM1	NUP54	0.0017275724
ID1	TDRD7	0.0017275695
PSIP1	PPP1R9A	0.001727569
SKIL	MXI1	0.0017275673
VAMP7	NXT2	0.0017275664
WDFY1	WDR5	0.0017275654
SYNC	SMARCC1	0.0017275627
BAG3	POLR2A	0.001727551
GRPR	WDFY1	0.0017275385
PCDH10	SRSF1	0.001727538
CCDC82	E2F7	0.0017275312
ARNT2	CAP2	0.001727524
PPAPDC1A	MCM5	0.0017275152
ATG4C	MRPL1	0.0017274999
NUDT11	COMMD10	0.0017274946
FOXH1	CCDC82	0.0017274884
POU3F1	SNX16	0.0017274845
TTN	EPCAM	0.0017274738
SLA2	WDR35	0.0017274627
ZFHX3	AMN1	0.0017274624
ZNF589	MRPL1	0.0017274579
TTN	STK38L	0.0017274527
SNX14	CCDC82	0.0017274448
TFB2M	MDM4	0.001727438
REL	NDC80	0.0017274324
HAS2	MXI1	0.0017274203
PRDM1	NFAT5	0.0017274192
KDR	TFAP4	0.0017274074
PPAPDC1A	ELMO1	0.0017274072
PHF17	SRSF3	0.0017273973
ALS2CR8	YPEL5	0.0017273937
POLR2K	NFKBIB	0.0017273927
NFE2L3	ZNF30	0.0017273893
BMPR1A	STAT3	0.001727389
KLHL12	ALG6	0.0017273808
NEDD4	FUS	0.0017273795
CTBP1	TRAF6	0.001727366
AFF1	SETBP1	0.0017273618
SHOX2	SOX5	0.00172736
MRPL1	SETBP1	0.001727351
PSMD9	TEX10	0.001727348
PLP1	TDRD7	0.0017273152
SOX7	NFAT5	0.0017273135
ID3	CHAF1A	0.0017272916
NCOA6	YPEL5	0.0017272912
CCDC138	RNPS1	0.0017272912
MAN1A1	DDAH1	0.0017272829
GPSM2	ZNF239	0.0017272764
MCM6	EXO1	0.0017272762
DPYSL3	CCDC82	0.0017272746
CYP26A1	RIOK1	0.0017272705
DLGAP5	NFKBIB	0.0017272682
COMMD10	ZFHX3	0.0017272678
POU2F1	PALLD	0.0017272669
KIAA1324L	SPPL2A	0.0017272655
VHL	MXI1	0.0017272633
DNMT1	ZFHX3	0.0017272627
GDAP1	TTK	0.0017272609
SULF2	RBFOX2	0.0017272545
ZNF146	CASD1	0.0017272524
WDR12	NOL11	0.0017272517
CHL1	PAM	0.001727245
RBPJ	DTL	0.0017272403
AR	ZBTB38	0.0017272257
HESX1	DAAM1	0.0017272256
GYPB	RIOK1	0.0017272154
FUBP1	FASTKD3	0.001727213
PHC1	PAM	0.0017272109
KLF6	SLC39A11	0.001727209
BTG2	ZNF518B	0.0017272054
CD48	TRIP11	0.0017272054
CPE	GLMN	0.0017272005
GATA3	TRIM27	0.0017271831
MED16	CHAF1A	0.0017271724
RAI14	WDHD1	0.0017271687
ERCC6L	VAMP7	0.001727153
PRICKLE1	NCAM1	0.0017271496
TCOF1	TFDP1	0.0017271475
SP110	ELMOD2	0.0017271432
PER3	HOMER1	0.0017271406
PCDH10	FUBP1	0.0017271385
SKA3	RBFOX2	0.0017271312
DRAM2	MEIS2	0.0017271263
RAB31	DYNC2LI1	0.001727122
TRAF6	PALLD	0.0017271218
ESPL1	WDR35	0.0017271204
POLR2G	OTUD6B	0.0017271194
TIPARP	CCDC82	0.0017271191
KLHL6	WDR35	0.0017271056
ZNF146	PRKACB	0.0017271015
PSIP1	RBPJ	0.0017270998
MYOF	ATRX	0.0017270921
DNMT1	DAAM1	0.0017270689
RBPJ	RRN3	0.0017270588
UBTF	MRPL1	0.0017270566
ZNF512	PALLD	0.0017270527
SMARCC1	ARFGAP3	0.0017270509
RBPJ	ZFHX3	0.0017270495
SUPT16H	SF1	0.0017270476
SMARCD1	MRPL1	0.0017270386
SRC	NUP54	0.0017270319
LMO2	HNRNPD	0.0017270275
DACH1	ZNF516	0.0017270243
RPL17-C18ORF32	RPE	0.0017270241
PIK3R5	MED14	0.0017270173
ESPL1	ARID4B	0.0017270144
SIX6	TP53INP1	0.0017270015
LGR5	HIF1A	0.0017269965
DPYSL3	LIFR	0.0017269927
ARID4B	ILF2	0.0017269856
DNA2	DTL	0.0017269828
RAX2	KAT7	0.0017269779
PPT2	GATAD2A	0.0017269679
GATAD2A	ZNF30	0.0017269662
CPVL	MLLT3	0.0017269598
CDC20	TEX10	0.0017269598
PELI2	ILF3	0.0017269406
KLF5	APBB1	0.0017269345
RPE	CTNNB1	0.0017269275
NFAT5	PTMA	0.0017269248
IGDCC4	DAB2	0.0017269226
EOMES	ARID5B	0.0017269213
ATP2B4	HIF1A	0.0017269012
COL5A1	PRKACB	0.0017268894
GRPR	RIOK1	0.0017268892
STAT3	CASD1	0.0017268845
FARSB	TEAD1	0.0017268782
SETBP1	EHMT2	0.0017268738
UPF1	FUS	0.0017268573
SALL3	ASXL1	0.0017268468
SIPA1L2	RMI1	0.0017268263
CREB3L4	GATAD2A	0.0017268251
TMEM47	ZRANB2	0.0017268242
EGF	ZFHX3	0.0017268197
HESX1	PRIM1	0.0017268177
CIITA	NUP35	0.0017268169
CDC7	TEX10	0.0017268049
EXO1	E2F7	0.0017268027
ELMOD2	KHSRP	0.0017267986
VHL	CAP2	0.001726798
RAI14	ZFHX3	0.0017267967
TFPI	EXO1	0.0017267953
KDELR3	PRIM1	0.0017267913
RBPJ	NFIA	0.0017267874
DUSP10	MAML3	0.0017267821
SPIB	TRPS1	0.0017267766
TTC39B	TTK	0.0017267604
POLB	KHSRP	0.0017267573
DDAH1	DTL	0.0017267568
PLXNA2	BTF3	0.001726753
ESPL1	SKA3	0.0017267494
ZNF471	TDRD7	0.0017267489
DAXX	NUP35	0.0017267363
ERCC-00053	CAP2	0.0017266981
NIPSNAP3A	SETBP1	0.0017266928
SEMA5A	E2F7	0.0017266896
LZTS1	FUBP1	0.0017266892
LTBP1	PPP1R9A	0.0017266817
MYOCD	MEF2D	0.001726677
ZNF202	TRAF6	0.0017266767
BHLHE40	LIMCH1	0.0017266731
LMO2	MLLT3	0.001726672
FER	HNRNPAB	0.0017266667
APEX1	SMARCC1	0.0017266629
MXD4	TJP2	0.0017266624
TRAF6	E2F7	0.001726653
MYBL2	FXR1	0.0017266524
RBFOX2	MEF2D	0.00172664
ARHGAP42	ZNF398	0.0017266382
TDP2	ZNF30	0.0017266275
BMP4	TADA1	0.0017266237
COL5A2	DTL	0.0017266211
FLRT2	CCDC82	0.0017266194
AGPAT5	WDR5	0.0017266022
ZBTB10	PPP1R9A	0.0017266019
TRIP6	ZNF202	0.0017265984
DUSP4	RFC3	0.0017265982
IFI16	KIF21A	0.0017265977
KLHL12	KIF21A	0.0017265915
AES	MCM3	0.0017265867
PGR	ANKRD6	0.0017265708
TCF7L1	SMAD2	0.0017265673
SAMD3	SETBP1	0.0017265539
CYP1B1	NDC80	0.0017265129
EOMES	NDC80	0.0017265119
NUP54	SETBP1	0.0017265073
DUSP10	WDHD1	0.0017265041
PDGFA	MAMLD1	0.0017265014
COL4A1	PRKACB	0.0017264998
MEIS1	ELMO1	0.0017264921
TGFB1I1	CSDE1	0.0017264896
NR3C1	SLC39A11	0.0017264893
SLC35F1	MCM3	0.0017264823
BARX2	ESCO2	0.0017264677
MRPS30	ZNF239	0.0017264648
PRSS35	NOL11	0.0017264638
IGDCC4	UNC5D	0.0017264569
DKK1	PAM	0.0017264558
KLHL28	PPP1R9A	0.0017264553
TFE3	WDHD1	0.0017264548
NCOA6	SLC36A4	0.0017264531
MITF	SETBP1	0.0017264311
SYNE2	ZFHX3	0.0017264293
KAL1	EHMT2	0.0017264271
CEP55	CTNNB1	0.001726422
FREM1	TRIM27	0.0017264171
TCF7L1	DAXX	0.0017264099
THAP9	APBB2	0.0017264015
SLC35F1	STT3B	0.0017264
MAN1A1	CUX1	0.0017263987
SALL2	UPF2	0.0017263906
JPH1	SH3BGRL	0.0017263729
COL4A1	HPRT1	0.0017263665
GABRB3	FOXK1	0.0017263485
PPM1H	AGL	0.0017263462
FAM69A	RPE	0.0017263418
ZCCHC11	SLC36A4	0.0017263297
CRABP2	NAA15	0.001726313
TRUB1	SF1	0.0017263108
NFYB	ARID4B	0.0017263092
RIN2	IL6ST	0.0017263024
MTERF	POLR2F	0.0017262945
RPP40	ASXL1	0.0017262938
PIK3R5	NFAT5	0.0017262903
CALB1	HSD17B11	0.0017262842
DEK	DAAM1	0.0017262826
ARNT2	POLR3E	0.0017262581
SERHL2	ZRANB2	0.0017262492
AMN1	TDRD7	0.0017262391
COBLL1	POLR1A	0.0017262318
ZNF488	XRCC5	0.0017262289
TEAD4	PRIM1	0.0017262233
FREM1	RBPJ	0.00172622
UBTF	PPP1R9A	0.0017262124
CTNNB1	FOXK1	0.001726207
STAT2	PIP4K2A	0.0017262066
STIM2	ZNF398	0.0017262016
GAD1	MRPL1	0.0017261975
ENC1	NONO	0.0017261939
MRPS30	TRPS1	0.0017261846
GABRB3	WDFY1	0.0017261645
NEDD4	NFKBIB	0.0017261636
TGFB1I1	PAM	0.0017261605
SOX13	TJP2	0.0017261601
HAPLN1	MED14	0.0017261559
PATZ1	NR2C1	0.0017261531
CD9	PBX1	0.0017261482
TSPAN12	ANKRD28	0.001726148
DDHD2	SUPT16H	0.0017261286
GPSM2	FXR1	0.0017261237
ZNF219	ARID5B	0.00172612
MAGI3	CNBP	0.0017261183
ARID3A	ZNF142	0.0017261178
NEDD4	RBFOX2	0.0017261164
ZDHHC21	SETBP1	0.0017261112
TRERF1	SLC36A4	0.001726111
SLC35F1	BCLAF1	0.0017261097
SERHL2	MAMLD1	0.0017261031
MXD4	TRPS1	0.0017261022
DNAJB14	NCAM1	0.0017261012
TCF19	NOL11	0.0017260922
MDM4	DTL	0.0017260864
SALL2	ASXL1	0.0017260845
SRSF2	PAM	0.0017260805
MYCT1	NUP54	0.0017260785
POLR1A	DAAM1	0.0017260758
ZNF516	KHSRP	0.001726074
JMJD1C	ISCA1	0.001726048
AMN1	ZNF512	0.0017260403
RUNX1	AGPAT5	0.0017260384
PDCD4	MXI1	0.0017260332
RRAS2	NPM1	0.0017260329
GATA2	CAP2	0.0017260211
EZH2	TDP2	0.0017260151
ANKRD50	TEAD1	0.0017260148
TTC27	ZBTB38	0.001726004
ZNF512	RIOK1	0.0017260025
ENC1	DSCC1	0.0017259938
ROR2	ZNF512	0.001725983
NFKBIB	MDM4	0.0017259816
SNX16	RIOK1	0.001725966
TIMM8A	PRMT6	0.0017259631
NANOG	ZNF518B	0.0017259582
ERCC-00074	PIP4K2A	0.001725949
MYCN	UTP15	0.0017259457
GATA4	HCFC1	0.0017259434
ZNF518B	TDRD7	0.0017259358
WDR5	SETBP1	0.001725934
CALB1	MRPL1	0.0017259275
MATN3	SNX16	0.0017259053
KDELR3	TEAD1	0.0017258986
ALS2CR8	STT3B	0.0017258936
IL6ST	CDC7	0.0017258914
PHF21A	CDCA2	0.0017258736
PELI2	ESCO2	0.0017258705
EPHA4	PRKACB	0.0017258567
RUVBL2	ESPL1	0.0017258462
FOXD3	MED14	0.0017258435
TMEM47	DSCC1	0.0017258385
PPARGC1B	ZNF142	0.0017258349
KIAA0528	SLC36A4	0.0017258287
NEDD4	SETBP1	0.0017258262
DYNC1I1	STK38L	0.001725824
GABRB3	STAT3	0.0017258201
ZKSCAN1	FAM117B	0.0017258121
ZFYVE16	MXI1	0.0017258018
FOXJ2	MEIS2	0.0017258006
GATM	MXI1	0.0017257971
TRIM28	TRIP11	0.0017257957
APOBEC3C	HCFC1	0.0017257888
NDC80	PGM2	0.0017257843
NIPSNAP3A	APBB2	0.001725778
UTP18	STT3B	0.0017257547
VAMP7	PALLD	0.001725748
NLGN4X	SETBP1	0.0017257418
UTP15	NUP54	0.0017257417
KLHL6	NRIP1	0.0017257289
ASH2L	MCM5	0.0017257204
POLR2D	RNF14	0.001725697
CTSK	ZNF518B	0.0017256858
SH3BGRL	HNRNPK	0.0017256817
TLE3	PHC1	0.0017256784
AES	PIP4K2A	0.0017256765
MCC	ZFHX3	0.0017256726
PDCD4	CCDC82	0.0017256648
SMAD5	NR2C1	0.0017256638
RXRG	DTL	0.0017256622
AFF1	TDRD7	0.0017256606
AKAP2	SPPL2A	0.0017256498
TRPS1	PALLD	0.0017256463
LGALSL	CAP2	0.001725645
TDP2	MXI1	0.0017256348
PELI2	WDR5	0.001725631
NR3C1	NCAM1	0.0017256254
PPM1H	CDCA2	0.0017256142
SOX2	TTK	0.0017256124
TTK	BUB1B	0.001725605
ZFHX3	TEAD1	0.0017256003
AMN1	IL6ST	0.0017255984
JUND	NUP35	0.0017255961
MLL3	TTC27	0.0017255939
RTKN2	CAMK2D	0.0017255895
PELI2	KHSRP	0.0017255655
TFAP2A	UPF2	0.0017255576
NUAK1	ENO1	0.0017255481
NOL11	NUP35	0.0017255471
PRPS2	MED14	0.0017255414
PDGFRA	PPP1R9A	0.0017255407
GCM1	ATF6	0.0017255356
AES	SRSF3	0.0017255355
PFKFB2	MED14	0.001725534
ZNF589	TRAF6	0.0017255222
POLR2F	CAP2	0.0017255177
DEPDC1B	RIN2	0.0017255156
CEP55	SETBP1	0.001725499
MCM3	NFKBIB	0.0017254938
OAS1	UNC5D	0.001725487
MCC	AGPAT5	0.0017254743
ECI2	NUP35	0.0017254739
CCDC141	TEAD1	0.0017254689
NFATC1	WDR5	0.0017254672
ASB9	PDCD11	0.0017254654
CEP85L	LIMCH1	0.0017254647
GTF2H2	MDM4	0.001725454
AMIGO2	ZNF160	0.001725449
ERCC-00062	CCDC82	0.0017254456
ODC1	PAM	0.0017254419
ITPR2	CTNNB1	0.0017254361
ERCC-00044	CCDC82	0.00172542
FZD5	KAT7	0.0017254143
HDAC9	ENC1	0.0017254128
ALPK2	FER	0.0017254062
GATM	MED14	0.0017254051
GRHL1	NOL11	0.0017253895
HLX	THAP9	0.0017253859
ZKSCAN1	DTL	0.0017253833
ZNF202	PIP4K2A	0.0017253793
TMEM38B	ZNF398	0.001725377
RNF14	ZNF512	0.0017253767
HOXB7	TBC1D4	0.0017253731
GLDC	TRPS1	0.0017253706
CDH11	RMI1	0.0017253634
CCNE2	FXR1	0.0017253497
IFI16	CCDC82	0.0017253385
ACTC1	HDAC9	0.0017253271
CUL1	MDM4	0.0017253231
SKA3	VAMP7	0.0017253174
CHEK2	PBX1	0.001725309
SNAI2	PIP4K2A	0.0017253066
TRIM27	SIRT1	0.0017253008
BTG2	IL6ST	0.0017252951
AR	NOL11	0.001725294
DKK4	ZNF146	0.0017252904
SOX13	KLF7	0.0017252857
STK3	TDRD7	0.0017252854
OTX2	RNPS1	0.0017252828
TRPS1	DDAH1	0.0017252791
ERCC-00002	RBMX	0.0017252761
POLR2H	MLLT6	0.0017252653
DPF2	TRUB1	0.0017252568
NFIA	CAP2	0.001725242
DAAM1	KHSRP	0.0017252344
ZNF30	NOL11	0.0017252251
DAB2	MRPL1	0.0017252233
GATA2	TRUB1	0.0017252058
POLR1C	DDX54	0.0017252055
C11orf46	TTC27	0.0017252018
SLCO2A1	KIF21A	0.0017251906
ZEB2	ZBTB38	0.001725183
PDCD11	MXI1	0.0017251783
SOX4	KIF21A	0.0017251701
IL6ST	EHMT2	0.0017251655
ELMO1	E2F3	0.0017251583
ZFP42	CTBP1	0.0017251575
BTBD10	MIF	0.0017251534
BLM	EWSR1	0.0017251497
BARX2	RPE	0.0017251489
DLGAP5	TRIM27	0.0017251488
RSPO3	ALG6	0.0017251463
ACTC1	PRKACB	0.0017251399
APC	CCDC82	0.0017251398
TAF1L	CDK6	0.0017251344
ZNF512	ZNF398	0.0017251235
SLC39A8	EXO1	0.0017251233
XRN1	CCDC82	0.0017251206
SERHL2	PATZ1	0.001725117
MBIP	PALLD	0.0017250984
FOXN3	ELMO1	0.0017250978
ANKMY2	NXT2	0.0017250957
NT5DC3	WDR5	0.0017250916
ANKMY2	CDCA2	0.0017250845
ASB4	ZNF202	0.0017250812
HMGN2	ZNF146	0.0017250768
SP110	ANKRD6	0.0017250709
ARL4D	ZNF146	0.0017250618
POU3F1	KIF15	0.0017250597
CTSK	KIF21A	0.0017250526
ELOVL2	SPPL2A	0.0017250512
APEX1	TCF19	0.0017250489
NANOG	CAP2	0.0017250428
BARX2	PPARA	0.0017250396
MAPK10	NCAPG	0.001725024
HNRNPK	POLR1A	0.0017250235
PPPDE1	EHMT2	0.0017250224
FARSB	SF1	0.0017250191
DNAJC2	SETBP1	0.0017250112
HAPLN1	PAM	0.0017250036
REL	PAM	0.0017249951
CITED2	SNX16	0.0017249881
POLR2D	MYBBP1A	0.0017249791
SSB	VAMP7	0.0017249713
NFAT5	CCDC82	0.00172497
TTC27	RIN2	0.0017249687
ECI2	AMN1	0.0017249594
RGPD2	UPF2	0.0017249576
DPH2	TJP2	0.0017249549
ELOVL2	GATAD2A	0.0017249481
HLX	FUBP1	0.0017249472
CCKBR	TRIP11	0.0017249361
HNRNPK	FUS	0.0017249312
SEMA5A	GDAP1	0.0017249311
GYPB	EHMT2	0.0017249266
FST	EMB	0.0017249249
SFPQ	HOXB4	0.001724919
TEAD4	ZNF146	0.0017249155
NFIC	CCDC82	0.0017249142
ANKRD50	MLLT3	0.0017249038
PLAU	PIP4K2A	0.0017249036
EGR1	TTK	0.001724903
