Gene1	Gene2	EdgeWeight
PLCB4	DNMT1	0.0016063625
ILF3	TDP2	0.0016063604
FBN1	ARFGAP3	0.0016063426
WDR5	PRMT6	0.0016063402
RPE	MRPS35	0.0016063378
MRPS30	MPHOSPH9	0.0016063289
MAGI3	GRPR	0.0016063211
ZBTB2	ECI2	0.0016063193
TBX20	FREM1	0.0016063192
HOXB2	ABLIM1	0.0016063165
SETBP1	SNAPC3	0.0016063084
AMN1	FER	0.0016063051
SUPT16H	SALL2	0.001606298
FOXD3	POLR1C	0.0016062937
CITED2	SETBP1	0.0016062869
KLHL6	MRPS35	0.0016062856
SNRPB	LGR4	0.0016062774
PMAIP1	TLE3	0.0016062761
ERCC-00043	MRPL1	0.0016062579
KLHL12	SETBP1	0.001606255
SNX14	DCLK1	0.0016062503
UNC5C	ZNF398	0.001606243
CEP55	STK17B	0.001606239
ZNF521	FOXN3	0.00160623
DNMT1	MAP4K3	0.0016062296
CSDE1	SNX14	0.0016062268
PLCB4	FOXN3	0.0016062238
ETV3	HEG1	0.0016062218
ERCC-00060	MRPL1	0.0016062205
GCA	GDAP1	0.0016062116
SNAI1	EMB	0.001606198
GLMN	ANGPT2	0.0016061947
HOXB2	DCAF6	0.0016061942
DTL	PLAGL2	0.0016061728
FOXF1	ST3GAL6	0.0016061726
BMP2	TRPS1	0.0016061543
RHAG	ZNF142	0.0016061533
PLSCR4	POLR2D	0.001606151
ESCO2	LGR4	0.0016061475
EEF1A1	OTUD6B	0.0016061462
PDCD11	SALL2	0.0016061345
LGALSL	GATAD2A	0.001606131
ZNF202	NCOA6	0.0016061264
FAM69A	JPH1	0.0016061233
COMMD10	ARFGAP3	0.0016061148
CD48	HELZ	0.001606101
PCDH7	STK17B	0.0016061005
IRF1	CDK6	0.0016060834
PCDH10	STAT3	0.001606083
UTP18	NRIP1	0.0016060807
NCOA6	NUCB2	0.0016060708
SOX5	E2F4	0.0016060681
SLC6A15	KLF7	0.0016060486
ENO1	NFAT5	0.0016060403
MME	ZIC3	0.0016060387
RFC3	SERPINE2	0.0016060366
ZNF587	ANKMY2	0.0016060333
CEBPZ	CDCA7L	0.0016060303
DTL	CDK6	0.0016060289
TLR4	CDK6	0.0016060158
DNMT3B	SLCO2A1	0.0016060121
DYNC2LI1	BMPR1A	0.0016060072
RBFOX2	POU2F1	0.0016060063
NEDD4	SETBP1	0.0016060045
WNT5A	TDP2	0.0016060036
RBBP4	SALL2	0.0016060031
CDCA2	SPPL2A	0.0016059944
HOPX	CCND1	0.0016059892
STT3B	ARFGAP3	0.0016059845
BMPR1A	NFATC3	0.0016059821
ZFPM2	PARP1	0.0016059786
ABLIM1	PRDM1	0.0016059707
APOBEC3G	JPH1	0.00160597
PLAGL2	ZIC2	0.001605967
ELAVL2	PREPL	0.0016059611
SIX6	ASXL1	0.0016059561
KIF21A	MED14	0.0016059397
C11orf82	PRMT6	0.0016059343
FAM117B	NUCB2	0.0016059191
ERCC-00060	SMAD2	0.0016059087
GTF3C4	ZNF587	0.0016059043
ZNF8	ATP11B	0.0016058839
UTP18	TLE3	0.0016058835
NR2C1	BMPR1A	0.0016058772
SHOX	LGR4	0.0016058737
TNC	PRMT6	0.001605872
ARID3B	TRIM33	0.0016058692
RXRG	CUL1	0.001605855
ATP2B4	GCA	0.0016058441
NFYB	LGR4	0.0016058311
SSFA2	MAP4K3	0.001605829
FAM135A	TMEM131	0.0016058169
GNG11	ZNF142	0.0016058136
TRIM27	SETBP1	0.0016057929
TFB2M	SH3RF1	0.0016057774
TIMP3	NRIP1	0.0016057465
ERCC-00060	TMEM131	0.0016057313
PGM2	HAPLN1	0.001605719
HEG1	TLE3	0.001605717
ERCC-00171	PIP4K2A	0.0016057016
MFAP4	ECI2	0.0016056991
POU2F1	TDP2	0.0016056935
AMIGO2	TTN	0.001605689
TIMM8A	NCOA6	0.0016056829
POLR1A	TTN	0.0016056688
KAL1	IGDCC4	0.0016056555
TMEM47	CASD1	0.0016056526
FAM188A	ZNF280B	0.0016056506
PHF17	TMEM131	0.0016056505
TRERF1	MPHOSPH9	0.0016056348
E2F7	ANKMY2	0.001605626
ZHX3	MMP16	0.0016056201
MSANTD3-TMEFF1	ZNF160	0.001605615
DPF2	SMG6	0.0016055983
UNC5D	GCA	0.0016055973
POLR1A	PGM2	0.0016055963
CCDC138	SLC35F1	0.0016055941
HESX1	PRMT6	0.0016055857
SERPINE2	FOXN3	0.0016055848
HAPLN1	TDP2	0.0016055702
SIX6	BMPR1A	0.0016055653
POU2AF1	NCOA6	0.0016055634
ELL2	KLF7	0.0016055617
IRF1	ZNF518B	0.0016055577
DPH2	TTN	0.0016055561
SFMBT1	ANKMY2	0.001605554
MLL3	ZNF518B	0.0016055491
TEX10	CBFA2T2	0.0016055413
TFAP2A	DNAJC2	0.0016055312
FER	POU2F1	0.001605531
ZNF160	ZNF587	0.0016055268
GYPB	FREM1	0.0016055175
PLK2	CDK6	0.0016055068
LIMCH1	FOXN3	0.0016054905
UPF2	MRPL1	0.0016054834
KAT6A	TMEM131	0.0016054808
MIA3	ADAMTS3	0.0016054767
BTF3	OTUD6B	0.0016054749
LDB2	NRIP1	0.0016054601
DNA2	FER	0.0016054488
OTUD6B	ETV4	0.0016054485
PARP1	MRPL1	0.0016054449
ADAMTS3	PREPL	0.0016054439
FN1	SPPL2A	0.0016054367
HAS2	RAI14	0.0016054326
GATA4	NRP2	0.0016054278
ELMOD2	SH3RF1	0.0016054175
MYBL2	SUPT16H	0.0016054168
ERCC-00095	KLF7	0.0016054105
DYNC2LI1	DRAM2	0.0016054058
MSX1	ZNF146	0.0016054026
EPCAM	TTN	0.0016053986
BCL11B	PHLDB2	0.0016053963
MLL3	TMEM131	0.001605392
DCAF6	FREM1	0.0016053901
PDLIM3	FREM1	0.0016053871
ERCC-00044	MAP4K3	0.001605375
RNF19A	ETV1	0.0016053687
GRHL2	KDM6A	0.0016053579
CBFA2T2	MRPS35	0.0016053405
ELL2	SLC39A8	0.0016053368
ERCC-00042	HAPLN1	0.0016053355
BMPR1A	GRPR	0.0016053303
LRR1	SMG6	0.0016053201
MALT1	E2F4	0.001605305
TCF4	ZNF142	0.0016052956
RSPO3	NRIP1	0.0016052853
CD9	PREPL	0.001605284
TBC1D4	CDCA7L	0.0016052776
COL5A2	NFATC3	0.0016052736
EPB41L3	CDK6	0.0016052565
EPHA4	MED14	0.0016052441
MCM7	SH3RF1	0.0016052341
PPPDE1	ZNF518B	0.0016052322
SERTAD2	PHLDB2	0.0016052267
STK17B	MRPL1	0.0016052243
ESRRG	NUCB2	0.0016052239
B3GNT5	NRIP1	0.0016052189
CCDC82	ZNF587	0.0016052127
LPGAT1	SH3RF1	0.0016052116
ANKRD6	SUPT16H	0.0016052069
WNT5A	POLR2D	0.0016052009
RGS5	MAP4K3	0.0016051992
ANKRD50	NR2C1	0.0016051951
GYPB	ATP11B	0.0016051937
MLLT6	MRPS35	0.001605188
RNF138	PREPL	0.0016051864
PAM	DNAAF2	0.0016051849
PMAIP1	SH3RF1	0.0016051593
PTMA	NR2C1	0.0016051558
TFPI	PREPL	0.0016051548
FOXJ2	ZNF587	0.0016051414
ENO1	NLGN4X	0.0016051373
RBPJ	GABRB3	0.0016051321
KIAA1467	GRPR	0.001605131
HAPLN1	KIAA1109	0.0016051166
TEX10	JPH1	0.0016051019
COLEC12	GATAD2A	0.0016050984
CLDN11	TRAPPC8	0.0016050977
ERCC-00076	CPE	0.0016050929
CBR1	POLR1C	0.0016050912
PDCD11	SUPT16H	0.0016050863
SLITRK2	TTN	0.0016050824
PIK3R5	SMG6	0.0016050813
GRPR	SH3RF1	0.0016050803
ZFYVE16	MMP16	0.0016050788
CCPG1	ETV1	0.001605055
GATA2	SMG6	0.0016050524
VASH2	HAPLN1	0.0016050419
ZFPM2	DNAAF2	0.0016050369
ERCC-00145	SMAD2	0.0016050322
ASH2L	SATB1	0.001605023
ARID3B	ZNF83	0.0016049949
CHL1	TFPI	0.0016049944
TFE3	LGR4	0.0016049921
DAXX	CDK6	0.0016049746
YAF2	TLE3	0.0016049698
ECI2	TRPS1	0.0016049697
FOXK1	SLC35F1	0.001604965
C11orf82	ZNF518B	0.0016049511
ERCC-00113	ARFGAP3	0.0016049496
ERCC-00076	TLE1	0.0016049466
SALL2	VPS54	0.0016049461
GATA2	PRMT6	0.0016049426
DCAF6	KIAA1109	0.0016049121
NKX3-1	ANKMY2	0.001604906
MKI67IP	GRPR	0.001604892
KAT7	SETBP1	0.0016048856
MRS2	CDCA7L	0.0016048833
C11orf46	SALL2	0.0016048825
SMARCD3	ADAMTS3	0.0016048774
NR0B1	TBX3	0.0016048532
VAMP7	ECI2	0.0016048515
CREB3L4	KDM6A	0.0016048457
ERCC-00111	ARFGAP3	0.0016048388
ERCC-00062	ANGPT2	0.0016048318
ANKRD1	NOC3L	0.0016048303
HRSP12	ZNF518B	0.0016048232
CCDC138	TMEM131	0.0016048097
ENC1	CUL1	0.0016048092
CAMK2D	GCA	0.0016048081
FEZ1	TTN	0.0016048076
RBFOX2	TFDP1	0.0016048035
PITX2	ATP11B	0.0016048016
PPP1R9A	SLC35F1	0.0016047972
ST8SIA1	NFAT5	0.0016047951
COMMD10	SATB1	0.001604783
POU2F2	CDK6	0.0016047555
KIAA1804	MRPL1	0.0016047488
RGPD2	TDRD7	0.0016047481
GNG11	PREPL	0.0016047456
ERCC-00043	CTSK	0.001604742
PCDH7	THY1	0.001604736
ZNF202	ATP11B	0.0016047319
TSPAN12	PRTG	0.0016047197
HELZ	GLDC	0.0016047154
GTF2H2D	ANGPT2	0.0016046999
TIPARP	MPHOSPH9	0.0016046994
FER	SUPT16H	0.0016046948
ZNF280B	GDAP1	0.0016046943
PENK	PRMT6	0.0016046909
GNG11	EOMES	0.0016046761
ZDHHC21	HAPLN1	0.0016046668
BTF3	CASD1	0.0016046488
GRHL2	TLE3	0.0016046467
NUAK1	SNX14	0.0016046448
ANKRD1	MCCC1	0.0016046445
KLHL6	ABLIM1	0.0016046414
ISL1	SUPT16H	0.0016046304
TTN	RNF13	0.0016046277
TBX3	ANKMY2	0.0016046183
UTP18	TRAPPC8	0.0016046156
MCM4	HOMER1	0.0016046143
APC	KLF7	0.0016046119
PRKACB	QPCT	0.0016046042
POLR2I	HELZ	0.001604604
DDAH1	NRIP1	0.001604601
ZIC3	EWSR1	0.0016045962
ROR2	GATAD2A	0.0016045956
SFMBT1	FREM1	0.0016045885
ERCC-00003	EOMES	0.0016045731
RFXANK	RBBP8	0.0016045731
DDAH1	TTN	0.0016045708
MEIS1	SMARCC1	0.0016045657
PPPDE1	IGDCC4	0.0016045596
FAM117B	DPYSL3	0.0016045591
TDP2	PHLDB2	0.001604555
CYP1B1	ATP11B	0.0016045328
E2F7	SERPINE2	0.0016045256
MKI67IP	QPCT	0.0016045141
GLMN	DRAM2	0.0016045118
LIFR	ZNF160	0.0016045108
TEAD4	SETBP1	0.0016045077
ZNF83	NFATC3	0.001604501
CLGN	SLCO2A1	0.0016045009
SOX4	SMAD2	0.0016044949
PRSS23	KIAA1109	0.001604493
SMAD6	KDM6A	0.0016044728
HIF1A	MCCC1	0.0016044612
PDLIM3	GATAD2A	0.001604458
SUPT7L	SH3RF1	0.0016044544
MAP3K2	ARFGAP3	0.0016044535
STT3B	FAM89A	0.0016044525
MEF2D	FAM135A	0.0016044468
TRDN	SLC39A8	0.0016044369
WWP1	ZNF587	0.0016044333
KLHL6	POLR2D	0.0016044312
TFPI	ECI2	0.0016044263
DNMT3B	GDAP1	0.0016044249
CRX	ZNF160	0.001604405
BMP4	HEG1	0.0016043839
TMEM131	MMP16	0.0016043766
ERCC-00043	HAPLN1	0.0016043619
CEP290	PRMT6	0.0016043549
SIPA1L2	E2F4	0.0016043544
GINS2	PRMT6	0.001604354
ERCC-00053	KIAA1109	0.001604353
KAL1	ZNF518B	0.0016043416
TRIP13	ZNF142	0.0016043393
EWSR1	NUCB2	0.001604318
QPCT	MPHOSPH9	0.0016043073
KDELR3	NR2C1	0.0016042952
GCM1	ST3GAL6	0.001604289
KIAA1109	ARFGAP3	0.0016042828
SRSF3	ASXL1	0.0016042811
RPE	NFATC3	0.0016042611
APLNR	SPPL2A	0.0016042604
PRICKLE1	ZNF160	0.0016042565
SMAD6	TRPS1	0.0016042554
INSIG2	TDP2	0.0016042433
PENK	MRPL1	0.0016042343
FST	EOMES	0.0016042305
WDR12	GRPR	0.0016042121
S1PR3	ERBB4	0.0016041981
TLE2	ZNF280B	0.0016041981
PATZ1	PGM2	0.0016041914
ERCC-00062	MAP4K3	0.0016041909
TRUB1	CDCA7L	0.0016041806
PER3	PARN	0.0016041779
TEAD1	NOC3L	0.0016041698
DCLK1	FOXK1	0.0016041661
USP44	TRIM33	0.0016041644
PPAPDC1A	BMPR1A	0.0016041591
SYNC	ATP11B	0.0016041435
SORL1	BMPR1A	0.001604138
TFAP2A	C3orf14	0.0016041268
ARHGAP28	ZNF160	0.0016041263
SFRP1	KIAA1109	0.0016041227
RORB	PREPL	0.0016041159
CDK6	TFDP1	0.0016041106
SEMA6D	ZDHHC21	0.0016041008
SERHL2	KDM6A	0.0016040946
LHX1	SNX14	0.0016040904
CCDC81	FOXN3	0.0016040881
SKIL	PREPL	0.001604087
ASNS	CBFA2T2	0.0016040838
MSANTD3-TMEFF1	SLC39A8	0.0016040805
RGS5	MRPL1	0.0016040731
TLE1	ZIC3	0.001604055
SRSF6	TLE3	0.0016040471
ERCC-00074	ZNF587	0.0016040431
ADAMTS3	SPPL2A	0.0016040318
ZNF219	FAM135A	0.0016040212
OTUD6B	GATAD2A	0.0016040081
PROM1	TTN	0.0016040077
FAM135A	ADAMTS3	0.0016039967
ZNF471	TDRD7	0.0016039918
CCDC141	TDRD7	0.00160399
ST3GAL6	GATAD2A	0.0016039858
RNF14	NRIP1	0.0016039849
DEK	PRMT6	0.0016039842
VIM	GATAD2A	0.0016039752
MITF	CDK6	0.0016039643
BARX2	ERBB4	0.0016039602
JPH1	NR2C1	0.0016039514
ANKZF1	PGM2	0.0016039492
TRPS1	KIAA1109	0.0016039383
ANKZF1	POLR2D	0.0016039371
SLITRK2	HEG1	0.0016039351
AKAP2	DRAM2	0.001603933
ALYREF	TRAPPC8	0.0016039324
SRSF10	E2F4	0.0016039246
ERCC-00046	PREPL	0.001603913
OXTR	MPHOSPH9	0.0016039104
ERCC-00165	MAP4K3	0.0016039095
RAI1	ETV4	0.0016039042
CNKSR3	CAMK2D	0.0016039041
NUP54	EOMES	0.0016038952
MMP16	SLC35F1	0.0016038906
C11orf46	ADAMTS3	0.0016038845
LRAT	SETBP1	0.001603883
ARNT2	SNAPC3	0.0016038817
DAAM1	ARID4B	0.0016038683
BARX2	SLC39A8	0.0016038632
SOX17	PATZ1	0.0016038606
NCAM1	THY1	0.0016038578
TIPIN	ZIC2	0.0016038528
TCEA1	NRIP1	0.0016038517
RNF14	TLE3	0.0016038311
CD9	NUCB2	0.0016038273
KLF7	POLR2D	0.0016038215
SNX14	ZNF587	0.0016038191
TRIP11	ARFGAP3	0.0016038184
ENC1	UPF1	0.0016038092
BMPR1A	PREPL	0.0016038072
ELAVL2	PLCB4	0.0016038032
TCF7L1	SMG6	0.0016038024
ITGA5	FREM1	0.0016037917
TRIM2	CDK6	0.0016037888
CDH11	MRPL1	0.0016037881
PHF21A	TRAPPC8	0.0016037863
MED16	ETV4	0.0016037822
ST8SIA4	ZIC2	0.0016037822
COBLL1	MMP16	0.0016037785
MAP3K2	STK17B	0.0016037746
POLR3G	SLC35F1	0.001603763
ZEB1	NRIP1	0.0016037608
PITX2	LGR4	0.0016037535
SENP7	TDRD7	0.0016037343
FEZ1	CDK6	0.001603732
ZNF471	GATAD2A	0.0016037311
WWP1	ZNF280B	0.001603719
SMAD2	ARFGAP3	0.0016037152
KIAA1109	ECI2	0.0016036996
NFIC	ATP11B	0.0016036911
SATB2	SATB1	0.0016036903
SNAPC3	ADAMTS3	0.0016036897
HLA-DQB1	GDAP1	0.001603668
SERTAD2	ZIC2	0.0016036633
FAM188A	QPCT	0.001603663
DDX54	ATP11B	0.0016036523
PRSS23	HAPLN1	0.0016036476
UPF2	TDP2	0.0016036389
LECT1	JPH1	0.0016036328
GPSM2	TTN	0.0016036276
NRP2	STAT3	0.0016036214
C11orf46	ZNF518B	0.0016036207
BMPR1A	NRIP1	0.0016036192
LDB2	PRMT6	0.0016035934
FOXH1	CDCA7L	0.0016035928
FAM69A	KIAA1109	0.0016035856
MPHOSPH9	TRAPPC8	0.0016035768
TRIM22	FER	0.0016035689
ENC1	DNMT1	0.0016035672
ATRX	ARFGAP3	0.001603565
HOXB7	TCOF1	0.0016035622
SMAD6	ETV1	0.0016035595
RFC3	EMB	0.0016035526
HMGN2	SMG6	0.0016035492
LGR5	SALL2	0.0016035477
HAPLN1	UTP15	0.0016035186
EPB41L3	MCCC1	0.0016035185
BMPR1A	TRAPPC8	0.0016035102
ESRP1	POLR2D	0.001603504
TRIM22	MCM6	0.0016035015
MALT1	BMPR1A	0.0016034805
ZNF589	PGM2	0.0016034779
KIF15	MPHOSPH9	0.0016034668
TDP2	GATAD2A	0.001603465
RNF19A	FREM1	0.0016034644
STK38L	PRMT6	0.001603461
NRP1	NFATC3	0.0016034461
ZNF488	GDAP1	0.0016034403
PFKFB2	MRPS35	0.0016034361
SSFA2	QPCT	0.0016034193
SYNC	LGR4	0.0016034159
TJP2	PLAGL2	0.0016034116
ALS2CR8	TDP2	0.001603408
GSC	MPHOSPH9	0.001603408
HOPX	CPE	0.0016033945
DDHD2	PGM2	0.0016033796
EWSR1	FAM89A	0.0016033431
NFATC3	ETV1	0.0016033382
EPHA4	MCM5	0.0016033367
SMARCC1	ANGPT2	0.0016033367
NIPSNAP3A	NAA15	0.0016033185
ZCCHC11	PRMT6	0.0016033106
KIAA0528	PRMT6	0.0016033091
MECOM	IGDCC4	0.0016033079
ZNF398	CDCA7L	0.0016033003
KHDRBS2	RPP40	0.0016032953
PDGFA	TLE3	0.0016032885
ATG4C	FREM1	0.0016032663
SOX7	SP100	0.001603258
TLE1	MRPL1	0.0016032457
COL1A2	CCND1	0.0016032426
WDR35	FER	0.0016032391
ESCO2	SPPL2A	0.0016032215
LIMCH1	DRAM2	0.0016032202
HIF1A	TDP2	0.0016032166
FASTKD3	NRIP1	0.0016032117
NFE2L3	LGR4	0.0016032108
ZNF83	ZNF587	0.0016031978
CEP85L	STK17B	0.001603191
GABRB2	HOMER1	0.0016031888
SIPA1L2	PIP4K2A	0.0016031838
MCCC1	ZNF518B	0.0016031754
CHL1	QPCT	0.0016031616
LIPG	CBFA2T2	0.0016031591
CNTRL	PRMT6	0.0016031507
PRDM1	MRPS35	0.001603145
RAI14	CBFA2T2	0.0016031418
MCM4	HAS2	0.0016031303
KAT6A	KIAA1109	0.00160313
TRUB1	ZNF280B	0.0016031116
POU5F1	SUPT16H	0.0016031017
HDGF	ZIC2	0.0016030974
KLF6	ZNF521	0.0016030894
CCDC138	KLF7	0.0016030874
LMO3	MME	0.001603078
SRSF2	GRPR	0.0016030682
USP44	TLE3	0.0016030652
ISL1	SLC35F1	0.0016030542
NCOA6	NFATC3	0.0016030538
SNX16	SETBP1	0.0016030472
LDB2	CCNB2	0.0016030321
NFATC3	SATB1	0.0016030235
RIOK1	ETV1	0.0016030121
BMPR1A	KLF7	0.0016029904
DEPDC1B	NCOA6	0.0016029899
FUS	FAM89A	0.0016029876
STK38L	MRPL1	0.0016029846
ZBTB10	SATB1	0.0016029839
POU3F1	VPS54	0.001602981
FAM188A	MAP4K3	0.0016029794
CBX3	CDK6	0.0016029773
DPYSL3	SPPL2A	0.0016029741
KLHL4	EWSR1	0.0016029684
CEBPZ	NRIP1	0.0016029602
GATA3	KIAA1109	0.0016029562
POLR2I	VPS54	0.0016029535
FOXK1	SLC39A8	0.0016029518
SEMA3A	NAA15	0.001602946
AK4	KDM6A	0.0016029425
ID1	UTP15	0.0016029408
ATP2B4	HAPLN1	0.0016029346
MALT1	ZNF518B	0.001602928
CCNE2	EMB	0.001602924
CPE	FOXN3	0.0016029131
CPE	ASS1	0.0016029055
FAM117B	SMAD2	0.0016028989
NFIA	EOMES	0.0016028829
SF1	NRIP1	0.001602856
RBFOX2	RNF13	0.0016028357
ASH2L	TRPS1	0.0016028205
LEPREL1	TMEM131	0.0016028146
APOBEC3G	KIAA1109	0.0016028105
ZDHHC21	IGDCC4	0.0016028087
KLHL28	MRPL1	0.0016028057
RPE	KLF7	0.0016028025
DEDD2	SETBP1	0.001602801
EMB	NCOA6	0.001602801
DAAM1	MRPS35	0.001602795
LPGAT1	IGDCC4	0.0016027889
KIAA1109	SMAD2	0.0016027843
FOXD3	KLHL28	0.001602776
SRC	BMPR1A	0.0016027746
SOS2	DPYSL3	0.0016027715
POU5F1	ASXL1	0.0016027711
RIPPLY1	HOMER1	0.0016027559
AR	SLC39A8	0.0016027536
FOXK1	PRMT6	0.0016027516
MAPK10	CALB1	0.001602751
PRIC285	PRMT6	0.0016027477
BMP2	AFF4	0.001602738
OTX2	EMB	0.0016027299
NR3C1	SOS2	0.0016027294
RPE	CBFA2T2	0.0016027277
ALCAM	TRPS1	0.0016027276
MCM3	PHLDB2	0.0016027263
KIF21A	CDK6	0.0016027228
HESX1	ATP11B	0.0016027124
ID3	GATAD2A	0.0016026971
NFIB	FREM1	0.0016026903
MLLT3	CDK6	0.0016026878
POLR2D	PRMT6	0.0016026857
TAF1L	SLC39A8	0.0016026846
SFMBT1	CDCA7L	0.0016026648
COL4A6	HEG1	0.0016026628
ERCC-00112	ANKMY2	0.0016026599
HOXB3	JPH1	0.0016026505
KDM6A	CUL1	0.0016026408
TRERF1	GATAD2A	0.001602628
LIPG	ST3GAL6	0.0016026277
GYPB	NAA15	0.001602621
MANEA	POLR2D	0.0016026151
UHRF1	SMG6	0.0016026094
TCF7L1	FER	0.0016026086
ALS2CR8	ZNF83	0.0016026085
AKAP2	MRPL1	0.001602607
CYP1B1	MPHOSPH9	0.0016025953
ZNF219	MPHOSPH9	0.0016025888
ETV7	ZNF280B	0.001602583
RHAG	CPE	0.0016025734
NHLH2	ECI2	0.0016025502
PHF17	HAPLN1	0.0016025493
MECOM	SALL2	0.0016025478
COBLL1	ANGPT2	0.0016025475
MRS2	NRIP1	0.0016025415
CHEK2	SMG6	0.0016025373
SIRT1	SMG6	0.0016025319
BTF3	TTN	0.0016025151
ANKRD1	SLC35F1	0.0016025095
ZNF516	ZNF521	0.0016025091
FOXJ2	NR2C1	0.0016025081
TEAD4	GATAD2A	0.0016024767
KIF21A	PGM2	0.0016024732
POLR2F	SMG6	0.0016024691
NIPSNAP3A	GATAD2A	0.0016024538
VAMP7	ETV1	0.0016024498
ZNF585B	EWSR1	0.0016024408
REV3L	TMEM131	0.0016024346
ARID3A	SMG6	0.0016024295
HLA-DQB1	MAP4K3	0.001602427
PLK2	ZIC3	0.0016024234
MSANTD3-TMEFF1	FXR1	0.001602413
TRAPPC8	NRP2	0.0016024045
KIAA1804	JPH1	0.0016024032
ATP2B4	TDRD7	0.0016023923
MCCC1	ADAMTS3	0.0016023858
ARID3B	NUP54	0.0016023807
GATA6	SMAD2	0.001602379
PLOD2	BCLAF1	0.0016023763
CCKBR	TRIM33	0.0016023753
MECOM	ASXL1	0.0016023675
OXTR	NR2C1	0.0016023646
SRSF1	CBFA2T2	0.0016023435
SIPA1L2	PREPL	0.0016023293
TRIM33	ZNF146	0.0016023248
PALLD	MRPL1	0.001602318
SRSF1	NCOA6	0.0016023128
NFIB	ZDHHC21	0.0016023087
ZNF516	ST3GAL6	0.0016023037
ANKRD50	MRPS35	0.0016022862
RFESD	ABLIM1	0.0016022837
PBXIP1	HEG1	0.0016022803
ERCC-00076	MAP4K3	0.0016022692
SFPQ	QPCT	0.0016022682
GLRX	NRIP1	0.0016022656
MYBL2	KIAA1109	0.001602261
PRKACB	PREPL	0.0016022566
AEBP1	NAA15	0.0016022418
HAND1	HAPLN1	0.0016022382
WWTR1	SNX14	0.0016022348
EZH2	E2F4	0.0016022162
AKAP2	KIAA1109	0.0016022127
ZNF238	ZNF280B	0.0016022122
DCAF6	E2F4	0.0016022092
KDR	PRMT6	0.0016022084
C12orf23	SALL2	0.0016021976
GPR83	FBXO28	0.001602197
MLF1IP	PRMT6	0.0016021631
GATA4	ECI2	0.0016021595
ZDHHC21	TRPS1	0.0016021468
COL1A2	ZIC2	0.0016021461
WDR12	IGDCC4	0.0016021384
ZNF83	ZNF518B	0.0016021356
CNTRL	NFATC3	0.0016021285
KIAA1109	SH3RF1	0.0016021209
ASH2L	TLE3	0.0016021205
TBC1D4	CBFA2T2	0.0016021105
TRIM22	PRMT6	0.001602088
WDHD1	PREPL	0.001602085
PGR	DCLK1	0.0016020811
SPIB	NAA15	0.0016020653
KLF5	ZNF518B	0.0016020634
ZNF30	PRMT6	0.0016020577
KLHL28	TLE3	0.0016020492
ZFP42	LGR4	0.0016020456
RBFOX2	TRPS1	0.0016020423
CYP26A1	SALL2	0.0016020401
ABCA1	ZNF587	0.001602039
XRCC6	SNX14	0.0016020172
KLF8	ETV1	0.0016020044
STK3	SLC35F1	0.0016020038
CDK6	PARN	0.0016020007
PAWR	HEG1	0.001602
TMEM131	SH3RF1	0.0016019909
ZIC3	TDP2	0.0016019756
LEF1	TCEA1	0.001601969
MEIS1	POU2F1	0.0016019578
STAT3	KIAA1109	0.0016019519
SRSF1	ARHGAP29	0.0016019496
PRMT6	MPHOSPH9	0.001601947
ZNF518B	POLR2D	0.0016019237
CAP2	TDP2	0.0016019173
MEX3C	CBFA2T2	0.0016019143
ILF2	TTN	0.0016019086
STT3B	DRAM2	0.0016019057
DNAJB14	PRMT6	0.0016018917
ERCC-00022	KLF7	0.0016018703
BCL11B	TRIM33	0.0016018627
PRMT6	LGR4	0.0016018585
PRKACB	MED14	0.0016018548
RPL17-C18ORF32	ANKMY2	0.0016018542
CRHBP	TDP2	0.0016018413
ANKRD50	CDCA7L	0.0016018281
TBX20	STK17B	0.0016018264
KLHL28	MAP4K3	0.0016018216
SH3BGRL2	MMP16	0.001601818
XRCC6	PGM2	0.001601817
RBBP4	MRPL1	0.0016018142
ERCC-00131	TLE1	0.001601814
MAFG	ZNF518B	0.0016018023
TRPS1	STAT3	0.0016017869
TLR7	PHLDB2	0.0016017756
ATF6	PIP4K2A	0.0016017618
SH3RF1	HOMER1	0.0016017535
BRWD1	SH3RF1	0.0016017483
ANKMY2	TDP2	0.0016017412
NR0B1	CUL1	0.0016017403
ASXL1	NFATC3	0.0016017325
ZHX3	POLR2D	0.0016017243
MEPE	CAMK2D	0.001601722
LTBP1	ECI2	0.0016017141
SH3RF1	E2F4	0.0016017082
BMPER	SLC39A8	0.0016017071
WDR12	PGM2	0.0016017058
PLCB4	LGR4	0.0016016992
DYNC1I1	SPPL2A	0.0016016891
ZFYVE16	NRP2	0.0016016865
AK4	PRMT6	0.0016016755
B4GALT4	NRIP1	0.0016016719
ETV7	NUCB2	0.0016016719
TRIM22	STAT3	0.0016016718
PARN	STK17B	0.0016016713
CCDC141	GRPR	0.0016016647
HTRA1	ZNF521	0.0016016605
FAM117B	ECI2	0.0016016525
ST8SIA4	MRPL1	0.0016016507
TIPIN	PRMT6	0.0016016336
ERCC-00009	TMEM131	0.0016016269
RHAG	ASXL1	0.0016016207
NEDD9	JPH1	0.0016016207
PROM1	POLR1C	0.0016016195
FOXJ2	TTN	0.0016016176
AFF4	PPARA	0.001601613
HOMER1	MCM4	0.0016016067
SYNE2	TDRD7	0.0016015841
ZFYVE16	MAP4K3	0.0016015751
ANKRD6	ANGPT2	0.0016015713
CUX1	DRAM2	0.00160157
CCNE2	ARHGAP29	0.001601567
IL6ST	TDP2	0.0016015669
