Gene1	Gene2	EdgeWeight
TTC39B	DMBX1	0.0016014909
ZNF585B	CCDC81	0.0016014902
HCFC1	OAS1	0.001601488
SFMBT1	HLA-DRB1	0.0016014768
FAM188A	TJP2	0.0016014741
SNAI1	SERTAD2	0.0016014738
RAI1	DLGAP5	0.0016014696
ETS1	C3orf14	0.0016014657
RNPS1	GLRX	0.0016014633
CA2	SERTAD2	0.0016014616
PHF21A	DMBX1	0.0016014589
SLC19A2	OAS1	0.0016014589
SRSF3	KIF23	0.0016014584
CPE	MECOM	0.0016014499
ST8SIA1	PDCD11	0.0016014414
MCM4	FN1	0.0016014373
CCKBR	TLR4	0.0016014357
TIMP3	SULF2	0.0016014342
TRIP13	LGR5	0.0016014328
NTS	DLGAP5	0.0016014286
RIPPLY1	SYNC	0.0016014286
ZEB2	OAS1	0.0016014267
NCOA6	WDR5	0.0016014203
GSC	MBOAT1	0.0016014137
POLB	FEZ1	0.0016014088
TRIP13	OAS1	0.001601401
SRSF10	LHX1	0.0016013958
TRIM25	CDCA8	0.0016013939
ZCCHC11	ZBTB2	0.0016013884
ERCC-00145	UBTF	0.0016013845
SNRPD1	ZBTB2	0.001601384
HNRNPK	PRTG	0.0016013714
DPH2	RARG	0.0016013705
SIX6	NFE2L3	0.0016013676
CHAF1A	GATA3	0.001601363
TEX10	TJP2	0.0016013567
GATA3	SLITRK2	0.001601356
FLI1	WLS	0.0016013526
RBBP4	PAWR	0.0016013491
FOXJ1	NT5DC3	0.001601349
JPH1	B4GALT4	0.001601345
ERCC-00108	TJP2	0.0016013316
POLR2K	INSIG2	0.0016013294
SKIL	PHLDB2	0.0016013184
RUNX1	CCKBR	0.0016013151
MLF1IP	TJP2	0.0016013078
AES	MYOF	0.0016013036
PPT2	SATB1	0.0016012874
ASXL1	DECR1	0.0016012872
ZNF202	ALCAM	0.0016012824
SNAPC3	HDGF	0.0016012806
KHDRBS2	TLE2	0.0016012801
HRSP12	CXXC1	0.0016012746
RSPO3	CDCA8	0.0016012728
FAM135A	FEZ1	0.0016012724
ERCC-00009	C4orf46	0.001601263
TMF1	TBC1D4	0.0016012626
ZNF219	CDCA8	0.001601261
CCND1	MYOF	0.0016012555
DNAAF2	ARFGAP3	0.0016012525
EWSR1	USP44	0.0016012501
SUPT7L	TJP2	0.001601246
TRIM27	TNC	0.0016012428
CUX1	TTN	0.0016012234
CA2	UPF1	0.0016012219
RPP40	PFKFB2	0.001601213
SNAPC4	KRCC1	0.0016012054
SNRPB	SATB1	0.0016012018
DEK	SIRT1	0.0016012009
PRDM1	PDGFA	0.001601198
ZBTB10	TTN	0.0016011953
KLHL28	SLC46A3	0.0016011944
APBB2	KRCC1	0.0016011941
HLA-DRB1	NUDT11	0.0016011939
NXT2	DLGAP5	0.0016011907
DCLK1	FAM89A	0.0016011839
DEPDC1B	PHLDB2	0.001601181
KLHL28	UTP15	0.001601177
CTNNB1	ZNF107	0.0016011699
TFB2M	UPF1	0.0016011699
SNAI1	NFYB	0.0016011524
SORL1	ZNF589	0.0016011512
JUND	PGM2	0.0016011451
EWSR1	PHLDB2	0.0016011449
SOX17	PATZ1	0.0016011375
C12orf23	MCM4	0.0016011357
TTN	ZBTB2	0.0016011331
TAF1L	RFESD	0.0016011331
SULF2	NEDD4	0.0016011219
TFE3	WLS	0.0016011153
UNC5D	MCM4	0.0016011089
FUS	SATB1	0.0016011068
NEDD4	DLGAP5	0.0016011064
TLE1	CCNB2	0.0016011031
MAP4K3	TCOF1	0.001601103
IL6ST	DSCC1	0.0016010897
CPE	WDR5	0.0016010815
DEPDC1B	ACTC1	0.0016010735
LMO3	VWA5A	0.001601066
CCNB2	EOMES	0.0016010655
ZNF8	PSMD9	0.0016010645
ERCC-00171	USP44	0.001601062
ZNF30	MAMLD1	0.0016010567
SCD5	CXXC1	0.001601039
MLLT6	ZNF160	0.0016010383
WNT5A	CHAF1A	0.0016010264
POU3F1	GCA	0.001601019
POLR2H	SEMA5A	0.0016010093
MYCN	CDCA8	0.001601006
PDGFRA	DNMT1	0.0016009903
FOXH1	KIF21A	0.001600988
ERCC-00046	SMARCD3	0.0016009818
RBPJ	SLC35F1	0.0016009709
PDGFRA	GLDC	0.0016009642
ERCC-00130	SMARCD3	0.0016009593
JUND	WLS	0.0016009485
NEDD4	PRTG	0.0016009441
AIP	DNMT1	0.0016009436
PRDM14	GLRX	0.0016009359
CALCOCO1	CCDC81	0.0016009232
SOX2	ISCA1	0.0016009188
LPGAT1	PIK3R5	0.0016009175
TTN	TJP2	0.0016009164
TLR7	BCAR3	0.00160091
KDELR3	KIF23	0.0016008964
OTUD6B	LGR5	0.001600884
HMGN2	ST8SIA1	0.0016008682
SEMA3E	RALB	0.0016008661
CALB1	MBOAT1	0.001600866
VPS13C	DSCC1	0.0016008652
FAM117B	IL6ST	0.001600862
MAN1A1	CLGN	0.0016008556
BUB1B	MYCN	0.0016008484
GSC	NRP2	0.0016008476
NFIA	AEBP1	0.0016008387
LRR1	PLSCR4	0.0016008386
ARHGAP28	CBR1	0.0016008351
DNMT3A	WLS	0.0016008287
ZFHX3	SLC35F1	0.0016008226
ZNF589	SERTAD2	0.0016008209
USP44	PFKFB2	0.0016008139
DAB2	DSCC1	0.001600812
LRIG3	LIFR	0.0016008113
ASB9	SRC	0.0016008036
DNMT3A	DPH2	0.0016008033
LIMD1	KDR	0.001600798
GDAP1	DECR1	0.001600787
POLR2F	ANKRD50	0.001600787
ZFYVE16	WLS	0.0016007839
ECI2	LGR5	0.0016007824
DUSP4	WWTR1	0.0016007796
RNF138	B4GALT4	0.0016007781
CNTRL	SLC19A2	0.0016007777
TAF1L	FOXH1	0.0016007768
OTX2	SLITRK2	0.0016007746
ROR2	CSRP2	0.0016007727
CDCA7L	TIPIN	0.0016007655
ERCC-00131	LGALSL	0.0016007468
RNPS1	CCDC81	0.0016007468
RNF13	POLR2A	0.0016007384
TAF1L	MBOAT1	0.0016007383
C11orf82	CCND1	0.001600731
TEAD4	ITM2A	0.0016007299
TDRD7	PDCD11	0.0016007293
AR	CDCA8	0.001600723
BARX2	SULF2	0.0016007228
AK4	CCNB2	0.0016007146
SLC35A3	SERPINE2	0.001600708
IGDCC4	SLITRK2	0.0016007064
SP110	SEMA5A	0.0016007061
KIF15	SEMA5A	0.0016007054
GATAD2A	TNC	0.0016007052
E2F7	SLC46A3	0.0016006813
CBFA2T2	DLGAP5	0.0016006788
NOL11	PIK3R5	0.0016006657
SOX3	MLLT6	0.0016006626
KHSRP	TTN	0.001600662
ID1	SERTAD2	0.0016006575
CCDC82	DLGAP5	0.0016006506
LEPREL1	SLC19A2	0.0016006463
ESRP1	POLR2D	0.0016006423
ATF6	KLF8	0.0016006411
BTG2	GTF2H2	0.0016006298
HOXB4	SATB1	0.0016006298
FAM46A	SMARCD3	0.0016006262
TMOD1	CCDC81	0.0016006237
ZNF512	TJP2	0.0016006195
ASH2L	GYPA	0.0016006167
NFKBIA	DSCC1	0.0016006073
ARL4A	SLC35F1	0.0016005946
MYBL2	ZIC2	0.0016005856
GYPA	GLDC	0.0016005842
ELK3	KLF8	0.0016005818
KDELR3	CD48	0.0016005811
TCOF1	FN1	0.0016005806
PA2G4	NFYB	0.0016005798
ARNT2	ZNF521	0.001600576
TGFB1I1	ALCAM	0.0016005675
ZNF471	MCM2	0.0016005652
OAS1	RAD51AP1	0.0016005574
ZIC3	WWTR1	0.0016005533
STAT3	WDR5	0.0016005496
PATZ1	HLA-DQB1	0.0016005372
ZEB2	SEMA3E	0.0016005314
SNRPD1	HOXB6	0.0016005309
WDR12	DAXX	0.0016005273
ZHX3	MYOF	0.0016005249
DPH2	SMARCD3	0.00160052
PURA	MCM2	0.0016005195
SPIB	TLE2	0.0016005186
SRSF6	DLGAP5	0.0016005182
ESRRG	PRMT6	0.0016005085
NR3C1	NEDD4	0.0016005062
SOX2	BARX2	0.0016004997
SNRPD1	LGR5	0.0016004972
TMEM47	VWA5A	0.001600495
NTS	SATB1	0.0016004923
FN1	BARX2	0.0016004886
MMP16	SOX7	0.0016004876
TRIM33	RUVBL2	0.0016004847
PRDM1	PDCD11	0.0016004778
GYPA	PLSCR4	0.0016004767
ERCC-00111	MAMLD1	0.0016004756
GATA4	WDR3	0.001600472
SERHL2	STK17B	0.0016004695
ERCC-00004	SMARCD3	0.0016004668
CCND1	ZNF160	0.0016004655
LMX1B	RUVBL2	0.0016004643
ATRX	NEDD4	0.0016004604
MAML3	MCM4	0.00160046
BTG2	WDR5	0.0016004592
ESCO2	GATA3	0.001600459
B3GNT5	FN1	0.001600457
ATF6	CLDN11	0.0016004558
MECOM	ACTC1	0.001600455
ENO1	SP100	0.0016004549
ZNF280B	DECR1	0.0016004527
POLR2D	PHLDB2	0.0016004515
TRIM22	CCNB2	0.0016004469
SMAD6	ATP2B4	0.0016004314
ERCC-00003	TJP2	0.0016004205
MKI67IP	CXXC1	0.0016004146
ANGPT2	NT5DC3	0.0016004117
SOX17	PFKFB2	0.0016004094
ERCC-00113	USP44	0.0016004058
WWP1	FEZ1	0.0016004052
ERCC-00136	SMARCD3	0.0016004023
PAWR	SNX16	0.0016003995
SIX6	JUND	0.0016003931
U2AF1	INSIG2	0.0016003909
RGPD2	RALB	0.0016003703
NFATC1	POLR1B	0.00160036
TP53	USP44	0.0016003583
SEMA5A	RBBP8	0.0016003568
GATA4	PBXIP1	0.0016003492
LRRCC1	SNX16	0.001600348
GCA	VWA5A	0.0016003351
RNF13	SMARCD3	0.001600335
SATB2	FEZ1	0.0016003296
NFATC3	LGALSL	0.0016003188
APBB1	UTP15	0.0016003175
ERCC-00002	SMARCD3	0.0016003143
TRIP11	DAXX	0.0016003113
TLR7	GRPR	0.0016003095
PLSCR4	DLGAP5	0.0016003067
UHRF1	ZNF589	0.0016003051
SOX7	SNX16	0.0016003026
ELMOD2	NUSAP1	0.0016003014
C11orf82	TP53	0.0016002954
POU5F1	SRC	0.0016002947
ACTC1	TIPIN	0.0016002906
SERHL2	CCND1	0.0016002822
CTNNB1	GTF2H2	0.001600282
PARP1	NFYB	0.0016002775
SOX3	GABRB3	0.0016002757
PGM2	ACTC1	0.0016002748
SERTAD2	MCM5	0.0016002746
ERCC-00108	HDGF	0.0016002605
TBC1D4	ZBTB2	0.0016002579
BARX2	POLR2G	0.0016002548
PRMT6	SERTAD2	0.0016002542
RAI1	ZNF589	0.0016002434
CIITA	MBOAT1	0.0016002423
DNAJB14	CCNB2	0.0016002421
PIK3R5	BCL11B	0.0016002307
SOX13	SERTAD2	0.0016002283
NFIA	FEZ1	0.0016002259
NAA15	TJP2	0.0016002259
FARSB	STC1	0.0016002078
SNX14	BCAR3	0.0016001947
VHL	MYCN	0.0016001911
SMAD6	EOMES	0.0016001842
DCLK1	PBXIP1	0.001600184
MEIS2	NEDD4	0.001600182
ERCC-00096	SMARCD3	0.0016001755
FBN1	CLGN	0.0016001721
SLC35F1	GABRB3	0.00160017
KDELR3	ID3	0.0016001615
ERCC-00095	CEBPZ	0.001600158
HNRNPD	UPF2	0.0016001575
HIF1A	WDR3	0.0016001565
PTPRZ1	RARG	0.0016001563
KIAA0528	CDC20	0.0016001422
COMMD10	UPF2	0.0016001336
KHDRBS2	CRABP2	0.0016001302
ZIC2	MANEA	0.0016001293
LRRCC1	DLGAP5	0.0016001278
ARL4D	CDC20	0.0016001242
ADAMTS3	MATN3	0.0016001173
KIF15	FN1	0.0016001092
STK38L	DNMT1	0.0016001083
LMO3	GLRX	0.0016001046
HSD17B11	SEMA3E	0.001600104
BHLHE40	PLSCR4	0.0016000974
CSDE1	WDR3	0.0016000946
PNPLA8	CEBPZ	0.0016000908
SCD5	TJP2	0.001600083
FAM188A	SLC19A2	0.0016000749
TRAPPC8	PIK3R5	0.001600064
TADA1	UPF2	0.0016000543
HOXB2	DSCC1	0.0016000463
NXT2	CEBPZ	0.0016000451
FER	FOXJ2	0.0016000441
DUSP10	CLGN	0.0016000431
SOX3	TLR4	0.0016000391
CCNA2	PIK3R5	0.0016000386
PRDM1	TBC1D4	0.0016000383
BCLAF1	CCKBR	0.0016000357
PMP22	MAMLD1	0.0016000281
PAM	WDR5	0.0016000249
HRSP12	C4orf46	0.0016000167
KAL1	CXXC1	0.0016000115
ESRP1	GNG11	0.0016000065
MKI67IP	B4GALT4	0.0016000043
KIF15	LGALSL	0.0016000024
BAMBI	KIF23	0.0016000005
GPR83	GABRB3	0.0015999991
SNAPC3	DLGAP5	0.0015999894
HOXB2	UPF1	0.001599984
HNRNPK	SATB1	0.0015999742
ERBB4	PIK3R5	0.0015999685
KHSRP	AR	0.0015999678
RBBP8	ZNF107	0.0015999656
RUNX1	TFPI	0.0015999618
BUB1B	ALCAM	0.0015999618
ELOVL2	KIF21A	0.0015999582
TRIM27	DLGAP5	0.0015999576
BCAR3	SATB1	0.0015999438
CYP1B1	ARFGAP3	0.0015999434
GATA3	SULF2	0.001599929
UNC5D	PAWR	0.0015999214
COL5A2	SMARCD3	0.0015999179
POLR1A	KLF8	0.0015998882
PER3	EOMES	0.0015998862
FXR1	GLRX	0.0015998681
HTRA1	TIPIN	0.001599863
HOXB4	ZBTB2	0.0015998618
STT3B	PAWR	0.0015998563
ALYREF	BARX2	0.001599852
CCDC82	C4orf46	0.0015998399
POLR2F	ST8SIA1	0.0015998322
NXT2	LGR5	0.0015998245
SP110	SERTAD2	0.0015998245
C11orf46	TIPIN	0.0015998118
XRCC6	LHX1	0.001599789
MXD4	WDR5	0.0015997802
ETV7	LIPG	0.0015997775
PHC1	MCM5	0.0015997767
WDR3	SNX16	0.0015997757
MME	TJP2	0.0015997735
FAM188A	TIPIN	0.0015997725
NOL11	ACTC1	0.0015997675
MRPS35	SERTAD2	0.0015997469
ASNS	TBC1D4	0.0015997464
THY1	LGALSL	0.0015997344
TIPIN	PDCD11	0.0015997326
NIPSNAP3A	GTF2H2	0.0015997303
PATZ1	SLC19A2	0.0015997243
RAVER2	NT5DC3	0.001599708
FAM69A	TJP2	0.0015997059
LECT1	TIPIN	0.0015997038
TFE3	RAD51AP1	0.0015996834
MAP3K2	DMBX1	0.0015996803
GRHL2	LHX1	0.0015996798
KIAA0528	CCND1	0.0015996671
SOX2	POLR2D	0.0015996608
SMAD5	LIPG	0.0015996589
LECT1	LRIG3	0.0015996537
TNFRSF11B	SRC	0.001599652
NFYB	PDGFA	0.0015996485
RUVBL1	DECR1	0.0015996476
TGFBR3	RAD51AP1	0.0015996434
CD9	TRDN	0.0015996398
MAFF	ANKRD1	0.0015996395
ZFP42	DNMT1	0.0015996281
CTNNB1	USP44	0.0015996246
DDHD2	ZNF589	0.0015996214
RORB	HTRA1	0.0015996194
STT3B	CCNB2	0.0015996171
BUB1B	ANKRD50	0.00159961
ZNF202	RUVBL2	0.0015996026
ARHGAP42	NT5DC3	0.0015996023
ERCC-00003	SMARCD3	0.0015995995
MITF	NEDD4	0.0015995977
DNMT1	ZNF160	0.0015995955
PER3	ZNF589	0.0015995884
GATA3	TMEM47	0.001599582
AR	AEBP1	0.0015995798
RFXANK	CBR1	0.0015995696
MEX3C	TJP2	0.0015995681
ZHX3	KLF8	0.0015995622
SULF2	POLR1B	0.0015995582
MTERF	SLC19A2	0.0015995579
BRWD1	DNMT1	0.0015995567
MECOM	ZNF107	0.0015995567
ERCC-00145	TFPI	0.0015995513
RGPD2	ZNF589	0.0015995507
RSPO3	ACTC1	0.0015995476
CCND1	PRTG	0.0015995472
CER1	SEMA6D	0.0015995422
MALT1	POLR2A	0.00159954
BAG3	POLR1B	0.0015995377
LIN28A	KIF21A	0.0015995373
STAT3	NT5DC3	0.001599534
PRPS2	ZNF160	0.0015995323
CEBPZ	PIK3R5	0.0015995319
PRSS23	TFPI	0.0015995259
MLL3	TJP2	0.0015995248
ZNF518B	GTF2H2	0.0015995223
EPCAM	TJP2	0.0015995194
BAG3	MEF2D	0.0015995172
PLSCR4	CCNB2	0.0015995136
CEP85L	LRIG3	0.0015995062
ERCC-00074	SMARCD3	0.0015995012
JMJD1C	CCKBR	0.0015994979
HIF1A	MCM5	0.0015994927
C11orf46	CXXC1	0.0015994897
ACTC1	DECR1	0.001599484
ASH2L	DAXX	0.0015994789
TRIM27	VWA5A	0.0015994719
ERCC-00076	ANKRD50	0.0015994695
SSFA2	SLC19A2	0.0015994677
DUSP10	VWA5A	0.0015994661
ERCC-00009	UPF2	0.0015994603
MBIP	TJP2	0.0015994596
CRABP2	UPF1	0.0015994527
MLLT3	FOXJ2	0.0015994515
VASH2	TFPI	0.0015994476
NTS	SOX13	0.001599443
SOX17	CCKBR	0.0015994331
RIOK1	MCM5	0.0015994266
SIRT1	MCM4	0.0015994115
SETBP1	DDX54	0.0015994062
PLK2	UTP15	0.0015994041
KIAA1109	LHX1	0.0015994038
TPD52	SEMA5A	0.0015993888
HOMER1	DECR1	0.0015993777
PTGR1	PAWR	0.0015993774
YAF2	FEZ1	0.0015993629
CASD1	DECR1	0.0015993612
LDB2	OAS1	0.0015993607
KDM6A	CCKBR	0.0015993592
FOXK1	SERTAD2	0.001599359
PHF17	ZNF160	0.0015993514
FBXO34	UPF2	0.0015993444
ANKRD26	KIF23	0.0015993427
RPP40	LIFR	0.0015993235
FZD5	GLRX	0.0015993225
GATA4	CRX	0.0015993225
WDR12	SERTAD2	0.0015993137
RAB31	TIPIN	0.0015992877
SPIB	ATP2B4	0.001599286
TRDN	RUVBL2	0.0015992839
MAFF	POLR2A	0.0015992736
RIN2	UTP15	0.0015992725
SH3BGRL2	DECR1	0.0015992654
LIMD1	CHAF1A	0.0015992613
SYNC	CLGN	0.0015992591
TDRD7	B4GALT4	0.0015992584
GATA2	DRAM2	0.0015992518
LGR5	EOMES	0.0015992516
MEPE	KIF21A	0.001599245
SLC36A4	TCEA1	0.0015992437
ETV1	CLGN	0.0015992427
NXT2	SLC46A3	0.0015992332
RGS5	TJP2	0.0015992275
DKK4	UBTF	0.0015992252
RRN3	NUDT11	0.0015992244
NONO	KLF8	0.0015992235
RFXANK	CLGN	0.0015992204
MAPK10	FEZ1	0.0015992046
HAS2	WWTR1	0.0015991931
CENPK	DRAM2	0.0015991922
NUP54	MME	0.0015991869
PHF21A	CCKBR	0.0015991845
ARHGAP29	DSCC1	0.0015991832
COMMD10	CCKBR	0.0015991828
MPHOSPH9	ANKRD50	0.0015991824
TMF1	KRCC1	0.0015991797
ARL4D	HLA-DQB1	0.0015991697
ZFPM2	SLC35F1	0.0015991671
SALL2	KIF23	0.0015991604
MLF1IP	SMARCD3	0.0015991599
TRDN	UTP15	0.0015991599
SEMA5A	TRDN	0.0015991421
BTF3	VASH2	0.0015991421
MCM6	RUVBL2	0.0015991399
ZNF521	DSCC1	0.0015991366
ERCC-00043	TJP2	0.0015991313
ALCAM	PRIM1	0.0015991302
SOS2	MRPL1	0.001599128
ERCC-00074	SLC19A2	0.0015991254
MYCN	SATB1	0.001599125
PSIP1	WDR5	0.0015991186
MYCN	PHLDA1	0.0015991137
ATG4C	MRPL1	0.0015991043
LIMCH1	ZNF24	0.0015990977
COMMD10	USP44	0.0015990934
TMOD1	TBC1D4	0.0015990818
ZIC2	POLR2H	0.0015990778
NUP54	NAP1L3	0.001599073
HOXB7	DECR1	0.0015990725
CREB3L2	UTP15	0.0015990721
YBX1	LGR5	0.0015990704
RBBP4	RUVBL2	0.0015990649
DKK1	MRPS30	0.0015990648
CDCA7L	POLR1B	0.0015990627
MATN3	GATA3	0.0015990565
TCOF1	SMARCD3	0.0015990471
HIF3A	CDCA8	0.0015990398
PRIM1	NRP2	0.0015990365
NAA15	IL6ST	0.0015990323
ABCA1	NTS	0.0015990312
SPPL2A	BCAR3	0.0015990286
ELMO1	ZNF160	0.0015990265
ERCC-00095	ANKRD50	0.001599021
TRIM25	TNC	0.0015990204
SOX5	MYOF	0.0015990193
ERCC-00095	LGALSL	0.0015990179
FOXH1	TFE3	0.0015990152
REL	NUDT11	0.0015990101
COL5A2	CHAF1A	0.0015990023
RAVER2	SOX13	0.0015989991
DUSP10	GYPA	0.0015989962
HNRNPD	DNMT1	0.0015989927
OTX2	COL5A2	0.0015989913
SCD5	DSCC1	0.0015989883
ZNF107	SEMA3E	0.0015989883
IGDCC4	ALCAM	0.0015989824
STAT3	GTF2H2	0.0015989805
DEDD2	ALCAM	0.0015989774
CCDC80	CDC20	0.0015989759
APC	C4orf46	0.001598956
IRF1	MED16	0.0015989533
FREM1	IL6ST	0.0015989514
GLRX	SP100	0.0015989479
CCNA2	LGALSL	0.0015989463
SLC36A4	DAXX	0.0015989451
KDR	PRDM14	0.0015989398
ENO1	ZNF160	0.0015989395
CA2	ARFGAP3	0.0015989393
DACH1	SERTAD2	0.0015989355
DCAF6	UPF2	0.0015989341
PPPDE1	UBTF	0.0015989335
NOC3L	MYCN	0.0015989335
NFKBIB	ZNF589	0.0015989322
PLAGL1	SLC35F1	0.0015989221
GRHL1	STC1	0.0015989129
TMEM47	SNX16	0.0015989103
DUSP4	RAD51AP1	0.0015989046
SF1	DNAJC2	0.001598904
BUB1B	HTRA1	0.0015989025
SRSF6	ZNF589	0.0015989019
PRICKLE1	HDGF	0.0015988963
TRIM33	KLF8	0.0015988833
VWA5A	POLR1B	0.0015988819
PPP1R9A	CEBPZ	0.0015988816
ERCC-00042	PHLDB2	0.0015988809
MSANTD3-TMEFF1	ZNF107	0.0015988804
BCL11A	HLA-DRB1	0.0015988741
ZNF165	HNRNPAB	0.0015988699
SLITRK2	UPF1	0.0015988606
CREB3L4	UPF2	0.0015988577
MAML3	WDR3	0.0015988487
MYBL2	UPF1	0.0015988438
LGR4	SERTAD2	0.0015988341
S1PR3	DNAJC2	0.0015988308
WDFY1	MCM4	0.0015988293
ATG4C	LIFR	0.0015988237
POLR1B	PIK3R5	0.001598822
SHOX2	CCDC81	0.0015988185
ITGA6	MCM5	0.0015988153
DPYSL3	FN1	0.0015988143
SFRP2	TIPIN	0.0015988117
WDFY1	TCEA1	0.001598804
ERCC-00145	MRPL1	0.0015988037
WWTR1	ZNF107	0.0015988015
C12orf23	TJP2	0.0015987933
GCM1	UBTF	0.0015987908
HLA-DRB1	PRTG	0.001598787
ASS1	DSCC1	0.001598786
POU2AF1	COL5A2	0.001598786
OAS1	GLIPR2	0.0015987852
EMB	MYCN	0.0015987845
COL4A1	MRPS30	0.0015987795
LGR5	SRC	0.0015987694
IL6ST	ZNF107	0.0015987664
VPS54	C4orf46	0.0015987663
SRSF3	LEF1	0.0015987364
PPM1H	HLA-DQB1	0.0015987359
SSFA2	TP53	0.0015987323
TFE3	PARP1	0.0015987258
GYPE	ALCAM	0.0015987229
ATF6	MME	0.0015987172
JUND	LRIG3	0.0015987081
MEF2D	SATB1	0.0015987051
TRIP11	UPF2	0.0015987041
KLHL12	MCM2	0.0015987032
ITGA6	SALL3	0.0015987032
BCL11A	NTS	0.0015987
NKX3-1	C4orf46	0.001598696
PBX1	SERTAD2	0.0015986958
FOXF1	WWTR1	0.0015986921
CCPG1	UTP15	0.0015986889
ZIC2	UPF1	0.0015986835
PIK3R5	ACTC1	0.0015986763
ETV4	LIN28A	0.0015986749
MCM4	POLR1B	0.0015986747
SRSF6	MME	0.0015986704
CCDC82	HLA-DRB1	0.0015986637
SFPQ	MCM2	0.0015986589
FZD5	APOBEC3G	0.001598653
MRPS30	EOMES	0.0015986372
CD48	ELOVL2	0.0015986309
RRAS2	DLGAP5	0.0015986225
MCM2	FN1	0.0015986195
TLR4	ALCAM	0.0015986139
ADAMTS3	TFPI	0.0015986101
SYNC	SEMA3E	0.0015986065
TEAD1	UBTF	0.0015986038
BLM	NFYB	0.0015986025
WDFY1	B4GALT4	0.0015986011
KDELR3	MRPL1	0.0015985979
ERCC-00113	CCND1	0.001598597
RXRG	PAWR	0.0015985853
TRIP6	CBR1	0.0015985742
NUAK1	PRIM1	0.0015985725
ELAVL2	KIF21A	0.00159857
COL5A1	CHAF1A	0.001598563
SLC39A11	DSCC1	0.0015985604
SNX16	EOMES	0.0015985568
MSANTD3-TMEFF1	INSIG2	0.0015985509
RAVER2	SLC35F1	0.0015985443
ALG6	SMARCD3	0.0015985386
KDR	SP100	0.0015985379
COBLL1	PGM2	0.0015985365
EPCAM	MCM5	0.001598533
HEG1	SATB1	0.0015985308
RBBP4	SLC19A2	0.0015985201
DNMT3B	MCM7	0.001598519
TTK	UBTF	0.0015985164
SIPA1L2	IL6ST	0.001598515
TLR4	ST8SIA1	0.0015985119
LEF1	BCAR3	0.0015985074
SLC46A3	FST	0.0015985066
SPIB	SRC	0.0015984974
HOXB4	ZNF589	0.0015984926
HMGA1	POLR1B	0.00159849
HLA-DRB1	ANKRD1	0.0015984895
SPIB	SERTAD2	0.001598489
BAMBI	INSIG2	0.001598488
SOX13	SLITRK2	0.00159848
TBC1D4	PDCD11	0.0015984777
RHOBTB3	MYOF	0.0015984701
NONO	AR	0.0015984684
SMARCD1	ZBTB2	0.0015984674
TNC	LEF1	0.001598455
TLE3	INSIG2	0.0015984491
FOXJ2	CLGN	0.0015984429
SERPINE2	CCND1	0.001598439
FOXF1	SNX16	0.0015984382
MEX3C	PHLDB2	0.0015984351
PLCB4	KLF8	0.0015984277
ARID3A	SEMA3E	0.001598424
DNA2	MAMLD1	0.0015984226
GYPE	TP53	0.0015984151
ZFPM2	ZBTB2	0.001598411
NFKBIB	KLF8	0.0015984104
ECI2	UPF1	0.0015984067
DAAM1	CHEK2	0.0015984057
ID1	ATP2B4	0.0015984011
SALL2	CLGN	0.0015983968
DYNC2LI1	LIFR	0.0015983932
TPD52	TBC1D4	0.0015983918
RAI14	WWTR1	0.0015983867
NT5DC3	SNRPB	0.0015983823
PLSCR4	DAXX	0.0015983771
MECOM	ALCAM	0.0015983738
MLLT3	MCM7	0.0015983704
ERCC-00074	NUSAP1	0.0015983684
MLF1IP	MCM4	0.0015983587
SIPA1L2	DLGAP5	0.0015983586
SNX16	CCDC81	0.0015983402
CCKBR	DECR1	0.001598338
ADAMTS3	AEBP1	0.0015983311
DRAM2	CDC20	0.001598329
ANKRD6	CCNB2	0.0015983249
GATA3	TBX3	0.0015983233
ZNF764	CHAF1A	0.0015983232
SP110	ZNF160	0.0015983157
ARHGAP42	WLS	0.0015983097
TRAF6	MCM7	0.0015982948
C3orf14	CCNB2	0.0015982938
ANKRD50	TFPI	0.0015982906
POLR2G	TIPIN	0.0015982895
CNBP	POLR2A	0.0015982869
TMSB15B	TJP2	0.0015982843
SPP1	SEMA5A	0.001598283
ZIC2	ARFGAP3	0.0015982825
TTC39B	USP44	0.0015982811
COLEC12	SEMA5A	0.0015982776
RORB	SEMA3E	0.0015982712
HOXB2	TRDN	0.00159827
PLOD2	ANKRD50	0.0015982689
CA2	ANKRD1	0.001598266
PLK2	TRDN	0.0015982587
ZNF219	CBR1	0.0015982452
HMGA1	SEMA3E	0.0015982446
RIPPLY1	TFPI	0.0015982352
MSANTD3-TMEFF1	TLE2	0.0015982299
SRSF1	TP53	0.0015982155
TFB2M	HDGF	0.0015982075
ZDHHC21	MYCN	0.0015982026
BNIP3	PELI2	0.0015981904
ETV4	TTN	0.0015981753
PURA	PRMT6	0.00159817
TEX10	ESRP1	0.0015981682
TEAD1	CCND1	0.0015981591
RRAS2	WDR5	0.0015981587
COL5A1	GATA3	0.0015981494
ZNF471	GTF2H2	0.0015981351
CRABP2	ARFGAP3	0.001598122
ERCC-00108	SMARCD3	0.0015981203
POLR2G	ARHGAP42	0.0015981185
SP100	MYOF	0.0015981157
CCDC81	LIN28A	0.0015981144
ANKRD26	TFB2M	0.0015981084
FZD5	HLA-DRB1	0.0015981022
LMX1B	NUDT11	0.0015980978
EPHA4	NIPSNAP3A	0.0015980916
SOX3	DLGAP5	0.0015980892
SYNC	HLA-DQB1	0.0015980876
VWA5A	FN1	0.0015980822
