Gene1	Gene2	EdgeWeight
NEDD4	APLNR	0.00179568
PPAPDC1A	HOXB4	0.0017956648
NCAM1	ELK3	0.001795621
SP110	PRICKLE1	0.0017956101
AMIGO2	GYPA	0.0017955826
TRIM27	TJP2	0.0017955793
DNA2	WLS	0.0017955666
CSDE1	COBLL1	0.0017955638
ODC1	CNKSR3	0.001795554
TWIST1	GYPB	0.0017955397
TMOD1	EPHA4	0.0017955372
ATP2B4	AIRE	0.001795536
DMBX1	ITGA6	0.0017955248
ANKZF1	SOX13	0.0017955223
SNAPC3	APLNR	0.001795516
MFAP4	GYPA	0.0017954896
HIF1A	ADAMTS3	0.0017954863
AIRE	LIMCH1	0.0017954701
SLCO2A1	SALL3	0.0017954672
KIAA0528	CCDC81	0.001795441
ERCC-00009	TCF7L1	0.0017954258
CXXC1	CCDC141	0.001795394
DECR1	TLE1	0.0017953819
CCDC141	SEMA6A	0.0017953484
WWP1	PCDH7	0.001795346
RIPPLY1	CYP26A1	0.0017953409
HOXB3	GRHL1	0.0017953269
CYP26A1	FZD5	0.0017953095
DNAAF2	KIF21A	0.0017953053
SRSF1	ZFPM2	0.0017953035
NUP54	ELK3	0.0017952995
RAB31	ESRP1	0.0017952712
SNX16	MYOF	0.0017952702
COL5A1	CNKSR3	0.0017952686
CSDE1	NUAK1	0.0017952614
TGFBR3	ZFP42	0.0017952586
MAML3	RUNX1	0.0017952548
HNRNPAB	GATA3	0.0017952411
PRKACB	EPHA4	0.001795225
HOXB4	ROR2	0.0017952232
FBXO5	TMEM64	0.0017952144
MXD4	EGF	0.0017951884
CCNB2	CNKSR3	0.0017951806
OTUD6B	OXTR	0.00179517
ERCC-00043	TCF7L1	0.0017951526
ST3GAL6	PRDM14	0.0017951202
TRERF1	PBXIP1	0.0017951188
SOX13	PRICKLE1	0.0017951113
LECT1	FST	0.0017951004
SUPT7L	TCF7L1	0.0017950897
CDH11	WLS	0.0017950895
ERCC-00060	GRHL2	0.0017950818
KIF23	CCDC141	0.001795073
ENO1	AIRE	0.0017950718
OAS1	TCF7L1	0.0017950657
PLP1	ELK3	0.0017950579
RXRG	VASH2	0.0017950534
SFPQ	RARG	0.0017950466
KLHL24	COLEC12	0.0017950428
MIA3	CNKSR3	0.0017950296
GATA2	GATA3	0.0017950132
PLK2	GYPA	0.0017950041
ERCC-00165	CNKSR3	0.0017949848
HNRNPK	NLGN4X	0.001794957
EMB	CRX	0.0017949428
PAWR	SMARCD3	0.0017949338
TNFRSF11B	TP53INP1	0.0017949316
LTBP1	CCDC141	0.0017948907
ADAMTS3	GYPB	0.0017948626
OTUD6B	TCF7L1	0.0017948624
CBFA2T2	TTC39B	0.0017948454
SYNE2	ARHGAP42	0.001794844
PDGFRA	RIPPLY1	0.0017948436
GTF3C4	CNKSR3	0.0017948193
HSD17B11	CLDN10	0.0017948176
CNTRL	SOX3	0.0017948134
TRERF1	PPARGC1B	0.0017948087
GRHL2	TJP2	0.0017948064
RIN2	MAMLD1	0.0017947976
DKK4	SEMA6A	0.001794794
SHOX2	LIMCH1	0.0017947912
PRICKLE1	GYPE	0.0017947465
ELL2	EGF	0.0017947006
CCDC81	DYNC1I1	0.0017946971
RHOBTB3	NFIA	0.0017946938
KLF5	CEP85L	0.0017946927
SRC	GSC	0.001794674
RIPPLY1	GATA6	0.0017946686
WWTR1	FZD5	0.0017946685
NUDT11	SEMA6D	0.0017946552
ZIC3	PCDH7	0.0017946474
SOX3	LZTS1	0.0017946257
NEDD4	ARHGAP42	0.0017946251
CDK6	APLNR	0.0017946229
HAND2	DMBX1	0.0017945962
MTERF	AIRE	0.0017945878
KLHL12	PGR	0.0017945763
RBMX	ANKRD6	0.0017945686
HDAC9	ETV1	0.001794565
MFAP4	ZIC2	0.0017945613
KIAA1324L	APLNR	0.0017945243
CNBP	SEMA6D	0.0017944854
H1F0	ARHGAP42	0.0017944791
CTBP1	ZFPM2	0.0017944762
RAVER2	GYPA	0.001794467
PNPLA8	HOXB4	0.0017944622
PELI2	TTC39B	0.001794456
RBM14	ELK3	0.0017944152
NFAT5	ZIC2	0.0017944094
POU5F1	APLNR	0.0017943862
CA14	ZFPM2	0.0017943848
MEIS2	RAI1	0.0017943816
SOX17	GSC	0.00179438
E2F7	KHDRBS2	0.0017943764
TRAPPC8	NUAK1	0.0017943672
GLRX	ANKRD6	0.0017943418
LRAT	MYOF	0.0017943403
DLGAP5	RUNX1	0.0017942886
ZNF202	WLS	0.0017942783
LPGAT1	PPARGC1B	0.0017942673
ASB9	UNC5D	0.0017942518
SUPT7L	CYP26A1	0.0017941984
PDE3B	ELK3	0.0017941598
DDAH1	AIRE	0.0017941588
RAI1	ANKRD6	0.0017941343
ERBB4	PLAGL1	0.0017941259
HAND2	EPHA4	0.001794124
VASH2	ITPR2	0.0017941227
RNF13	APLNR	0.0017941227
NUDT11	KIF21A	0.0017940598
RNPS1	TJP2	0.0017940569
POLR3E	ESRP1	0.0017940481
LUM	GATA2	0.0017940466
CBR1	CLDN10	0.0017940392
XRCC6	AIRE	0.0017940309
MYBL2	ESRP1	0.0017940128
ZNF238	HOXB4	0.0017939943
PSMD9	RARG	0.0017939868
LRIG3	GATA6	0.0017939528
KIAA1467	EPHA4	0.0017939514
MYCT1	SEMA6A	0.0017939303
GLDC	HAS2	0.0017939197
ERCC-00025	CCDC81	0.0017939052
DECR1	HOPX	0.0017938744
ERCC-00003	COBLL1	0.0017938666
ARL4D	AIRE	0.0017938656
ZNF219	RUNX1	0.001793854
KAT6A	COBLL1	0.0017938429
NFE2L3	TCF7L1	0.0017938145
COL4A6	CCDC141	0.0017938107
TRUB1	ARHGAP42	0.0017938084
KHDRBS2	EPHA4	0.0017937983
ZNF471	MMP16	0.0017937818
EZH2	NRIP1	0.0017937757
FUBP1	SMARCD3	0.0017937695
PSIP1	COBLL1	0.0017937659
OTUD6B	PGR	0.0017937575
DYNC2LI1	GYPB	0.0017937551
TRUB1	GATA6	0.0017937485
HDAC9	AGL	0.0017937458
ERCC-00131	GRHL2	0.0017937396
ZFYVE16	ADAMTS3	0.0017937338
NRP2	EGF	0.0017937331
SEMA3A	PLAGL1	0.0017936992
MAMLD1	GRHL2	0.0017936955
ATP2B4	AEBP1	0.0017936802
ESRP1	ITPR2	0.0017936737
B3GNT5	ZFP42	0.0017936623
KLHL6	CCDC141	0.0017936529
SOX5	KLHL4	0.0017936314
GSC	SLITRK2	0.001793626
RORB	CEP85L	0.0017936103
OXTR	FST	0.0017936033
DUSP10	SHOX	0.0017935998
E2F7	JPH1	0.0017935816
AFF1	TTC39B	0.0017935792
HESX1	PER3	0.0017935585
E2F3	CCKBR	0.0017935475
CYP1B1	ZIC2	0.0017935432
WDHD1	VASH2	0.0017935414
LDB2	SAMD3	0.0017935148
ZBTB38	COBLL1	0.0017935105
ISL1	ST8SIA4	0.0017935064
LMX1B	PCDH7	0.0017934932
NUSAP1	COLEC12	0.0017934818
PMP22	NR0B1	0.0017934783
FST	GATA2	0.001793471
AR	MCC	0.0017934616
PPP1R9A	ZEB1	0.0017934594
SH3BGRL2	CLDN10	0.0017934465
BMPR1A	COBLL1	0.0017934402
LIFR	UNC5D	0.0017934369
GATAD2A	ZFP42	0.0017934302
KIF21A	ESRP1	0.0017934047
GATM	AIRE	0.0017933985
ALS2CR8	APLNR	0.0017933957
LGR4	PALLD	0.0017933893
ASB9	MSANTD3-TMEFF1	0.0017933805
FAM117B	PRTG	0.0017933798
HAS2	RIPPLY1	0.0017933693
TRIM22	TMEM64	0.0017933464
MBOAT1	HOXB4	0.0017933447
TFPI	SEMA6A	0.0017933355
DDX54	ARHGAP42	0.0017933061
BMP2	CLDN11	0.0017932976
ERCC-00131	ADAMTS3	0.0017932926
SALL3	FOXH1	0.0017932896
PRIM1	ZFPM2	0.0017932734
CTSK	MSANTD3-TMEFF1	0.0017932589
SMAD2	GRHL1	0.0017932336
PFKFB2	VASH2	0.0017932303
ZEB2	MYOF	0.0017932187
NANOG	LIMCH1	0.0017932156
C11orf46	ADAMTS3	0.0017932144
POLR2H	TLE1	0.0017932071
ST3GAL6	ZEB1	0.001793195
SRSF3	ANKRD6	0.0017931946
HOXB6	RUNX1	0.0017931886
LGR5	SLITRK2	0.0017931826
DRAM2	ADAMTS3	0.0017931758
FAM46A	CNKSR3	0.0017931414
STC1	WLS	0.0017931359
PARN	CNKSR3	0.0017931223
PPARGC1B	CCDC81	0.0017931157
MAP3K2	SOX13	0.0017930876
NR0B1	COBLL1	0.0017930799
RPL17-C18ORF32	COBLL1	0.0017930785
CSRP2	NFIA	0.001793078
SMG6	GRHL2	0.0017930757
KLF8	GATA3	0.0017930381
NFKBIA	ANKRD6	0.0017929968
CALB1	TRPS1	0.0017929786
STAT3	NKX3-1	0.0017929737
MCM3	TMEM64	0.0017929733
DLGAP5	GYPA	0.0017929708
DYNC1I1	LZTS1	0.0017929606
POLR1B	CLDN11	0.0017929571
HAND2	MME	0.0017929473
NUSAP1	CRX	0.0017929381
SERPINE2	SH3BGRL2	0.0017929273
TEX10	PGR	0.0017928769
HLA-DQB1	TSPAN12	0.001792858
ISL1	EPHA4	0.0017928481
DEDD2	PENK	0.0017928373
TRIP13	GRHL2	0.0017928293
ESRP1	TNC	0.0017928123
NFE2L3	EPHA4	0.0017928095
DMBX1	RUNX1	0.0017927926
TNC	GRHL1	0.0017927885
HIF3A	ITGA6	0.0017927745
FXR1	ITGA6	0.0017927658
TNC	PLAGL1	0.001792764
GPR83	EGF	0.0017927357
SFMBT1	ADAMTS3	0.0017927262
ETV7	SEMA3A	0.0017927177
ZKSCAN1	PPARGC1B	0.0017926935
PLK2	APLNR	0.0017926882
LPIN1	HOXB4	0.0017926745
SIPA1L2	PRSS23	0.0017926696
TCEA1	CNKSR3	0.0017926676
SERHL2	PRTG	0.0017926621
SLITRK2	RUNX1	0.0017926594
PCDH10	TCF7L1	0.0017926496
PA2G4	OTX2	0.0017926482
ODC1	HOXB4	0.0017926466
GNG11	TMEM64	0.0017926418
PRPS2	ARHGAP42	0.0017926248
TTN	ELK3	0.001792621
WDFY1	HOXB4	0.0017926208
NXT2	RAB31	0.0017926134
SLC35F1	PALLD	0.0017926128
TFDP1	COLEC12	0.0017926105
RND3	PPP1R9A	0.0017926052
SNX16	USP44	0.0017926025
NIPSNAP3A	CLDN10	0.0017925894
ESRRG	PRICKLE1	0.0017925671
MCC	LIMD1	0.0017925652
RGPD2	BCAR3	0.0017925577
PRTG	NTS	0.0017925311
AFF4	WLS	0.0017925269
TCF19	JPH1	0.0017925267
STC1	TMEM47	0.0017925164
SEMA6A	NRIP1	0.0017925
ZNF398	CLDN10	0.0017924932
ERCC-00025	GYPE	0.0017924901
CYP1B1	RUNX1	0.0017924479
TWIST1	WNT5A	0.0017924308
RFESD	PER3	0.0017924308
MLLT6	GYPA	0.0017923944
MMP16	TDRD7	0.0017923779
MRPS35	CLDN10	0.0017923749
SATB2	HOXB4	0.0017923515
CLGN	GRHL2	0.0017923394
NFYB	CNKSR3	0.0017923211
ARHGAP29	ZFP42	0.0017923171
SOX4	SOX17	0.0017923095
AIP	TLE1	0.0017923093
ZIC2	VWA5A	0.0017923054
SPPL2A	GYPA	0.0017922987
PTMA	ABLIM1	0.0017922642
SENP7	ZFP42	0.001792231
FOXJ1	KLHL4	0.0017922148
AIP	TJP2	0.0017922136
SAMD3	WNT5A	0.0017921893
ESRP1	TCF7L1	0.0017921772
CEP290	SEMA6A	0.0017921696
SF1	AEBP1	0.0017921651
RND3	MYOF	0.0017921538
PPP1R9A	ZFP42	0.0017921503
SATB2	CRX	0.0017921379
HDAC9	SOX3	0.0017921109
CDK6	GYPE	0.0017921064
MAP3K2	APLNR	0.0017921039
TMEM131	SOX17	0.0017920907
LIMCH1	ANXA3	0.0017920743
PRPS2	GRHL2	0.0017920665
ESPL1	FZD5	0.0017920632
PRDM14	ANKRD6	0.0017920625
MALT1	ARHGAP42	0.0017920581
SPP1	ESRP1	0.0017920472
HELZ	RARG	0.0017920437
POLR3G	EGF	0.001792033
SOX7	MYOF	0.0017920317
APLNR	ITPR2	0.0017920213
FLRT2	GYPB	0.001792015
GATA6	ANXA3	0.0017919823
SKIL	ADAMTS3	0.0017919769
DTL	CCDC141	0.0017919566
MAGI3	GYPA	0.0017919546
CD9	TAF1L	0.001791932
ID3	TNC	0.0017919047
ERCC-00111	GRHL2	0.0017918912
PER3	EPHA4	0.0017918779
PAWR	NR0B1	0.0017918523
POLB	WLS	0.0017918427
ZNF30	PPARGC1B	0.0017918345
GLIPR2	SEMA6A	0.0017917927
NEDD9	ZIC2	0.0017917438
FOXJ1	COL5A2	0.0017917305
SRSF1	COLEC12	0.0017917252
DCLK1	RIPPLY1	0.0017917065
C11orf46	APLNR	0.0017917046
ID3	LTBP1	0.0017916999
TLE3	TNC	0.0017916702
SEMA6D	FZD5	0.0017916671
SIRT1	WLS	0.0017916654
RTKN2	NRIP1	0.001791662
PER3	GYPB	0.0017916528
LIMD1	PGR	0.0017916515
DDHD2	SOX13	0.0017916431
SALL2	PRDM14	0.0017916326
SLC6A15	ZEB1	0.0017916219
DYNC1I1	ZEB1	0.0017916185
NCAPG	TNC	0.0017916157
KIAA1324L	GYPA	0.001791545
ERCC-00044	HOXB4	0.0017915328
HAPLN1	GCM1	0.0017915054
NUP35	ZFP42	0.0017914983
SNRPB	GATA6	0.0017914969
POU5F1	TLR7	0.0017914444
ETV3	NHLH2	0.0017914417
FAM135A	PBXIP1	0.0017914244
FXR1	COBLL1	0.0017914189
ZNF280B	PMP22	0.0017914069
ERCC-00112	ADAMTS3	0.001791391
PDCD4	TTC39B	0.0017913805
CEP290	JPH1	0.001791379
C12orf23	SEMA6A	0.001791378
LGR4	COLEC12	0.0017913763
GTF2H2D	HOXB4	0.0017913732
ERCC-00074	SEMA6A	0.0017913575
NUDT11	COBLL1	0.001791337
TMSB15B	GYPA	0.001791327
MYCT1	SMARCD3	0.0017913028
WLS	LGR5	0.0017912979
POLB	JPH1	0.0017912858
SOX13	APLNR	0.0017912815
GYPA	ELK3	0.0017912786
EEF1A1	WLS	0.001791224
MIF	PPP1R9A	0.0017911992
CTSK	ZFPM2	0.0017911902
SOX3	LIMD1	0.0017911769
ISL1	VASH2	0.0017911596
BNIP3	CCDC81	0.0017911455
GATA2	CNKSR3	0.0017911391
DNAAF2	COLEC12	0.0017911326
ERCC-00171	GRHL2	0.0017910906
ZBTB2	WLS	0.0017910784
HOXB2	OTX2	0.0017910773
FAM135A	ELK3	0.0017910753
SULF2	TTC39B	0.0017910725
NCOA6	SOX13	0.0017910721
ARID5B	ST8SIA4	0.0017910652
MIA3	SEMA6A	0.0017910625
TRIM22	AIRE	0.0017910576
COBLL1	GYPB	0.0017910446
LECT1	TJP2	0.0017910434
CD200	GATA6	0.0017910249
GABRB3	BMP4	0.0017910189
EHMT2	RARG	0.0017909834
DNA2	PBXIP1	0.0017909579
ZRANB2	CRX	0.0017909543
POLR3E	CNKSR3	0.0017909543
ERCC-00111	SEMA6A	0.0017909457
NEDD9	PGR	0.001790929
NRP2	KDR	0.0017909216
AKAP2	GYPA	0.001790908
UNC5C	AIRE	0.0017908892
RUNX1	SMARCD3	0.0017908873
ANXA3	PER3	0.0017908833
SRC	ARHGAP42	0.0017908803
TFAP2A	TCF7L1	0.0017908775
LDB2	SEMA6D	0.0017908759
HIF1A	ZIC2	0.0017908699
MYCN	FZD5	0.001790865
RXRG	BMPER	0.0017908328
NFIB	FZD5	0.001790778
MRPL1	ELK3	0.0017907534
DAAM1	CEP85L	0.0017907354
DYNC1I1	SOX17	0.0017906902
ABLIM1	ZIC2	0.0017906543
ZNF521	PMP22	0.0017906454
NXT2	TJP2	0.0017906374
MMP16	LZTS1	0.001790615
SYNE2	SOX17	0.0017906111
ZCCHC11	TCF7L1	0.0017906099
SOX3	WNT5A	0.0017905855
BARX2	ZFPM2	0.0017905646
UNC5C	PRDM14	0.0017905626
TDRD7	MAMLD1	0.0017905603
ESCO2	GSC	0.0017905518
SHOX2	APLNR	0.0017905498
FAM117B	WNT5A	0.0017905419
CTSK	TMEM64	0.0017905086
SEMA3A	PRSS23	0.0017904737
ZKSCAN1	COLEC12	0.0017904728
ECI2	PER3	0.0017904725
CDCA7L	CCDC141	0.001790472
ZNF488	SOX3	0.0017904656
ARHGAP42	ESRP1	0.0017904523
TFAP2A	UNC5D	0.0017904491
POU3F1	GYPB	0.0017904158
SATB2	LTBP1	0.001790397
POU2F1	KDR	0.0017903912
ITGA6	SOX13	0.0017903749
DPF2	USP44	0.00179036
GCA	ELK3	0.00179035
ZNF30	HOXB4	0.0017903496
PLSCR4	PER3	0.001790342
RUNX1	LZTS1	0.001790332
AMN1	ELK3	0.0017903291
GLDC	WNT5A	0.0017903063
SLC19A2	ARHGAP42	0.0017902945
CAMK2D	FZD5	0.0017902923
INSIG2	ARHGAP42	0.0017902859
ZNF8	TMEM64	0.001790277
SMAD5	ADAMTS3	0.0017902704
HIF3A	ZIC2	0.0017902623
SLCO2A1	SLITRK2	0.0017902502
ADAMTS3	MSANTD3-TMEFF1	0.0017902084
POU3F1	CDK6	0.0017902049
KLHL28	ADAMTS3	0.0017902022
GCM1	GCA	0.0017901928
SEMA6A	RARG	0.0017901753
ZNF585B	HOXB6	0.0017901615
CUX1	BMP4	0.001790159
SNX16	SHOX	0.001790152
BTBD10	HOXB4	0.0017901515
ERCC-00043	SEMA6A	0.0017901479
DNA2	TMEM64	0.0017901273
TBX20	ST8SIA4	0.0017901018
IFI16	MAMLD1	0.0017900986
ZBTB2	GRHL2	0.0017900981
GPR83	GYPA	0.0017900883
APBB1	NHLH2	0.0017900879
CALB1	CCDC141	0.0017900534
CEBPZ	GATA3	0.0017900462
CBR1	HOXB4	0.0017900381
TCOF1	APLNR	0.0017900369
TTC27	HOXB4	0.0017900264
GATA6	MSANTD3-TMEFF1	0.001790026
PPT2	TCF7L1	0.001790005
ZNF239	APLNR	0.0017899935
ZNF471	LZTS1	0.0017899879
FAM188A	HOXB4	0.0017899364
INSIG2	ZEB1	0.0017899278
ETS1	ZFPM2	0.0017899213
SKIL	CCDC81	0.0017899063
ALG6	GSC	0.0017898997
EWSR1	GATA3	0.0017898917
SNX14	GRHL2	0.0017898858
CCDC141	FOXH1	0.0017898845
BAG3	BMP4	0.0017898796
OAS1	PCDH7	0.0017898715
AR	HEG1	0.0017898697
UNC5C	TMEM47	0.0017898638
TRAPPC8	RARG	0.001789861
KHDRBS2	KLHL4	0.0017898481
HIST1H1B	HOXB4	0.0017898465
PPAPDC1A	ADAMTS3	0.001789844
LPGAT1	SH3BGRL2	0.0017898356
PLXNA2	ARHGAP42	0.0017898341
POU2F1	NUAK1	0.0017898108
ERCC-00131	WLS	0.0017898006
COL4A6	RAVER2	0.0017897586
RFC3	ANKRD6	0.0017897517
NR0B1	SEMA6A	0.0017897451
KRCC1	SOX13	0.0017897289
UPF1	ITGA6	0.0017897201
LGR5	EGF	0.0017897161
MCM6	ANKRD6	0.0017896851
CLDN10	MYOF	0.0017896553
CTNNB1	MAMLD1	0.0017896543
KIF23	ARHGAP42	0.0017896325
CHL1	ASB4	0.0017896318
POLR1B	FOXD3	0.0017896179
NR2C1	NUAK1	0.001789616
PRIM1	PER3	0.0017896153
BTBD10	LIMD1	0.0017896078
CUX1	AEBP1	0.0017895985
PER3	PPARGC1B	0.0017895626
U2AF1	ITGA6	0.0017895501
SLITRK2	SATB2	0.0017895487
PHB2	GATA6	0.0017895317
C12orf23	WLS	0.0017895254
SULF2	SEMA6A	0.0017895229
ARL4A	ITGA6	0.0017895084
LZTS1	OTX2	0.0017894987
DDAH1	HOXB4	0.0017894856
COL5A2	DPYSL3	0.0017894733
FOXF1	MFAP4	0.0017894725
GPC6	MYOF	0.0017894722
B3GNT5	BMP4	0.0017894559
BARX2	SH3BGRL2	0.0017894404
CDCA7L	TMEM64	0.0017894275
CENPK	ZNF521	0.0017894198
ZNF488	CCDC141	0.0017894091
DAB2	JPH1	0.0017893834
TNC	ELK3	0.0017893766
MXD4	RUNX1	0.0017893726
SHOX	TTC39B	0.0017893679
HTRA1	TAF1L	0.0017893645
ZEB2	BMP4	0.0017893349
TRIM33	GYPA	0.0017893243
NEDD4	CLDN11	0.0017893242
ERCC-00009	COBLL1	0.0017893176
RAB31	HOXB4	0.0017893027
CD9	GYPA	0.001789287
ZKSCAN1	ADAMTS3	0.0017892646
HIST1H1B	CNKSR3	0.0017892553
ETV1	CNKSR3	0.0017892172
ZNF512	CCDC81	0.0017892133
VASH2	UNC5D	0.0017892
SLC39A11	GYPA	0.001789183
TRPS1	LTBP1	0.0017891648
MLLT3	SEMA6D	0.0017891616
FAM135A	HOXB4	0.0017891575
KAT7	VASH2	0.0017891378
EGR1	COLEC12	0.0017891325
ANGPT2	GATA3	0.0017891257
MALT1	TCF7L1	0.0017891215
NEDD9	PER3	0.0017891097
ERCC-00113	SHOX	0.0017891083
PPM1H	PALLD	0.0017891068
ERBB4	JPH1	0.0017891037
NUAK1	NRIP1	0.0017890916
RFPL2	PGR	0.0017890697
MCM4	ZFP42	0.0017890622
ESPL1	SOX17	0.0017890619
PIK3R5	NHLH2	0.0017890602
PROM1	GATA3	0.0017890487
ERCC6L	APLNR	0.0017890437
RTKN2	SEMA6A	0.0017890367
PSMD9	OTX2	0.0017890253
NXT2	ANKRD6	0.0017890156
TEAD4	SEMA6A	0.0017890017
HAS2	JPH1	0.00178899
MIF	ANKRD6	0.0017889885
DEPDC1B	TMEM64	0.0017889868
LPGAT1	GYPA	0.0017889796
TNFRSF11B	APLNR	0.0017889576
HNRNPD	SOX17	0.001788929
ERCC-00009	SHOX	0.001788912
GSC	TLE1	0.0017888959
FREM1	CNKSR3	0.001788895
ALG6	TNC	0.0017888837
C11orf46	COBLL1	0.0017888695
ZIC2	PGR	0.0017888562
ESRRG	SP110	0.0017888496
SFRP2	HEG1	0.0017888295
ARNT2	TP53INP1	0.0017888261
RIOK1	CLDN10	0.0017888166
DNMT3B	ZEB1	0.0017888137
TRPS1	GSC	0.0017888057
RUVBL2	SEMA6D	0.0017888012
MAGI3	ANXA3	0.0017887932
HNRNPK	WLS	0.0017887744
KLF5	JPH1	0.001788774
ERBB4	EGF	0.0017887714
NOC3L	RUNX1	0.0017887409
MME	PCDH7	0.0017887328
ANKRD26	MSANTD3-TMEFF1	0.0017887173
LIN28A	TLE1	0.0017887112
SLC6A15	SATB2	0.0017886868
SORL1	AIRE	0.001788679
ALPK2	UNC5D	0.0017886735
PLSCR4	ELOVL2	0.0017886681
AMIGO2	FST	0.0017886461
HESX1	GAD1	0.0017885853
CCNB2	RUNX1	0.0017885608
TFB2M	WLS	0.001788535
ALPK2	HOXB6	0.0017885256
SNAPC4	GATA3	0.0017885152
CCKBR	NR0B1	0.001788491
NDUFC2-KCTD14	MMP16	0.0017884864
ERCC-00112	GYPA	0.0017884811
ZNF764	MYOF	0.001788475
DDX54	WLS	0.0017884481
DTL	LMX1B	0.0017884369
TMOD1	COBLL1	0.0017884341
PTPRZ1	SH3BGRL2	0.0017884234
SKA3	TMEM47	0.0017884155
MRS2	CNKSR3	0.001788406
DEPDC1B	SATB2	0.0017883953
NTS	MSANTD3-TMEFF1	0.00178838
BTG2	ELK3	0.0017883755
RXRG	LMX1B	0.0017883746
FBN1	FOXH1	0.001788371
PPARGC1B	AMIGO2	0.0017883652
PGR	CEP85L	0.0017883559
GTF2H2	WLS	0.0017883324
CNBP	RUNX1	0.0017883057
NR0B1	JPH1	0.0017882747
CYP1B1	TSPAN12	0.0017882221
KIAA1467	TCF7L1	0.0017882197
SLC46A3	TJP2	0.0017882003
KLF5	MAMLD1	0.001788199
PIP4K2A	EGF	0.0017881967
FBXO28	COBLL1	0.0017881962
ZNF587	ADAMTS3	0.0017881836
TMEM64	PGR	0.0017881603
CITED2	HOXB4	0.0017881568
ESPL1	PRDM14	0.0017881537
ERCC6L	TMEM47	0.001788148
ERCC-00111	TCF7L1	0.0017881278
ARNT2	GRHL2	0.0017881215
CTSK	NKX3-1	0.0017881152
FAM46A	ADAMTS3	0.0017881097
ESRP1	CNKSR3	0.0017880982
MCM6	SMARCD3	0.001788059
LUM	PLAGL1	0.0017880538
RBM14	PER3	0.0017880381
POLR2H	ELK3	0.0017880212
LUM	LMX1B	0.0017880189
AFF1	WLS	0.0017879991
SOX13	CLDN10	0.0017879986
C11orf46	CRX	0.0017879793
ZNF521	GYPB	0.0017879767
C12orf23	COBLL1	0.001787974
CHL1	ZEB1	0.0017879645
ST8SIA4	FST	0.001787957
CIITA	PRICKLE1	0.0017879568
LECT1	HOPX	0.0017879555
CTSK	CCDC141	0.0017879503
COLEC12	FOXH1	0.0017879396
ENC1	ARHGAP42	0.0017879385
TLE1	COLEC12	0.00178793
RNF19A	SOX17	0.0017879278
SSB	GATA6	0.0017879143
SHOX	NRIP1	0.0017879118
ALYREF	WLS	0.0017879062
SUPT7L	VASH2	0.0017878991
CYP26A1	SEMA6A	0.0017878952
DCAF6	CRX	0.0017878902
NT5DC3	ESRP1	0.0017878863
SLC36A4	NHLH2	0.001787886
CAP2	RUNX1	0.00178788
KIAA1109	VASH2	0.0017878587
WDR5	CCDC141	0.001787857
KIF15	FOXH1	0.001787835
LIFR	LTBP1	0.0017878332
SMG6	GYPB	0.0017878087
NT5DC3	JPH1	0.0017878072
PHC1	RARG	0.0017878
SLC36A4	COBLL1	0.001787796
OAS1	TP53INP1	0.0017877799
SIPA1L2	RARG	0.0017877696
NR2C1	GRHL2	0.0017877597
THY1	HOXB4	0.0017877539
NUSAP1	AIRE	0.0017877239
CCNE2	MSANTD3-TMEFF1	0.0017876996
CBX3	SOX17	0.0017876949
ZNF83	FST	0.0017876849
RXRG	LGALSL	0.0017876828
AMN1	GYPA	0.0017876738
WDFY1	TNC	0.0017876446
ZHX3	GYPA	0.0017876348
NIPSNAP3A	NHLH2	0.0017876307
ADAMTS3	TMOD1	0.0017876227
NOC3L	ZNF521	0.0017875916
C4orf46	CYP26A1	0.0017875746
FOXJ2	WLS	0.0017875495
RNF138	GSC	0.0017875474
TMF1	SHOX	0.001787541
DNAAF2	PMP22	0.0017875407
NUAK1	PCDH7	0.0017875325
RALB	USP44	0.0017875304
ACOX3	ANKRD6	0.0017875303
GLMN	GRHL2	0.0017875201
ERCC-00145	TCF7L1	0.0017875147
C11orf82	CCDC81	0.0017874904
DACH1	GLMN	0.001787456
HOPX	RUNX1	0.0017874542
GABRB2	AMIGO2	0.0017874541
PLXNA2	PPARGC1B	0.0017874487
SRSF6	CCDC81	0.0017874278
UHRF1	TNC	0.0017874208
TADA1	GRHL2	0.00178742
TRIM33	KDR	0.0017874188
BCLAF1	HOXB4	0.0017874177
ACOX3	CLDN10	0.0017874102
ITGA6	SEMA6D	0.0017874045
MYBL2	JPH1	0.0017873864
CTSK	EGF	0.0017873803
ZNF589	APLNR	0.0017873693
RIOK1	RUNX1	0.0017873687
LUM	RUNX1	0.0017873561
GLRX	SOX17	0.0017873393
OXTR	GATA3	0.0017873379
NR0B1	PBXIP1	0.0017873348
KAT6A	AIRE	0.0017873255
FOXD3	ERBB4	0.0017873169
DUSP10	SMARCD3	0.0017873045
CER1	BMPER	0.0017872698
TTC39B	CLDN11	0.0017872456
ERCC-00111	SHOX	0.0017872059
BNIP3	USP44	0.0017871934
TRIM33	GYPE	0.001787182
PLK2	JPH1	0.0017871758
PDGFA	ESRP1	0.0017871673
RFC3	DYNC1I1	0.0017871673
COBLL1	PALLD	0.0017871385
MYCN	JPH1	0.0017871382
ZNF239	PBXIP1	0.0017871314
HESX1	RAB31	0.0017871296
ZNF488	ZFP42	0.0017871293
ETV4	LMX1B	0.0017871265
INSIG2	CNKSR3	0.0017871211
ESPL1	USP44	0.0017870727
