Gene1	Gene2	EdgeWeight
MAMLD1	S1PR3	0.0015216655
TRUB1	PRSS35	0.0015216471
LMO2	DMBX1	0.0015216449
TSPAN12	NAP1L3	0.0015216434
ECI2	NR2C1	0.0015216377
ALYREF	MSANTD3-TMEFF1	0.0015216363
KAL1	DMBX1	0.0015216263
DTL	RPE	0.0015216254
PRTG	RTKN2	0.001521612
PARN	GATM	0.0015216101
WWP1	KLF7	0.001521598
ZHX3	LIPG	0.0015215928
POLR1C	WWP1	0.0015215882
SIX6	HOXB7	0.0015215846
TTK	HLX	0.0015215734
MLL3	ST8SIA1	0.0015215666
STK38L	MLLT3	0.0015215636
REL	SH3RF1	0.0015215591
GRHL2	SMAD6	0.0015215565
ATP2B4	MBOAT1	0.0015215557
VWA5A	CEP55	0.0015215536
CDH11	BMPER	0.0015215478
TFB2M	GATA3	0.001521538
GTF2H2	SOX17	0.0015215336
DEK	PLAGL1	0.001521531
AIP	ST8SIA1	0.0015215292
VPS54	TLE1	0.0015215216
GPC3	RHAG	0.001521509
CREB3L4	FER	0.0015215054
PTGR1	LRAT	0.0015215022
HPRT1	MYOF	0.0015214982
NR2C1	SALL3	0.0015214857
BCAR3	ESRP1	0.0015214857
MATN3	ESRRG	0.0015214789
EHMT2	WDHD1	0.0015214669
LMX1B	SNAI1	0.0015214618
KRCC1	RAD51	0.0015214588
USP44	ATP11B	0.0015214547
USP44	ANKRD13C	0.0015214452
ZNF587	CEP85L	0.0015214443
ACTC1	LRAT	0.0015214427
ESRRG	LIPG	0.001521438
ZNF202	DKK4	0.0015214364
EXO1	PRSS23	0.0015214329
HMGA1	ZNF219	0.0015214318
ELAVL2	KLF7	0.0015214301
RAX2	CRHBP	0.0015214229
POLR2I	COL5A1	0.0015214193
MTERF	ERCC6L	0.001521418
SOX13	PAM	0.0015214123
OTX2	DPH2	0.0015214024
FXR1	NTS	0.0015213959
KIAA1467	ITPR2	0.0015213941
PBX1	DMBX1	0.0015213871
FXR1	PDE3B	0.0015213769
MECOM	GATA3	0.0015213588
RUVBL1	MBOAT1	0.0015213585
RSPO3	SLC35F1	0.00152135
RUNX1	TLE1	0.0015213382
DPYSL3	SLITRK2	0.0015213186
ROR2	TRIM25	0.0015213181
NFIB	BMP4	0.0015213167
ERCC-00025	TTC39B	0.0015213136
ESRP1	MBOAT1	0.0015213134
MYBBP1A	RND3	0.0015213027
RBMX	FST	0.0015213025
KHDRBS2	CLDN10	0.0015213005
SF1	CIITA	0.0015213004
CD200	NFATC1	0.0015212876
ST8SIA4	MBOAT1	0.0015212868
E2F4	SEMA3A	0.0015212831
CLGN	ST8SIA1	0.0015212669
PHB2	PCDH7	0.0015212592
ANXA3	IGDCC4	0.001521256
RFESD	FLI1	0.0015212536
UNC5D	MBOAT1	0.0015212427
ASB9	UTP15	0.0015212351
HOXB4	HESX1	0.0015212285
AMIGO2	LIMCH1	0.0015212271
TNFRSF11B	ATG4C	0.0015212208
ARL4D	TBC1D4	0.001521217
SSB	MBOAT1	0.0015212158
TTK	E2F7	0.0015212091
DYNC2LI1	NUAK1	0.0015212082
PNPLA8	ZEB2	0.0015212066
EXO1	HLX	0.0015212065
ATF6	ZNF202	0.0015211975
DUSP10	DAB2	0.0015211862
ZNF160	ARHGAP28	0.0015211768
CCDC138	MLLT3	0.0015211749
FAM188A	ST8SIA1	0.001521167
CPVL	ZNF512	0.0015211643
CXXC1	SH3BGRL2	0.0015211639
POU2F1	PHLDB2	0.0015211593
KDELR3	KDM6A	0.0015211584
FOXP1	ANKRD50	0.0015211576
JPH1	SLITRK2	0.0015211568
MCM5	ITPR2	0.0015211505
UTP18	PELI2	0.0015211473
TEAD4	CNTRL	0.001521145
SKIL	PLXNA2	0.0015211387
LHX1	HLX	0.0015211365
CHL1	SFRP1	0.0015211293
DTL	HAND1	0.0015211095
HNRNPK	KLHL4	0.0015211074
KLF6	DYNC2LI1	0.0015211068
ZBTB10	TRIM22	0.0015211061
XRCC6	SFRP2	0.0015210913
XRCC5	GATA2	0.0015210833
GCA	HESX1	0.0015210827
POLR1A	MYOCD	0.0015210815
ZNF512	WDR35	0.0015210789
WDFY1	BCAR3	0.001521075
B3GNT5	DEPDC1B	0.0015210581
WDR35	FAM117B	0.0015210514
TRAF6	LIFR	0.0015210469
TGFB1	VPS54	0.0015210382
SMAD5	PENK	0.0015210361
DNAJC2	ZIC2	0.0015210317
TCF4	NTS	0.0015210264
ABCA1	GRHL2	0.0015210236
ZNF585B	LIFR	0.0015210201
UTP15	PAWR	0.0015210196
GLDC	MAP4K3	0.0015210116
DCLK1	DMBX1	0.0015210044
LGR5	DACH1	0.001521004
UBTF	DDHD2	0.0015209954
BAG3	HOXB4	0.0015209891
ZBTB10	MYCN	0.0015209869
RGPD2	PLSCR4	0.0015209832
ERCC6L	B4GALT4	0.001520981
GYPB	LHX1	0.0015209734
RFPL2	CIITA	0.0015209712
RBBP8	COBLL1	0.0015209672
DDAH1	FLRT3	0.0015209643
WDR3	DYNC1I1	0.0015209536
CEP85L	TDRD7	0.0015209522
TEX10	ST8SIA1	0.0015209486
CLDN11	TLE1	0.0015209287
ANXA3	ELMOD2	0.0015209233
TMEM131	CER1	0.0015209108
KDELR3	BLM	0.0015209083
PLOD2	WDR35	0.0015208987
CCPG1	SNAI1	0.0015208981
TADA1	HESX1	0.0015208933
RMI1	HESX1	0.0015208921
HOPX	TTC39B	0.0015208825
COL4A1	ST8SIA1	0.0015208812
ZNF587	SMAD6	0.0015208757
TBX20	HOXB2	0.001520874
SOX5	FLRT2	0.0015208729
CXXC1	TRAPPC8	0.0015208713
MYOF	SAMD3	0.0015208567
STAT3	MBOAT1	0.0015208538
SLC36A4	BMP2	0.0015208458
ZNF8	NUP54	0.0015208438
SFPQ	DYNC2LI1	0.0015208403
TTC39B	GYPA	0.001520839
PDE3B	PLXNA2	0.0015208353
PDCD11	SH3BGRL2	0.0015208317
SLC39A8	ST8SIA1	0.0015208189
ACOX3	NFIA	0.0015208054
TCF7L1	ROR2	0.0015208053
TRUB1	FBN1	0.0015208046
PPT2	KIF15	0.001520799
ANKMY2	FOXF1	0.0015207935
KRCC1	FBN1	0.0015207909
SENP7	MYOF	0.0015207866
FAM188A	MAGI3	0.0015207857
ZNF107	ATG4C	0.0015207848
FAM46A	PDE3B	0.0015207739
SMG6	SALL3	0.0015207707
ABCA1	ST8SIA1	0.00152077
SENP7	ITGA5	0.0015207647
LMO2	PDE3B	0.0015207597
CCPG1	PDE3B	0.0015207595
ERCC-00130	SALL3	0.0015207535
PRDM1	ITPR2	0.001520753
SNAPC4	FBXO28	0.0015207465
RFC3	NCOA6	0.0015207421
SFPQ	EPHA4	0.0015207413
ILF2	HAND1	0.0015207344
NR3C1	GATA3	0.0015207327
LEF1	EXO1	0.0015207322
IGDCC4	CIITA	0.001520729
NR0B1	IGDCC4	0.0015207265
PER3	PLXNA2	0.0015207202
MIA3	PDGFRA	0.0015207113
MYBBP1A	NEDD4	0.0015207065
PREPL	TGFB1I1	0.0015207041
ERCC-00111	DMBX1	0.0015206949
DLGAP5	AMN1	0.0015206753
ELMO1	ZNF512	0.00152067
SERTAD2	PIP4K2A	0.001520669
GABRB2	TBC1D4	0.0015206668
BTF3	HTRA1	0.0015206507
EWSR1	TBC1D4	0.0015206484
ERCC-00131	KLF7	0.0015206343
KIF23	TCF19	0.0015206338
RBM14	IGDCC4	0.0015206316
CIITA	LEF1	0.0015206275
MRPS35	APOBEC3G	0.001520626
ERCC-00076	KLF7	0.0015206167
MAP3K2	GYPA	0.0015205988
FXR1	APLNR	0.0015205925
TTK	PHF21A	0.0015205843
BMP4	PDE3B	0.0015205807
ASB9	ST8SIA4	0.001520576
RPL17-C18ORF32	ITGA6	0.0015205755
ERCC-00053	LIFR	0.0015205601
ANXA3	ALPK2	0.0015205567
HAPLN1	GATM	0.001520554
PBXIP1	SH3BGRL2	0.0015205521
POU2F1	SH3RF1	0.0015205512
FOXP1	HTRA1	0.0015205469
HEG1	SEMA3A	0.0015205449
HAS2	DNA2	0.0015205423
VAMP7	CDC7	0.0015205345
SMAD5	LGALSL	0.0015205287
POU2AF1	APBB1	0.0015205265
RRAS2	TRIM22	0.0015205186
DDHD2	NAA15	0.001520518
PPPDE1	ITGA6	0.0015205176
SSFA2	TCF19	0.0015205148
TRIM25	FBXO5	0.0015205144
PHF17	TRIM22	0.0015205081
B4GALT4	PDGFRA	0.0015204982
NRIP1	CRHBP	0.0015204976
RNF13	CCNE2	0.0015204962
ARL4A	BMPR1A	0.0015204902
RPE	PMP22	0.0015204761
RALB	FBN1	0.0015204686
EPB41L3	SEMA3A	0.0015204666
CREB3L4	TGFB1I1	0.0015204655
FZD5	GATA3	0.0015204629
ERCC-00022	COBLL1	0.0015204572
RNF138	SEMA3A	0.0015204397
WDFY1	DUSP10	0.0015204258
KRCC1	DMBX1	0.001520423
MCM5	CCDC81	0.0015204196
PCDH7	SP110	0.0015204196
KHDRBS2	ZNF146	0.0015204195
PSIP1	NFIA	0.001520418
CLDN10	FLRT2	0.0015204131
PRPS2	ST8SIA1	0.0015204101
PDCD4	FLRT3	0.0015204002
ERCC-00025	MAGI3	0.0015203959
RGS5	MAGI3	0.001520392
WWP1	WWTR1	0.0015203899
SMAD5	PMP22	0.00152038
GRPR	SMAD6	0.0015203791
BLM	LPIN1	0.0015203701
SMG6	IGDCC4	0.0015203624
PRDM1	ESCO2	0.0015203562
BMP2	CEP55	0.0015203552
PRSS23	WDR3	0.0015203517
TRIM22	TGFB1I1	0.0015203517
ERCC-00074	SALL3	0.0015203514
RAX2	PLXNA2	0.0015203424
CHAF1A	DLC1	0.0015203326
CCNB2	ZNF146	0.0015203324
ERCC-00044	ITPR2	0.0015203302
SSB	GSC	0.0015203294
BUB1B	HOXB7	0.0015203294
OAS1	ZNF30	0.0015203275
ZNF471	ZNF219	0.0015203244
PGR	SEMA3A	0.0015203151
MYCT1	NDC80	0.001520311
FLI1	ARHGAP28	0.001520295
ERCC-00112	APLNR	0.0015202638
MYCN	DACH1	0.0015202629
ARL4A	BCAR3	0.001520252
RIN2	TGFB1I1	0.0015202506
FBXO34	MAGI3	0.0015202397
MKI67IP	ITGA6	0.0015202388
GABRB3	ZIC2	0.0015202304
PGM2	SEMA3A	0.0015202271
FBXO34	SLITRK2	0.0015202133
CEBPZ	PAM	0.0015202083
NUP54	MPHOSPH9	0.0015202058
MYCT1	SMARCD3	0.0015201874
KIF23	GATA2	0.001520186
CYP26A1	PPM1H	0.0015201847
ATG4C	MBOAT1	0.0015201836
TTC27	GRHL2	0.0015201832
CCKBR	GDAP1	0.0015201704
TTN	ZNF219	0.0015201672
ZNF160	COBLL1	0.0015201567
ANKZF1	NAA15	0.0015201534
MTERF	KLF7	0.0015201449
POLR2F	GPSM2	0.0015201237
TMSB15B	TMOD1	0.0015201228
ERCC-00004	SERHL2	0.0015201216
ERCC-00074	LGALSL	0.0015201183
ZFP42	DEPDC1B	0.0015201174
DNMT3B	DDHD2	0.0015201166
LRAT	MAGI3	0.0015201156
PIK3R5	GDAP1	0.0015201146
ERCC-00131	ITPR2	0.0015201138
NCAM1	NLGN4X	0.001520112
ASS1	PDE3B	0.0015201032
ZEB1	RAI1	0.0015201014
PLAGL2	MLLT3	0.0015200981
ITPR2	GRHL2	0.0015200962
ETV7	CDK6	0.0015200851
GSC	MRS2	0.001520085
ERCC-00112	GATA3	0.0015200779
NFYB	ETV7	0.0015200741
GATAD2A	ITPR2	0.001520073
POLR2D	FBN1	0.0015200718
MAGI3	PPP1R9A	0.0015200708
MAFF	SFRP2	0.0015200678
NRIP1	RTKN2	0.0015200501
RHOBTB3	MFAP4	0.0015200404
TDP2	ANKRD50	0.0015200382
WDHD1	SEMA3A	0.0015200377
ARHGAP29	FLI1	0.0015200339
PPM1H	DYNC1I1	0.0015200288
RXRG	VWA5A	0.0015200278
FARSB	PDLIM3	0.0015200188
ERCC-00096	SALL3	0.001520018
U2AF1	LEF1	0.0015200045
TCOF1	COBLL1	0.0015199983
ARID4B	TTC39B	0.0015199968
FBN1	FOXF1	0.0015199956
ESPL1	CALB1	0.0015199907
BNIP3	DMBX1	0.001519984
NR3C1	DYNC1I1	0.0015199835
MALT1	SFRP2	0.0015199726
CCNE2	NAP1L3	0.0015199668
LRIG3	SMAD6	0.0015199649
LZTS1	TMOD1	0.0015199642
PLAGL1	ESRRG	0.001519962
DACH1	DPH2	0.0015199615
GRHL2	NCOA6	0.00151996
PRMT6	MAGI3	0.0015199481
SOX2	MLLT3	0.0015199437
LMO2	PLSCR4	0.0015199421
CAMK2D	APLNR	0.00151994
KLF5	MAML3	0.0015199377
UPF1	CDK6	0.0015199338
APC	PDLIM3	0.0015199322
RBBP4	NFATC1	0.0015199282
ARHGAP42	APLNR	0.0015199208
PPARGC1B	SOX17	0.0015199047
ARID5B	GATM	0.0015198899
TCF7L1	APOBEC3G	0.0015198858
TFDP1	ESCO2	0.00151988
TAF1L	MXD4	0.0015198764
NOL11	ATG4C	0.0015198742
FBXO34	BUB1B	0.0015198657
ETV7	ATP11B	0.0015198615
CITED2	MPHOSPH9	0.0015198578
MRPL1	PELI2	0.0015198513
ATF6	PLXNA2	0.0015198475
EPB41L3	ASS1	0.0015198422
ZNF488	DDHD2	0.0015198359
BCL11A	LMO2	0.0015198226
UTP18	DUSP10	0.0015198202
FAM46A	MAGI3	0.001519818
TEX10	MAGI3	0.0015198176
GDAP1	HOMER1	0.0015198126
BARX2	TEAD4	0.001519805
ID1	ANXA3	0.0015197976
HMGA1	NTS	0.0015197938
TLE1	DMBX1	0.001519792
LIMCH1	ANKRD6	0.0015197807
EPCAM	ITPR2	0.0015197805
PRKACB	FLRT2	0.0015197786
TLE3	PALLD	0.0015197647
APBB2	PRSS35	0.0015197584
LMO2	ARHGAP42	0.0015197562
CXXC1	SIPA1L2	0.0015197543
MAFG	PDE3B	0.0015197531
ERCC-00165	VWA5A	0.0015197486
GLDC	LPIN1	0.0015197323
MED16	ZDHHC21	0.0015197303
ESRP1	NEDD9	0.0015197204
DAB2	ITPR2	0.0015197201
TGFB1	KDM6A	0.0015197154
RRAS2	RND3	0.0015197122
HAPLN1	E2F7	0.0015196989
CDCA2	ANKRD13C	0.0015196932
PITX2	ARID5B	0.0015196855
SMARCD1	CDCA2	0.0015196806
ESPL1	HOMER1	0.0015196729
POLR2K	BMPR1A	0.0015196702
QPCT	TJP2	0.0015196602
PLK1	CALCOCO1	0.0015196595
PLSCR4	AEBP1	0.0015196577
SSFA2	ITGA6	0.0015196537
TLR7	ACOX3	0.0015196481
HLA-DRB1	SKA3	0.0015196478
RNF19A	ANKRD50	0.0015196406
ERCC-00145	MAGI3	0.0015196338
FOXJ1	SFRP1	0.0015196312
EGR1	SOX17	0.0015196288
ERCC-00136	KLF7	0.0015196264
ERBB4	RUNX1	0.0015196172
ETV7	ANKRD13C	0.0015196152
BNIP3	TGFB1I1	0.0015196097
CD200	RPE	0.0015196062
ERCC-00053	PMP22	0.0015195948
ZBTB38	CDK6	0.0015195914
POLR2A	MLLT3	0.0015195779
HESX1	PRMT6	0.0015195773
MAGI3	PAM	0.001519574
ITGA5	HAND1	0.0015195708
KLHL12	ST8SIA1	0.0015195555
ZEB1	JPH1	0.0015195498
ASB9	ZNF516	0.0015195479
PALLD	FOXF1	0.0015195423
ODC1	ZNF512	0.0015195169
ZNF8	TRDN	0.0015195112
TRIM25	AR	0.001519508
CCNB2	VWA5A	0.0015195056
ERCC-00022	APLNR	0.0015195028
JUND	APOBEC3G	0.0015194982
DRAM2	RTKN2	0.0015194757
CA2	ZNF587	0.0015194721
VIM	MBOAT1	0.0015194704
MLLT6	DEPDC1B	0.0015194691
ZKSCAN1	PDE3B	0.0015194677
BMPR1A	S1PR3	0.0015194471
PLXNA2	FAM117B	0.001519446
MEF2D	KIF15	0.0015194408
UHRF1	TLE1	0.0015194372
HMGA1	S1PR3	0.001519433
MYCN	TJP2	0.0015194321
CDC7	RND3	0.0015194296
MLLT6	KIF15	0.0015194236
WDHD1	HOXB6	0.0015194215
TTC27	WDHD1	0.0015194112
GLIPR2	TBC1D4	0.0015194066
PDCD11	GSC	0.0015194048
ILF2	RFPL2	0.001519403
LRRCC1	SMAD2	0.0015193942
ALG6	TCF19	0.0015193732
DLGAP5	NCAPG	0.0015193708
RBBP8	KLF5	0.0015193574
UNC5C	MLLT3	0.0015193323
TRIM2	ETV7	0.0015193198
FBXO5	APBB1	0.0015193133
ZBTB38	PLAGL1	0.0015193045
CD9	TBC1D4	0.0015192862
RUNX1	PAM	0.0015192857
GLRX	PROM1	0.0015192741
KIAA1109	IGDCC4	0.001519274
RRN3	CNKSR3	0.001519261
CA14	PAWR	0.0015192506
PREPL	HLX	0.0015192458
LIMCH1	ALPK2	0.0015192275
ZNF488	PARN	0.0015192211
CEP55	GPSM2	0.0015192162
SKA3	TEAD4	0.0015192134
PHB2	SFRP1	0.0015192103
E2F4	ST8SIA1	0.0015192035
CDCA7L	PLXNA2	0.0015191966
ANKRD13C	ZNF202	0.0015191959
TRIP6	SIPA1L2	0.0015191948
HIF1A	FLRT3	0.0015191929
CPE	PRSS23	0.0015191769
DNA2	TCF19	0.0015191754
SNAI1	SERHL2	0.0015191727
CCNA2	BCAR3	0.0015191614
SPIB	DKK4	0.0015191593
ARID4B	PENK	0.0015191516
RFESD	NCOA6	0.0015191449
BTG2	MFAP4	0.0015191418
CREB3L2	RFESD	0.001519139
POLR1B	TBC1D4	0.0015191382
GYPA	CEP85L	0.0015191355
MAGI3	GATM	0.0015191346
TRIM22	KDM6A	0.0015191202
STK3	MBOAT1	0.001519119
TNC	ESRRG	0.001519114
KIAA1804	MLLT3	0.0015191104
PLK2	GATA2	0.001519109
GYPE	TFAP4	0.001519103
SNAI2	PRTG	0.0015190986
TMSB15B	ACOX3	0.001519083
MLL3	ITGA6	0.0015190755
PHB2	NCAM1	0.0015190706
TWIST1	SAMD3	0.0015190669
INSIG2	TTC39B	0.0015190538
ARID4B	ARL4D	0.0015190527
PER3	SH3RF1	0.0015190492
ERCC-00136	ITPR2	0.0015190352
KIF15	ZNF471	0.0015190274
OTUD6B	SH3BGRL2	0.0015190258
TFAP4	GSC	0.0015190133
PHC1	ESPL1	0.0015190069
TGFB1I1	PRSS23	0.0015190042
TRIM28	TTC39B	0.0015189964
NDUFC2-KCTD14	ATP11B	0.0015189954
USP44	ANKMY2	0.0015189952
MYOF	ZEB2	0.0015189854
ALG6	HLX	0.0015189638
HTRA1	CDK6	0.0015189489
POLR1C	BLM	0.0015189456
MPHOSPH9	TDRD7	0.0015189446
PLAGL1	EPHA4	0.00151894
PLSCR4	SNAI1	0.0015189342
TCF7L1	FLI1	0.0015189172
PRTG	ARHGAP28	0.0015189123
BCL11B	DDHD2	0.0015189099
CCNB2	MBOAT1	0.0015189042
MRPS35	PDGFRA	0.0015189026
C4orf46	MYOF	0.0015188963
ARL4A	CCNE2	0.0015188927
POLR1B	PELI2	0.0015188792
SHOX	ST8SIA1	0.0015188465
FLI1	ESCO2	0.0015188304
ZIC3	GYPB	0.0015188229
DLC1	SKA3	0.0015188107
HLA-DQB1	ZNF587	0.0015188105
YPEL5	MLLT3	0.0015188102
NFYB	AIRE	0.0015188097
NHLH2	IGDCC4	0.0015188057
TMSB15B	MAGI3	0.0015187922
MYCN	MYOCD	0.0015187825
CRX	AR	0.0015187801
ANKRD13C	ARL4D	0.0015187764
ERCC-00009	MAGI3	0.0015187712
CLGN	TRPS1	0.0015187523
SKA3	E2F7	0.0015187484
XRN1	RFC3	0.0015187375
NCAPG	PLXNA2	0.001518733
TBC1D4	ATG4C	0.0015187304
SEMA3A	COBLL1	0.0015187251
DDHD2	SLITRK2	0.0015187202
TRIP6	CCNE2	0.0015187196
GRPR	ANKRD50	0.0015187139
PDGFRA	APLNR	0.001518712
UTP18	PLSCR4	0.00151871
AFF1	FST	0.0015186974
CALCOCO1	CNTRL	0.0015186936
CTSK	PAM	0.001518692
NOL11	SLC35F1	0.0015186773
SNX14	WWTR1	0.0015186729
TFAP2A	FLRT3	0.0015186705
FOXN3	COBLL1	0.0015186663
RXRG	FLRT2	0.0015186606
ZNF239	ANKRD13C	0.0015186493
ERCC-00053	MYCN	0.0015186458
SETBP1	ITGA5	0.0015186429
ATF6	BCAR3	0.0015186371
H1F0	SFRP2	0.0015186359
AES	DMBX1	0.0015186192
CLGN	BUB1B	0.001518601
CNTRL	ANKRD50	0.0015185974
PDE3B	CER1	0.0015185955
ENC1	ITPR2	0.001518592
B4GALT4	MYOF	0.0015185799
POU2F2	CALB1	0.0015185797
FOXP1	DPYSL3	0.0015185762
TRAF6	PELI2	0.0015185755
LMX1B	PENK	0.0015185755
ABCA1	FLRT2	0.0015185709
ST8SIA1	SNAI1	0.0015185655
ENC1	PALLD	0.001518561
RUNX1	PDLIM3	0.001518556
CALB1	EOMES	0.0015185544
ELOVL2	RHAG	0.0015185506
ERCC-00131	TGFB1I1	0.0015185506
XRN1	ERCC6L	0.0015185486
FXR1	TBC1D4	0.0015185467
NANOG	CDCA2	0.0015185461
POLR3E	RTKN2	0.0015185439
OAS1	DDHD2	0.0015185431
ENO1	PDE3B	0.0015185422
POLR1B	PDGFRA	0.0015185421
NR2C1	NLGN4X	0.0015185338
KIAA1324L	GPSM2	0.0015185227
TRIM22	RFPL2	0.0015185196
MCC	CEP55	0.001518514
ARNT2	LGALSL	0.0015184969
RMI1	SFRP2	0.0015184961
SOX7	NDC80	0.0015184907
EPCAM	TTN	0.0015184907
PPAPDC1A	MPHOSPH9	0.0015184825
GATAD2A	NEDD4	0.001518473
ERCC-00095	TMOD1	0.0015184708
C11orf82	MPHOSPH9	0.0015184674
KIF21A	FOXF1	0.0015184605
ZNF238	ITGA6	0.001518452
EXO1	TRIM2	0.0015184488
NT5DC3	BLM	0.0015184359
BAG3	SFRP2	0.0015184354
ITGA5	CCNE2	0.0015184294
SNAPC3	PDLIM3	0.0015184287
FOXN3	TDRD7	0.0015184251
RBM14	TGFB1I1	0.0015184163
ELMOD2	SMAD6	0.0015184148
APBB1	ZEB2	0.0015184091
MECOM	SOX5	0.0015184067
SLC39A11	PROM1	0.0015184031
PMP22	GPC3	0.0015183917
ST3GAL6	BUB1B	0.001518383
EGR1	SFRP1	0.0015183807
NFE2L3	SKA3	0.0015183769
ATRX	LGALSL	0.0015183713
ZNF512	KDM6A	0.001518357
UPF1	TLE1	0.0015183565
NUP54	GPSM2	0.0015183538
SRSF2	ACOX3	0.0015183504
ERCC-00095	KLF7	0.0015183445
TP53INP1	MYCN	0.0015183422
NKX3-1	PER3	0.0015183409
POLR2F	LGR5	0.0015183337
SSFA2	CRHBP	0.0015183323
ZHX3	DYNC1I1	0.0015183319
RUVBL1	RAD51	0.0015183316
PBXIP1	RTKN2	0.0015183308
CLDN10	WDHD1	0.0015183261
MED16	DDHD2	0.0015183217
MBIP	ZIC3	0.0015183216
RBBP8	BUB1B	0.001518318
RIOK1	HAND1	0.0015183177
ERCC-00076	ITGA6	0.0015183165
CDCA2	MYOCD	0.0015183052
TFB2M	FBN1	0.0015183047
TFE3	TSPAN12	0.0015183038
SKIL	TDRD7	0.0015183022
NFATC3	WDHD1	0.0015182942
TMOD1	APLNR	0.0015182912
STK38L	PELI2	0.0015182891
PNPLA8	ARL4D	0.0015182818
QPCT	MYOF	0.0015182775
MAFG	KLHL4	0.0015182758
CDCA2	B3GNT5	0.0015182616
ERCC-00096	SERHL2	0.0015182613
POU2F1	MAMLD1	0.0015182561
USP44	CEP55	0.0015182486
ST8SIA1	FLRT2	0.0015182474
NONO	TDRD7	0.0015182436
ASH2L	HLX	0.0015182423
SMG6	TLR4	0.0015182395
TBC1D4	CRHBP	0.0015182365
ASXL1	ETV1	0.0015182283
NUCB2	ZEB2	0.001518215
RALB	ZNF239	0.0015182062
PTPRZ1	TMOD1	0.001518205
PSMD9	RFPL2	0.0015182017
FOXP1	ANKRD1	0.0015181976
TMSB15B	ITGA6	0.001518193
KIAA0528	TGFB1I1	0.0015181894
INSIG2	ACOX3	0.0015181889
RIN2	LDB2	0.0015181866
USP44	CIITA	0.0015181846
RUVBL1	WWP1	0.0015181833
TFAP4	MCCC1	0.0015181823
TLR7	KIF15	0.0015181788
ANKRD13C	CCNE2	0.0015181759
ITPR2	MBOAT1	0.0015181747
CCDC138	TCF19	0.0015181738
MEF2D	FBN1	0.001518168
DRAM2	TBC1D4	0.0015181514
MSX1	ZNF512	0.0015181457
CENPK	MAML3	0.0015181353
ZNF142	HESX1	0.0015181255
DNAJB14	NFIA	0.001518124
KAT7	GATM	0.0015181176
SERTAD2	FBXO5	0.001518104
ASH2L	FLI1	0.001518096
GATM	TBC1D4	0.0015180914
NCAM1	LMO2	0.0015180717
NOC3L	SERHL2	0.0015180667
PLSCR4	ZNF219	0.0015180652
GLMN	DMBX1	0.001518063
AES	ETV1	0.0015180567
MLLT6	OTX2	0.0015180564
POLR2G	TRAPPC8	0.0015180496
CREB3L4	LGR5	0.001518049
TRIM22	PRPS2	0.0015180353
ERCC-00171	LGALSL	0.0015180353
NT5DC3	KLF7	0.0015180318
ERCC-00112	SMARCD3	0.0015180317
BCL11A	GATA3	0.0015180313
STK3	TDRD7	0.001518026
POLR2A	NCOA6	0.00151801
MCM3	DMBX1	0.0015180088
PDGFRA	TTC39B	0.0015180067
ASB4	GYPA	0.0015180032
HOXB4	VWA5A	0.0015179957
AK4	SEMA3A	0.0015179868
KDM6A	RND3	0.0015179843
NFYB	PLAGL1	0.0015179716
LRAT	LZTS1	0.0015179662
SLITRK2	COBLL1	0.0015179568
CA2	LMO2	0.0015179538
MCM2	PPM1H	0.0015179532
TRIM25	MCCC1	0.0015179523
E2F7	HAND1	0.0015179515
GLRX	GSC	0.0015179449
SKA3	BCAR3	0.0015179421
AR	LGALSL	0.0015179412
SNAI1	SRC	0.0015179262
NIPSNAP3A	NCAPG	0.0015179095
ZNF239	BCL11B	0.0015179073
POLR2F	NFIC	0.0015178956
MED16	KLHL4	0.0015178946
BAG3	PELI2	0.0015178922
APBB2	ZNF512	0.0015178922
DNAJB14	PHLDB2	0.0015178911
SF1	ROR2	0.0015178911
TCF19	CUL1	0.0015178882
FREM1	NUAK1	0.0015178829
PDGFRA	CCNE2	0.0015178828
ETV4	MYCN	0.0015178798
TCF19	FREM1	0.0015178743
ZNF587	ZNF219	0.0015178655
AMN1	SFMBT1	0.001517864
SOX17	ZNF512	0.001517862
NRP1	TRIM2	0.0015178566
RGPD2	WDR35	0.0015178466
TRERF1	RHAG	0.0015178444
DNMT3B	MSANTD3-TMEFF1	0.0015178407
GDAP1	KLF5	0.0015178404
CRABP2	SFRP1	0.0015178324
MCM3	SFMBT1	0.0015178227
SSFA2	SFRP2	0.0015178206
TGFBR3	WDR35	0.0015178161
ERCC-00025	LMO2	0.0015178138
DEPDC1B	LEF1	0.0015178077
JUND	TLE1	0.0015178027
MAP3K2	RAI1	0.0015177985
NAP1L3	FOXF1	0.0015177964
ATG4C	BUB1B	0.001517792
MYBL2	ARID5B	0.0015177912
CDK6	MPHOSPH9	0.001517791
POU3F1	SFRP1	0.0015177862
RARG	SH3BGRL2	0.0015177804
ZNF8	LIPG	0.0015177776
DNMT3B	TRIM22	0.001517775
KLHL28	ZNF587	0.0015177735
HDAC9	ZEB1	0.0015177727
ZFYVE16	RAI1	0.0015177642
LIFR	DUSP10	0.0015177621
SEMA3E	CCNE2	0.0015177574
SLC36A4	PIP4K2A	0.0015177493
ANKRD13C	NLGN4X	0.0015177486
FAM69A	PDE3B	0.0015177444
ST3GAL6	APLNR	0.0015177437
PGR	GATA3	0.0015177329
CD48	BCAR3	0.0015177178
FUBP1	FAM117B	0.0015177141
ZNF219	PGR	0.0015177057
CNBP	ZNF202	0.0015177055
